state;action_reward;n_state
258&4|237&4|126&3|294&4|690&4|324&3|313&5|129&3|354&3|333&4|121&4|315&5;1084&3|13&4|15&4|137&3;258&4|237&4|126&3|294&4|690&4|324&3|313&5|129&3|354&3|333&4|121&4|315&5|1084&3|13&4|15&4|137&3
250&5|742&5|98&4|810&2|986&2|144&4|849&3|265&3|273&4|12&5|770&2|258&5;201&3|204&5|553&5|578&3;250&5|742&5|98&4|810&2|986&2|144&4|849&3|265&3|273&4|12&5|770&2|258&5|201&3|204&5|553&5|578&3
423&4|209&3|133&5|192&2|603&4|525&4|483&4|694&4|654&3|173&3|558&4|528&4;479&4|631&4|414&3|591&4;423&4|209&3|133&5|192&2|603&4|525&4|483&4|694&4|654&3|173&3|558&4|528&4|479&4|631&4|414&3|591&4
1192&4|178&5|886&2|644&4|135&4|268&4|518&4|127&5|175&5|286&4|28&4|631&4;13&4|216&4|211&5|209&5;1192&4|178&5|886&2|644&4|135&4|268&4|518&4|127&5|175&5|286&4|28&4|631&4|13&4|216&4|211&5|209&5
212&1|544&1|191&4|729&3|687&2|991&1|365&3|323&3|294&4|321&2|92&1|223&3;715&1|366&3|1152&3|107&3;212&1|544&1|191&4|729&3|687&2|991&1|365&3|323&3|294&4|321&2|92&1|223&3|715&1|366&3|1152&3|107&3
975&2|685&4|282&5|121&4|289&3|405&5|274&3|717&4|689&4|744&3|255&4|1028&4;751&5|1047&3|820&2|831&3;975&2|685&4|282&5|121&4|289&3|405&5|274&3|717&4|689&4|744&3|255&4|1028&4|751&5|1047&3|820&2|831&3
487&5|88&4|313&5|228&3|510&4|95&3|418&3|187&2|1&4|385&4|127&4|679&3;790&1|194&4|484&5|925&4;487&5|88&4|313&5|228&3|510&4|95&3|418&3|187&2|1&4|385&4|127&4|679&3|790&1|194&4|484&5|925&4
98&4|92&3|925&4|411&4|90&3|325&3|1048&2|787&5|288&4|1489&2|1468&5|340&5;581&4|723&3|441&3|762&4;98&4|92&3|925&4|411&4|90&3|325&3|1048&2|787&5|288&4|1489&2|1468&5|340&5|581&4|723&3|441&3|762&4
496&5|756&3|56&4|203&4|50&5|476&3|258&3|131&4|932&4|1060&3|176&4|215&5;143&4|427&5|416&4|194&3;496&5|756&3|56&4|203&4|50&5|476&3|258&3|131&4|932&4|1060&3|176&4|215&5|143&4|427&5|416&4|194&3
705&5|228&5|324&1|174&5|1019&5|31&4|494&5|233&4|208&4|945&4|402&4|761&2;779&2|1608&2|147&3|177&5;705&5|228&5|324&1|174&5|1019&5|31&4|494&5|233&4|208&4|945&4|402&4|761&2|779&2|1608&2|147&3|177&5
242&3|258&4|96&4|318&1|269&4|604&5|516&4|423&3|1&3|173&2|481&1|172&3;179&1|191&2|484&4|283&3;242&3|258&4|96&4|318&1|269&4|604&5|516&4|423&3|1&3|173&2|481&1|172&3|179&1|191&2|484&4|283&3
286&3|484&4|523&4|154&4|175&3|1154&3|50&3|251&4|56&5|806&3|127&4|151&3;137&4|285&4|664&5|124&4;286&3|484&4|523&4|154&4|175&3|1154&3|50&3|251&4|56&5|806&3|127&4|151&3|137&4|285&4|664&5|124&4
864&4|252&4|477&1|15&4|989&5|147&3|294&5|323&3|291&4|742&4|275&4|405&3;411&2|22&5|969&3|409&2;864&4|252&4|477&1|15&4|989&5|147&3|294&5|323&3|291&4|742&4|275&4|405&3|411&2|22&5|969&3|409&2
187&4|163&4|659&5|724&4|100&5|1&5|177&5|176&3|183&4|506&5|242&4|921&5;495&4|478&4|615&4|648&4;187&4|163&4|659&5|724&4|100&5|1&5|177&5|176&3|183&4|506&5|242&4|921&5|495&4|478&4|615&4|648&4
328&4|405&3|871&2|1025&4|717&3|291&4|1&4|125&3|619&3|274&4|1028&3|121&5;840&3|546&4|829&3|841&4;328&4|405&3|871&2|1025&4|717&3|291&4|1&4|125&3|619&3|274&4|1028&3|121&5|840&3|546&4|829&3|841&4
299&1|292&1|676&3|1255&1|237&5|977&1|225&3|302&2|268&1|20&1|1&3|1342&1;978&1|1150&1|815&3|840&1;299&1|292&1|676&3|1255&1|237&5|977&1|225&3|302&2|268&1|20&1|1&3|1342&1|978&1|1150&1|815&3|840&1
100&3|7&4|294&4|288&2|538&3|1&5|259&3|405&3|300&3|313&4|683&2|121&4;15&3|9&4|25&3|282&4;100&3|7&4|294&4|288&2|538&3|1&5|259&3|405&3|300&3|313&4|683&2|121&4|15&3|9&4|25&3|282&4
257&5|687&2|300&2|336&2|307&2|309&3|294&3|328&2|988&1|50&5|298&3|286&2;1254&2|720&2|990&2|781&5;257&5|687&2|300&2|336&2|307&2|309&3|294&3|328&2|988&1|50&5|298&3|286&2|1254&2|720&2|990&2|781&5
25&2|144&4|95&3|70&3|173&3|214&4|751&4|405&3|216&4|483&5|248&4|300&3;655&3|385&4|265&3|200&3;25&2|144&4|95&3|70&3|173&3|214&4|751&4|405&3|216&4|483&5|248&4|300&3|655&3|385&4|265&3|200&3
1&3|15&4|300&4|748&4|127&3|151&1|405&4|255&3|476&3|471&5|50&4|313&3;289&4|924&5|846&4|126&5;1&3|15&4|300&4|748&4|127&3|151&1|405&4|255&3|476&3|471&5|50&4|313&3|289&4|924&5|846&4|126&5
778&5|82&4|315&4|203&4|211&4|660&4|382&5|70&4|168&4|140&4|12&5|423&4;1054&3|1057&2|581&3|1047&3;778&5|82&4|315&4|203&4|211&4|660&4|382&5|70&4|168&4|140&4|12&5|423&4|1054&3|1057&2|581&3|1047&3
245&4|288&4|326&3|331&4|299&4|271&3|879&3|300&4|355&4|268&3|323&2|313&4;678&2|260&4|264&4|748&5;245&4|288&4|326&3|331&4|299&4|271&3|879&3|300&4|355&4|268&3|323&2|313&4|678&2|260&4|264&4|748&5
689&5|333&4|908&5|687&3|989&3|263&2|948&2|268&2|313&4|1280&3|326&4|340&4;457&3|1613&4|271&4|261&2;689&5|333&4|908&5|687&3|989&3|263&2|948&2|268&2|313&4|1280&3|326&4|340&4|457&3|1613&4|271&4|261&2
155&4|420&4|447&4|815&4|205&5|754&4|482&5|1162&2|763&5|241&5|240&3|721&4;117&5|98&5|12&5|1011&5;155&4|420&4|447&4|815&4|205&5|754&4|482&5|1162&2|763&5|241&5|240&3|721&4|117&5|98&5|12&5|1011&5
298&5|436&3|1245&3|202&5|472&4|22&5|44&4|1089&2|185&5|215&5|975&5|763&5;743&2|29&3|888&3|572&3;298&5|436&3|1245&3|202&5|472&4|22&5|44&4|1089&2|185&5|215&5|975&5|763&5|743&2|29&3|888&3|572&3
237&4|126&4|762&4|236&3|1047&3|815&3|323&2|864&3|255&3|295&3|866&3|886&4;898&1|307&3|329&3|346&3;237&4|126&4|762&4|236&3|1047&3|815&3|323&2|864&3|255&3|295&3|866&3|886&4|898&1|307&3|329&3|346&3
879&3|348&3|892&2|687&3|683&4|289&1|259&5|302&4|307&4|748&4|901&2|294&4;269&4|342&3|66&4|270&4;879&3|348&3|892&2|687&3|683&4|289&1|259&5|302&4|307&4|748&4|901&2|294&4|269&4|342&3|66&4|270&4
328&4|293&4|196&4|763&4|24&3|508&2|117&4|566&2|249&5|255&4|65&4|496&3;156&5|315&4|194&3|421&4;328&4|293&4|196&4|763&4|24&3|508&2|117&4|566&2|249&5|255&4|65&4|496&3|156&5|315&4|194&3|421&4
527&5|172&4|271&3|179&4|200&3|133&3|603&5|647&3|318&5|97&4|222&4|237&4;699&3|213&3|451&1|657&4;527&5|172&4|271&3|179&4|200&3|133&3|603&5|647&3|318&5|97&4|222&4|237&4|699&3|213&3|451&1|657&4
57&5|255&3|151&2|174&3|705&4|370&3|28&4|443&4|275&3|148&4|496&3|1039&2;195&2|179&1|97&5|504&3;57&5|255&3|151&2|174&3|705&4|370&3|28&4|443&4|275&3|148&4|496&3|1039&2|195&2|179&1|97&5|504&3
515&4|9&4|100&3|517&4|286&4|1012&3|294&4|15&3|1&4|14&5|25&4|318&5;845&4|248&4|20&4|274&3;515&4|9&4|100&3|517&4|286&4|1012&3|294&4|15&3|1&4|14&5|25&4|318&5|845&4|248&4|20&4|274&3
617&4|286&4|79&4|191&4|405&3|306&5|705&5|212&1|89&3|269&4|300&4|197&5;494&3|14&5|223&4|514&4;617&4|286&4|79&4|191&4|405&3|306&5|705&5|212&1|89&3|269&4|300&4|197&5|494&3|14&5|223&4|514&4
375&2|472&3|132&4|934&2|845&3|1552&2|213&5|249&5|212&3|1216&4|9&4|248&4;364&1|665&2|67&1|1407&1;375&2|472&3|132&4|934&2|845&3|1552&2|213&5|249&5|212&3|1216&4|9&4|248&4|364&1|665&2|67&1|1407&1
257&3|121&3|1&3|15&3|181&5|248&4|288&4|24&3|300&5|475&2|237&4|877&1;825&3|21&1|249&4|763&4;257&3|121&3|1&3|15&3|181&5|248&4|288&4|24&3|300&5|475&2|237&4|877&1|825&3|21&1|249&4|763&4
294&5|117&4|596&4|7&3|258&5|109&3|275&4|284&3|243&4|125&4|300&3|235&4;447&4|225&4|509&2|252&3;294&5|117&4|596&4|7&3|258&5|109&3|275&4|284&3|243&4|125&4|300&3|235&4|447&4|225&4|509&2|252&3
1012&1|1011&1|908&1|203&3|291&2|313&2|1009&2|235&1|300&1|298&2|1129&4|93&1;460&2|1010&1|902&4|1598&1;1012&1|1011&1|908&1|203&3|291&2|313&2|1009&2|235&1|300&1|298&2|1129&4|93&1|460&2|1010&1|902&4|1598&1
154&4|160&4|196&3|427&3|64&4|474&5|11&3|12&4|180&4|47&3|100&5|169&4;258&5|187&5|175&5|127&5;154&4|160&4|196&3|427&3|64&4|474&5|11&3|12&4|180&4|47&3|100&5|169&4|258&5|187&5|175&5|127&5
237&2|207&4|520&3|474&3|136&4|661&4|288&2|135&3|202&3|462&4|121&5|170&4;472&5|294&2|52&3|70&5;237&2|207&4|520&3|474&3|136&4|661&4|288&2|135&3|202&3|462&4|121&5|170&4|472&5|294&2|52&3|70&5
747&2|230&4|1193&4|194&5|237&4|292&3|96&4|1451&4|684&4|647&4|603&3|174&4;1176&5|170&4|207&4|65&2;747&2|230&4|1193&4|194&5|237&4|292&3|96&4|1451&4|684&4|647&4|603&3|174&4|1176&5|170&4|207&4|65&2
147&3|324&2|117&5|9&3|121&3|118&3|288&4|258&3|294&4|245&2|455&3|928&3;924&3|840&2|281&4|597&2;147&3|324&2|117&5|9&3|121&3|118&3|288&4|258&3|294&4|245&2|455&3|928&3|924&3|840&2|281&4|597&2
294&1|908&3|340&5|285&4|222&4|1&4|315&4|316&4|125&3|150&5|272&4|268&5;1011&3|762&4|15&3|235&2;294&1|908&3|340&5|285&4|222&4|1&4|315&4|316&4|125&3|150&5|272&4|268&5|1011&3|762&4|15&3|235&2
313&5|748&2|306&3|288&4|259&3|301&4|294&3|258&5|749&4|690&3|689&3|321&4;328&3|343&4|332&2|307&3;313&5|748&2|306&3|288&4|259&3|301&4|294&3|258&5|749&4|690&3|689&3|321&4|328&3|343&4|332&2|307&3
220&3|690&4|890&2|517&4|286&4|313&4|508&4|732&4|1061&3|712&3|287&3|393&2;312&4|316&3|781&2|846&2;220&3|690&4|890&2|517&4|286&4|313&4|508&4|732&4|1061&3|712&3|287&3|393&2|312&4|316&3|781&2|846&2
432&3|71&3|289&3|450&1|260&2|527&4|15&3|542&2|191&3|193&4|8&4|751&4;946&3|755&3|175&3|408&4;432&3|71&3|289&3|450&1|260&2|527&4|15&3|542&2|191&3|193&4|8&4|751&4|946&3|755&3|175&3|408&4
198&5|527&5|1459&4|258&3|325&2|313&3|97&5|191&4|273&5|186&5|302&4|318&5;1&4|23&4|265&4|50&5;198&5|527&5|1459&4|258&3|325&2|313&3|97&5|191&4|273&5|186&5|302&4|318&5|1&4|23&4|265&4|50&5
523&5|404&4|11&5|228&5|127&4|9&5|44&3|447&4|214&5|196&3|521&5|176&5;389&5|217&5|219&4|1091&4;523&5|404&4|11&5|228&5|127&4|9&5|44&3|447&4|214&5|196&3|521&5|176&5|389&5|217&5|219&4|1091&4
657&4|15&2|94&3|134&5|99&5|495&4|1401&4|142&3|20&5|673&3|16&4|419&5;304&5|847&4|294&5|313&2;657&4|15&2|94&3|134&5|99&5|495&4|1401&4|142&3|20&5|673&3|16&4|419&5|304&5|847&4|294&5|313&2
873&2|310&4|301&4|313&4|886&4|334&2|294&3|346&4|332&3|315&4|272&4|307&4;682&2|323&2|338&2|1527&2;873&2|310&4|301&4|313&4|886&4|334&2|294&3|346&4|332&3|315&4|272&4|307&4|682&2|323&2|338&2|1527&2
153&3|133&5|196&3|636&3|363&3|134&5|241&4|578&2|1232&1|660&2|642&3|17&1;250&3|110&2|1231&3|333&4;153&3|133&5|196&3|636&3|363&3|134&5|241&4|578&2|1232&1|660&2|642&3|17&1|250&3|110&2|1231&3|333&4
654&3|79&5|176&3|147&4|288&2|939&4|405&4|665&3|322&3|328&4|300&4|195&4;651&3|172&3|28&4|77&3;654&3|79&5|176&3|147&4|288&2|939&4|405&4|665&3|322&3|328&4|300&4|195&4|651&3|172&3|28&4|77&3
473&3|273&5|597&3|291&1|111&4|100&5|108&4|151&5|237&2|322&1|952&5|926&3;304&2|820&3|496&5|114&4;473&3|273&5|597&3|291&1|111&4|100&5|108&4|151&5|237&2|322&1|952&5|926&3|304&2|820&3|496&5|114&4
166&5|318&5|690&4|97&4|514&5|56&4|136&4|307&4|425&3|1302&5|210&3|295&2;55&4|520&3|193&4|915&4;166&5|318&5|690&4|97&4|514&5|56&4|136&4|307&4|425&3|1302&5|210&3|295&2|55&4|520&3|193&4|915&4
270&2|315&4|271&2|327&2|358&1|326&2|328&2|260&1|340&4|346&4|750&4|300&3;272&5|332&5|316&5|333&4;270&2|315&4|271&2|327&2|358&1|326&2|328&2|260&1|340&4|346&4|750&4|300&3|272&5|332&5|316&5|333&4
1197&3|322&3|932&2|243&2|595&5|264&2|820&4|111&5|255&5|409&3|1047&4|69&3;735&2|732&4|568&4|213&2;1197&3|322&3|932&2|243&2|595&5|264&2|820&4|111&5|255&5|409&3|1047&4|69&3|735&2|732&4|568&4|213&2
284&3|408&5|14&2|129&4|100&5|127&3|1281&3|7&3|273&5|19&4|696&3|475&4;258&4|325&1|340&4|900&5;284&3|408&5|14&2|129&4|100&5|127&3|1281&3|7&3|273&5|19&4|696&3|475&4|258&4|325&1|340&4|900&5
89&4|217&2|136&3|945&5|433&4|87&3|658&2|32&5|447&3|173&4|175&4|200&3;1252&5|93&3|865&4|462&2;89&4|217&2|136&3|945&5|433&4|87&3|658&2|32&5|447&3|173&4|175&4|200&3|1252&5|93&3|865&4|462&2
485&3|191&4|723&3|1192&2|210&4|763&4|478&5|690&3|490&5|378&5|425&5|506&4;815&3|955&5|66&3|685&3;485&3|191&4|723&3|1192&2|210&4|763&4|478&5|690&3|490&5|378&5|425&5|506&4|815&3|955&5|66&3|685&3
924&5|358&5|265&5|99&5|423&5|622&3|495&3|402&4|125&5|118&4|169&5|365&5;586&4|103&2|720&4|570&4;924&5|358&5|265&5|99&5|423&5|622&3|495&3|402&4|125&5|118&4|169&5|365&5|586&4|103&2|720&4|570&4
1028&5|151&3|222&4|756&3|473&2|597&4|210&3|1047&3|112&4|717&4|21&3|300&4;240&1|894&1|50&4|181&4;1028&5|151&3|222&4|756&3|473&2|597&4|210&3|1047&3|112&4|717&4|21&3|300&4|240&1|894&1|50&4|181&4
245&4|912&4|515&4|258&3|251&5|100&5|272&5|275&4|1483&2|50&5|9&5|748&1;269&4|906&4|916&3|271&3;245&4|912&4|515&4|258&3|251&5|100&5|272&5|275&4|1483&2|50&5|9&5|748&1|269&4|906&4|916&3|271&3
471&4|1209&2|216&3|417&3|420&4|161&3|465&5|537&4|181&4|404&4|625&4|366&3;1222&3|391&3|738&2|585&3;471&4|1209&2|216&3|417&3|420&4|161&3|465&5|537&4|181&4|404&4|625&4|366&3|1222&3|391&3|738&2|585&3
302&4|86&5|603&4|173&3|753&5|124&5|14&5|408&4|137&4|285&5|251&5|478&3;288&3|283&5|301&3|116&4;302&4|86&5|603&4|173&3|753&5|124&5|14&5|408&4|137&4|285&5|251&5|478&3|288&3|283&5|301&3|116&4
1521&3|469&4|294&4|1264&4|576&5|401&2|1012&4|869&3|791&2|70&5|477&4|821&4;476&5|754&5|318&5|313&5;1521&3|469&4|294&4|1264&4|576&5|401&2|1012&4|869&3|791&2|70&5|477&4|821&4|476&5|754&5|318&5|313&5
949&2|405&3|118&4|233&2|196&5|58&4|179&5|255&5|181&4|699&4|79&4|153&5;288&4|1016&4|237&4|83&5;949&2|405&3|118&4|233&2|196&5|58&4|179&5|255&5|181&4|699&4|79&4|153&5|288&4|1016&4|237&4|83&5
507&5|1140&2|1435&4|111&4|218&4|469&4|399&4|11&5|202&4|187&5|315&4|1220&5;328&4|823&3|237&5|778&3;507&5|1140&2|1435&4|111&4|218&4|469&4|399&4|11&5|202&4|187&5|315&4|1220&5|328&4|823&3|237&5|778&3
25&4|763&3|197&4|655&4|748&3|248&3|203&3|18&2|153&5|1012&3|258&4|294&3;845&3|847&3|177&3|87&4;25&4|763&3|197&4|655&4|748&3|248&3|203&3|18&2|153&5|1012&3|258&4|294&3|845&3|847&3|177&3|87&4
182&4|609&5|273&4|228&4|22&4|203&3|241&3|28&4|197&4|266&3|32&3|211&4;117&3|153&4|651&5|1608&2;182&4|609&5|273&4|228&4|22&4|203&3|241&3|28&4|197&4|266&3|32&3|211&4|117&3|153&4|651&5|1608&2
300&1|305&2|889&2|882&2|306&4|272&2|887&3|347&4|302&2|313&1|303&4|896&2;319&4|900&4|321&3|315&4;300&1|305&2|889&2|882&2|306&4|272&2|887&3|347&4|302&2|313&1|303&4|896&2|319&4|900&4|321&3|315&4
288&4|259&2|249&4|591&3|298&5|7&4|151&3|1012&4|294&3|307&2|475&5|245&2;118&3|240&2|235&3|405&4;288&4|259&2|249&4|591&3|298&5|7&4|151&3|1012&4|294&3|307&2|475&5|245&2|118&3|240&2|235&3|405&4
405&4|273&3|117&5|118&3|50&4|515&5|24&4|455&3|7&3|840&5|685&4|127&5;281&3|546&2|833&3|982&3;405&4|273&3|117&5|118&3|50&4|515&5|24&4|455&3|7&3|840&5|685&4|127&5|281&3|546&2|833&3|982&3
811&4|100&4|180&5|277&4|482&2|221&4|22&4|1&1|132&3|454&3|475&3|1101&4;81&5|214&3|269&5|304&5;811&4|100&4|180&5|277&4|482&2|221&4|22&4|1&1|132&3|454&3|475&3|1101&4|81&5|214&3|269&5|304&5
134&5|749&5|487&5|877&5|496&5|48&5|266&5|165&5|269&5|191&5|1025&5|358&5;1007&5|276&5|9&5|333&3;134&5|749&5|487&5|877&5|496&5|48&5|266&5|165&5|269&5|191&5|1025&5|358&5|1007&5|276&5|9&5|333&3
1401&3|87&4|233&3|311&3|1141&2|56&3|261&3|12&3|226&5|174&4|1101&4|398&3;153&3|4&4|94&3|204&3;1401&3|87&4|233&3|311&3|1141&2|56&3|261&3|12&3|226&5|174&4|1101&4|398&3|153&3|4&4|94&3|204&3
956&2|81&1|181&3|323&2|82&4|185&2|136&3|238&3|972&2|367&4|371&3|568&4;498&3|317&4|203&2|140&3;956&2|81&1|181&3|323&2|82&4|185&2|136&3|238&3|972&2|367&4|371&3|568&4|498&3|317&4|203&2|140&3
243&1|478&4|500&3|524&5|182&5|294&4|56&4|322&3|604&5|178&5|496&5|227&4;185&5|170&5|8&2|650&5;243&1|478&4|500&3|524&5|182&5|294&4|56&4|322&3|604&5|178&5|496&5|227&4|185&5|170&5|8&2|650&5
231&2|258&5|301&4|892&4|50&3|7&4|1013&3|172&4|259&4|873&1|2&3|751&3;688&3|539&3|683&3|315&4;231&2|258&5|301&4|892&4|50&3|7&4|1013&3|172&4|259&4|873&1|2&3|751&3|688&3|539&3|683&3|315&4
196&5|1134&1|530&3|528&4|300&4|188&4|697&5|387&2|553&3|82&4|582&3|939&3;541&4|241&4|550&1|554&2;196&5|1134&1|530&3|528&4|300&4|188&4|697&5|387&2|553&3|82&4|582&3|939&3|541&4|241&4|550&1|554&2
94&4|431&3|177&4|127&2|209&1|54&3|211&5|281&2|181&5|56&5|1028&4|576&3;63&3|90&3|91&4|68&3;94&4|431&3|177&4|127&2|209&1|54&3|211&5|281&2|181&5|56&5|1028&4|576&3|63&3|90&3|91&4|68&3
465&4|1185&2|239&4|118&4|79&5|222&4|1412&1|1036&2|946&5|168&4|83&5|274&4;259&1|709&5|843&4|215&4;465&4|1185&2|239&4|118&4|79&5|222&4|1412&1|1036&2|946&5|168&4|83&5|274&4|259&1|709&5|843&4|215&4
393&4|44&4|740&4|50&5|87&4|96&4|291&3|411&2|169&4|475&1|94&4|237&2;328&4|755&3|504&4|748&3;393&4|44&4|740&4|50&5|87&4|96&4|291&3|411&2|169&4|475&1|94&4|237&2|328&4|755&3|504&4|748&3
530&5|139&3|514&4|175&2|601&5|705&1|183&4|559&2|526&5|465&3|182&3|430&4;56&1|356&3|420&3|1177&1;530&5|139&3|514&4|175&2|601&5|705&1|183&4|559&2|526&5|465&3|182&3|430&4|56&1|356&3|420&3|1177&1
301&3|292&4|751&4|895&3|879&5|689&4|1024&4|873&3|326&5|258&5|343&3|313&5;327&5|1105&4|323&5|750&5;301&3|292&4|751&4|895&3|879&5|689&4|1024&4|873&3|326&5|258&5|343&3|313&5|327&5|1105&4|323&5|750&5
926&1|275&5|596&2|50&5|9&4|7&3|282&1|181&5|458&1|713&2|475&5|288&4;1028&4|405&3|1089&1|411&1;926&1|275&5|596&2|50&5|9&4|7&3|282&1|181&5|458&1|713&2|475&5|288&4|1028&4|405&3|1089&1|411&1
15&3|1&4|763&3|182&5|68&1|572&2|203&3|1101&4|55&2|1028&1|472&2|770&5;576&3|1001&1|424&1|95&4;15&3|1&4|763&3|182&5|68&1|572&2|203&3|1101&4|55&2|1028&1|472&2|770&5|576&3|1001&1|424&1|95&4
286&4|83&4|268&5|198&4|513&5|483&5|655&5|100&5|663&4|195&4|276&4|530&4;239&2|425&5|265&4|524&5;286&4|83&4|268&5|198&4|513&5|483&5|655&5|100&5|663&4|195&4|276&4|530&4|239&2|425&5|265&4|524&5
904&3|303&1|269&4|313&4|1463&1|751&2|346&3|1399&3|903&4|302&3|306&2|311&4;909&4|877&2|750&3|340&1;904&3|303&1|269&4|313&4|1463&1|751&2|346&3|1399&3|903&4|302&3|306&2|311&4|909&4|877&2|750&3|340&1
1084&5|135&3|418&5|174&5|22&5|98&5|286&5|729&5|51&5|102&4|447&4|275&5;963&5|72&5|966&5|699&5;1084&5|135&3|418&5|174&5|22&5|98&5|286&5|729&5|51&5|102&4|447&4|275&5|963&5|72&5|966&5|699&5
298&4|845&5|1067&2|39&5|461&5|926&4|710&4|168&5|222&5|98&4|815&3|201&5;346&5|340&5|895&2|156&5;298&4|845&5|1067&2|39&5|461&5|926&4|710&4|168&5|222&5|98&4|815&3|201&5|346&5|340&5|895&2|156&5
742&5|147&5|1012&2|823&2|546&3|471&4|748&5|260&4|741&5|475&5|829&2|333&5;406&2|272&5|255&3|346&4;742&5|147&5|1012&2|823&2|546&3|471&4|748&5|260&4|741&5|475&5|829&2|333&5|406&2|272&5|255&3|346&4
234&4|471&4|68&5|952&4|1326&4|546&2|1048&2|211&4|144&5|222&3|300&4|150&4;367&3|227&2|157&4|223&5;234&4|471&4|68&5|952&4|1326&4|546&2|1048&2|211&4|144&5|222&3|300&4|150&4|367&3|227&2|157&4|223&5
230&2|823&2|385&3|221&2|107&3|593&4|399&3|1016&3|137&5|866&2|56&5|210&4;8&5|202&5|209&5|1098&4;230&2|823&2|385&3|221&2|107&3|593&4|399&3|1016&3|137&5|866&2|56&5|210&4|8&5|202&5|209&5|1098&4
150&3|739&3|1244&2|529&5|305&3|12&5|271&4|865&3|298&5|872&5|176&4|300&4;750&4|96&5|327&3|288&1;150&3|739&3|1244&2|529&5|305&3|12&5|271&4|865&3|298&5|872&5|176&4|300&4|750&4|96&5|327&3|288&1
525&5|315&4|245&3|294&4|313&5|286&5|882&3|515&5|752&5|301&2|306&5|258&3;22&5|98&4|603&5|923&5;525&5|315&4|245&3|294&4|313&5|286&5|882&3|515&5|752&5|301&2|306&5|258&3|22&5|98&4|603&5|923&5
303&2|322&2|748&1|289&3|294&1|258&3|988&2|307&4|309&2|328&3|245&2|301&4;680&2|879&2|266&2|358&3;303&2|322&2|748&1|289&3|294&1|258&3|988&2|307&4|309&2|328&3|245&2|301&4|680&2|879&2|266&2|358&3
50&4|307&4|322&5|1610&3|258&4|457&4|873&4|261&4|291&4|300&5|289&1|328&4;597&4|871&4|276&4|250&4;50&4|307&4|322&5|1610&3|258&4|457&4|873&4|261&4|291&4|300&5|289&1|328&4|597&4|871&4|276&4|250&4
747&3|95&4|469&3|527&5|789&4|60&3|42&3|179&3|143&5|132&3|483&3|310&3;427&4|127&4|613&5|269&5;747&3|95&4|469&3|527&5|789&4|60&3|42&3|179&3|143&5|132&3|483&3|310&3|427&4|127&4|613&5|269&5
258&5|896&2|272&4|305&3|268&5|321&1|269&5|327&3|887&4|288&4|262&5|900&4;245&5|332&3|910&1|100&5;258&5|896&2|272&4|305&3|268&5|321&1|269&5|327&3|887&4|288&4|262&5|900&4|245&5|332&3|910&1|100&5
177&4|1098&4|14&1|546&3|96&4|873&2|17&4|55&3|672&3|636&5|89&4|1074&3;975&3|12&4|203&3|156&4;177&4|1098&4|14&1|546&3|96&4|873&2|17&4|55&3|672&3|636&5|89&4|1074&3|975&3|12&4|203&3|156&4
292&4|1602&4|1062&5|1022&5|900&3|896&5|269&5|750&5|288&1|268&3|345&5|258&4;312&1|884&4|321&4|305&4;292&4|1602&4|1062&5|1022&5|900&3|896&5|269&5|750&5|288&1|268&3|345&5|258&4|312&1|884&4|321&4|305&4
98&3|195&5|286&2|172&4|176&1|327&5|661&2|197&1|22&5|55&1|1431&5|96&5;465&1|132&4|969&1|97&5;98&3|195&5|286&2|172&4|176&1|327&5|661&2|197&1|22&5|55&1|1431&5|96&5|465&1|132&4|969&1|97&5
111&3|682&3|328&3|278&4|879&3|288&3|259&1|310&3|275&4|243&3|300&5|286&1;298&5|237&5|274&4|294&4;111&3|682&3|328&3|278&4|879&3|288&3|259&1|310&3|275&4|243&3|300&5|286&1|298&5|237&5|274&4|294&4
288&5|127&5|689&3|331&4|1028&3|355&4|93&4|342&3|895&4|926&3|252&4|476&3;831&3|120&2|363&1|411&3;288&5|127&5|689&3|331&4|1028&3|355&4|93&4|342&3|895&4|926&3|252&4|476&3|831&3|120&2|363&1|411&3
269&5|655&4|846&4|70&5|1117&4|1008&3|196&5|739&4|86&4|200&4|25&3|223&5;43&3|1160&3|716&3|535&3;269&5|655&4|846&4|70&5|1117&4|1008&3|196&5|739&4|86&4|200&4|25&3|223&5|43&3|1160&3|716&3|535&3
898&4|527&4|504&3|286&3|79&4|484&5|272&4|199&5|462&4|173&5|172&3|300&1;673&1|89&3|134&4|50&4;898&4|527&4|504&3|286&3|79&4|484&5|272&4|199&5|462&4|173&5|172&3|300&1|673&1|89&3|134&4|50&4
357&4|427&5|1016&3|242&5|333&4|1012&3|258&5|172&3|789&5|55&5|148&3|844&5;210&3|723&4|1073&4|218&3;357&4|427&5|1016&3|242&5|333&4|1012&3|258&5|172&3|789&5|55&5|148&3|844&5|210&3|723&4|1073&4|218&3
83&4|173&1|515&4|462&3|172&1|549&5|507&3|199&3|170&4|487&3|44&4|651&5;58&3|633&4|191&5|234&1;83&4|173&1|515&4|462&3|172&1|549&5|507&3|199&3|170&4|487&3|44&4|651&5|58&3|633&4|191&5|234&1
219&2|1589&5|297&3|607&4|303&3|511&4|207&3|403&3|831&2|237&4|546&4|8&3;820&2|1262&3|132&4|451&3;219&2|1589&5|297&3|607&4|303&3|511&4|207&3|403&3|831&2|237&4|546&4|8&3|820&2|1262&3|132&4|451&3
