state;action_reward;n_state
408&4|1019&5|250&4|460&2|288&5|1134&4|455&4|832&1|3&3|1197&4|922&5|7&3;302&5|302&5|325&3|211&4|484&5|209&4|430&5|202&4|4&4|302&5;408&4|1019&5|250&4|460&2|288&5|1134&4|455&4|832&1|3&3|1197&4|922&5|7&3|302&5|302&5|325&3|211&4|484&5|209&4|430&5|202&4|4&4|302&5
269&4|347&5|333&4|902&5|342&2|324&1|340&5|307&5|288&4|300&5|258&1|328&3;322&4|678&3|323&4|260&3|260&3|260&3|748&2|678&3|678&3|323&4;269&4|347&5|333&4|902&5|342&2|324&1|340&5|307&5|288&4|300&5|258&1|328&3|322&4|678&3|323&4|260&3|260&3|260&3|748&2|678&3|678&3|323&4
147&3|1016&5|121&3|742&4|24&4|815&3|685&4|7&4|477&2|410&2|117&4|15&3;21&1|405&2|21&1|926&3|405&2|254&1|405&2|21&1|21&1|405&2;147&3|1016&5|121&3|742&4|24&4|815&3|685&4|7&4|477&2|410&2|117&4|15&3|21&1|405&2|21&1|926&3|405&2|254&1|405&2|21&1|21&1|405&2
332&2|641&5|177&5|182&5|853&4|680&1|504&5|457&1|197&5|56&5|423&5|480&5;223&4|172&5|302&5|313&4|1298&3|357&5|345&4|273&4|1001&1|109&4;332&2|641&5|177&5|182&5|853&4|680&1|504&5|457&1|197&5|56&5|423&5|480&5|223&4|172&5|302&5|313&4|1298&3|357&5|345&4|273&4|1001&1|109&4
432&2|510&4|1047&2|98&4|1028&2|257&2|157&3|5&3|474&3|240&3|746&4|54&3;384&2|809&4|567&2|63&2|73&4|722&2|774&3|802&2|53&1|779&2;432&2|510&4|1047&2|98&4|1028&2|257&2|157&3|5&3|474&3|240&3|746&4|54&3|384&2|809&4|567&2|63&2|73&4|722&2|774&3|802&2|53&1|779&2
482&4|531&3|134&4|127&5|735&2|286&5|487&3|462&4|22&4|657&4|197&5|511&5;847&4|9&5|255&1|847&4|9&5|255&1|276&4|9&5|704&3|285&5;482&4|531&3|134&4|127&5|735&2|286&5|487&3|462&4|22&4|657&4|197&5|511&5|847&4|9&5|255&1|847&4|9&5|255&1|276&4|9&5|704&3|285&5
181&4|132&5|340&4|172&5|89&4|23&5|616&4|1039&4|153&3|480&5|654&5|603&5;98&4|187&5|185&5|193&4|176&4|136&5|176&4|179&5|176&4|176&4;181&4|132&5|340&4|172&5|89&4|23&5|616&4|1039&4|153&3|480&5|654&5|603&5|98&4|187&5|185&5|193&4|176&4|136&5|176&4|179&5|176&4|176&4
4&3|880&4|58&4|197&5|475&4|991&1|144&5|69&5|732&5|207&4|309&3|160&4;7&2|392&4|1109&4|275&5|39&2|81&3|15&5|87&5|392&4|1109&4;4&3|880&4|58&4|197&5|475&4|991&1|144&5|69&5|732&5|207&4|309&3|160&4|7&2|392&4|1109&4|275&5|39&2|81&3|15&5|87&5|392&4|1109&4
879&4|301&4|259&3|288&2|311&5|744&5|308&2|269&4|181&3|292&3|15&3|338&1;298&4|273&3|273&3|408&4|408&4|298&4|9&5|273&3|273&3|273&3;879&4|301&4|259&3|288&2|311&5|744&5|308&2|269&4|181&3|292&3|15&3|338&1|298&4|273&3|273&3|408&4|408&4|298&4|9&5|273&3|273&3|273&3
332&4|1033&3|147&1|411&1|323&1|410&2|274&5|25&4|515&4|740&2|225&3|127&2;118&1|926&2|829&2|833&1|934&1|535&2|291&4|1028&3|934&1|831&1;332&4|1033&3|147&1|411&1|323&1|410&2|274&5|25&4|515&4|740&2|225&3|127&2|118&1|926&2|829&2|833&1|934&1|535&2|291&4|1028&3|934&1|831&1
298&4|328&2|294&4|7&4|258&5|246&4|748&4|340&3|875&2|410&1|117&3|322&1;125&4|257&5|181&2|257&5|815&3|181&2|125&4|121&4|535&2|121&4;298&4|328&2|294&4|7&4|258&5|246&4|748&4|340&3|875&2|410&1|117&3|322&1|125&4|257&5|181&2|257&5|815&3|181&2|125&4|121&4|535&2|121&4
300&4|355&2|343&3|872&5|333&4|948&3|288&4|292&5|880&5|299&2|895&4|313&5;678&2|322&3|1527&4|908&4|678&2|1527&4|908&4|294&4|1527&4|322&3;300&4|355&2|343&3|872&5|333&4|948&3|288&4|292&5|880&5|299&2|895&4|313&5|678&2|322&3|1527&4|908&4|678&2|1527&4|908&4|294&4|1527&4|322&3
199&5|228&3|257&4|96&4|64&5|181&4|118&4|50&4|156&4|845&3|284&2|250&2;281&4|121&4|281&4|546&4|748&2|924&3|546&4|748&2|121&4|924&3;199&5|228&3|257&4|96&4|64&5|181&4|118&4|50&4|156&4|845&3|284&2|250&2|281&4|121&4|281&4|546&4|748&2|924&3|546&4|748&2|121&4|924&3
1392&4|306&4|682&4|310&4|288&5|324&4|681&4|882&4|286&5|358&4|689&4|1175&5;319&5|300&4|271&3|872&4|300&4|271&3|336&4|242&4|336&4|271&3;1392&4|306&4|682&4|310&4|288&5|324&4|681&4|882&4|286&5|358&4|689&4|1175&5|319&5|300&4|271&3|872&4|300&4|271&3|336&4|242&4|336&4|271&3
111&4|161&3|257&5|472&5|82&3|70&4|496&4|431&3|591&5|483&3|1222&2|448&3;395&3|445&4|506&3|506&3|1090&1|712&2|712&2|960&2|855&3|415&3;111&4|161&3|257&5|472&5|82&3|70&4|496&4|431&3|591&5|483&3|1222&2|448&3|395&3|445&4|506&3|506&3|1090&1|712&2|712&2|960&2|855&3|415&3
1028&3|1016&2|781&4|774&4|1025&1|449&2|52&4|159&3|597&3|233&3|181&4|168&4;552&2|790&2|470&4|755&3|1044&4|391&2|250&5|250&5|977&1|386&2;1028&3|1016&2|781&4|774&4|1025&1|449&2|52&4|159&3|597&3|233&3|181&4|168&4|552&2|790&2|470&4|755&3|1044&4|391&2|250&5|250&5|977&1|386&2
250&1|977&3|820&2|1016&5|44&5|79&5|203&5|121&2|1336&3|356&5|742&3|1046&3;147&4|829&4|880&3|333&3|546&4|327&3|829&4|330&4|477&4|477&4;250&1|977&3|820&2|1016&5|44&5|79&5|203&5|121&2|1336&3|356&5|742&3|1046&3|147&4|829&4|880&3|333&3|546&4|327&3|829&4|330&4|477&4|477&4
211&5|501&5|282&3|1016&3|248&4|696&2|435&4|48&5|205&5|723&4|502&3|474&5;157&3|622&3|1050&4|367&4|1039&5|633&4|238&4|568&4|521&3|160&2;211&5|501&5|282&3|1016&3|248&4|696&2|435&4|48&5|205&5|723&4|502&3|474&5|157&3|622&3|1050&4|367&4|1039&5|633&4|238&4|568&4|521&3|160&2
896&5|258&3|244&3|305&4|1628&5|311&3|272&3|463&5|286&4|303&5|306&5|344&4;937&1|1653&5|650&5|223&1|937&1|235&1|650&5|223&1|235&1|223&1;896&5|258&3|244&3|305&4|1628&5|311&3|272&3|463&5|286&4|303&5|306&5|344&4|937&1|1653&5|650&5|223&1|937&1|235&1|650&5|223&1|235&1|223&1
99&2|465&5|8&5|172&4|946&2|432&1|627&1|82&5|477&5|95&4|1219&4|50&3;969&2|94&5|420&1|71&3|501&3|94&5|420&1|71&3|102&5|969&2;99&2|465&5|8&5|172&4|946&2|432&1|627&1|82&5|477&5|95&4|1219&4|50&3|969&2|94&5|420&1|71&3|501&3|94&5|420&1|71&3|102&5|969&2
1208&4|1023&1|270&5|789&4|877&2|825&4|230&5|979&3|637&3|265&5|9&2|544&4;1287&2|449&3|1287&2|764&2|831&1|122&1|1046&4|1288&4|752&4|246&4;1208&4|1023&1|270&5|789&4|877&2|825&4|230&5|979&3|637&3|265&5|9&2|544&4|1287&2|449&3|1287&2|764&2|831&1|122&1|1046&4|1288&4|752&4|246&4
785&5|236&4|226&3|1&2|568&4|945&5|427&4|665&2|293&5|1299&2|183&5|161&5;974&3|755&4|559&3|401&3|859&2|112&4|1522&3|1032&3|1032&3|159&3;785&5|236&4|226&3|1&2|568&4|945&5|427&4|665&2|293&5|1299&2|183&5|161&5|974&3|755&4|559&3|401&3|859&2|112&4|1522&3|1032&3|1032&3|159&3
322&4|269&3|303&4|245&4|286&4|879&3|748&4|300&4|294&5|358&2|327&3|302&3;988&2|538&4|988&2|988&2|988&2|988&2|689&3|689&3|988&2|538&4;322&4|269&3|303&4|245&4|286&4|879&3|748&4|300&4|294&5|358&2|327&3|302&3|988&2|538&4|988&2|988&2|988&2|988&2|689&3|689&3|988&2|538&4
115&5|168&4|69&5|484&3|100&2|482&5|193&4|89&5|169&5|428&4|194&3|195&5;175&5|434&4|431&3|32&5|1126&3|670&5|96&5|175&5|96&5|133&1;115&5|168&4|69&5|484&3|100&2|482&5|193&4|89&5|169&5|428&4|194&3|195&5|175&5|434&4|431&3|32&5|1126&3|670&5|96&5|175&5|96&5|133&1
93&4|124&5|248&3|919&2|1017&2|327&4|181&3|1142&5|269&4|273&4|222&3|762&3;249&3|455&3|288&4|455&3|742&2|455&3|240&3|240&3|288&4|240&3;93&4|124&5|248&3|919&2|1017&2|327&4|181&3|1142&5|269&4|273&4|222&3|762&3|249&3|455&3|288&4|455&3|742&2|455&3|240&3|240&3|288&4|240&3
186&4|268&5|275&3|531&3|751&3|658&5|289&2|69&2|378&3|178&5|941&5|584&3;107&5|107&5|94&2|728&3|570&4|370&5|278&5|384&1|395&4|366&5;186&4|268&5|275&3|531&3|751&3|658&5|289&2|69&2|378&3|178&5|941&5|584&3|107&5|107&5|94&2|728&3|570&4|370&5|278&5|384&1|395&4|366&5
98&5|349&4|717&5|816&3|300&3|5&5|200&5|977&5|313&2|286&2|181&5|109&5;53&5|436&5|569&4|769&4|436&5|53&5|219&5|436&5|672&3|145&4;98&5|349&4|717&5|816&3|300&3|5&5|200&5|977&5|313&2|286&2|181&5|109&5|53&5|436&5|569&4|769&4|436&5|53&5|219&5|436&5|672&3|145&4
56&4|455&3|154&5|199&5|268&5|4&3|42&5|405&3|25&2|523&5|431&5|209&4;23&4|28&5|518&4|228&3|31&3|778&2|28&5|133&2|133&2|133&2;56&4|455&3|154&5|199&5|268&5|4&3|42&5|405&3|25&2|523&5|431&5|209&4|23&4|28&5|518&4|228&3|31&3|778&2|28&5|133&2|133&2|133&2
326&5|334&4|690&3|1296&2|258&5|306&2|938&4|300&3|1393&2|1025&5|989&3|331&5;319&4|286&4|324&3|333&3|286&4|286&4|319&4|319&4|333&3|333&3;326&5|334&4|690&3|1296&2|258&5|306&2|938&4|300&3|1393&2|1025&5|989&3|331&5|319&4|286&4|324&3|333&3|286&4|286&4|319&4|319&4|333&3|333&3
304&3|310&3|1176&4|1105&3|990&4|538&3|539&4|286&5|288&1|270&1|258&1|682&1;289&5|328&3|292&4|328&3|259&2|259&2|259&2|259&2|294&5|292&4;304&3|310&3|1176&4|1105&3|990&4|538&3|539&4|286&5|288&1|270&1|258&1|682&1|289&5|328&3|292&4|328&3|259&2|259&2|259&2|259&2|294&5|292&4
176&5|343&3|69&3|1016&3|1&4|665&3|202&4|233&3|232&3|71&4|684&4|188&3;474&3|939&4|28&3|204&4|155&2|385&3|91&4|161&3|101&4|576&3;176&5|343&3|69&3|1016&3|1&4|665&3|202&4|233&3|232&3|71&4|684&4|188&3|474&3|939&4|28&3|204&4|155&2|385&3|91&4|161&3|101&4|576&3
13&2|295&4|149&3|300&4|288&4|313&5|294&4|323&4|682&4|286&4|328&5|289&3;181&4|181&4|276&3|276&3|276&3|276&3|181&4|123&2|276&3|222&3;13&2|295&4|149&3|300&4|288&4|313&5|294&4|323&4|682&4|286&4|328&5|289&3|181&4|181&4|276&3|276&3|276&3|276&3|181&4|123&2|276&3|222&3
683&3|116&2|268&2|327&4|127&4|306&5|269&5|515&5|276&4|332&3|286&4|294&1;690&3|309&1|322&3|995&1|309&1|690&3|690&3|301&3|995&1|690&3;683&3|116&2|268&2|327&4|127&4|306&5|269&5|515&5|276&4|332&3|286&4|294&1|690&3|309&1|322&3|995&1|309&1|690&3|690&3|301&3|995&1|690&3
111&4|949&5|71&5|97&1|283&4|154&2|709&5|197&1|69&5|596&4|202&4|694&3;762&2|993&4|892&5|294&4|762&2|294&4|762&2|294&4|304&5|289&4;111&4|949&5|71&5|97&1|283&4|154&2|709&5|197&1|69&5|596&4|202&4|694&3|762&2|993&4|892&5|294&4|762&2|294&4|762&2|294&4|304&5|289&4
423&2|22&4|12&4|174&5|209&3|195&4|661&3|288&3|168&4|50&5|496&4|886&3;69&4|152&4|318&4|183&5|152&4|152&4|152&4|1050&3|318&4|273&3;423&2|22&4|12&4|174&5|209&3|195&4|661&3|288&3|168&4|50&5|496&4|886&3|69&4|152&4|318&4|183&5|152&4|152&4|152&4|1050&3|318&4|273&3
511&4|382&4|151&4|186&5|71&3|693&3|640&3|1142&5|343&3|746&4|65&2|23&4;462&3|184&3|101&5|629&4|942&4|143&3|727&4|128&3|184&3|568&3;511&4|382&4|151&4|186&5|71&3|693&3|640&3|1142&5|343&3|746&4|65&2|23&4|462&3|184&3|101&5|629&4|942&4|143&3|727&4|128&3|184&3|568&3
607&5|253&1|237&4|696&3|683&2|221&5|698&2|794&4|1211&4|1134&4|11&1|514&4;165&4|961&5|961&5|1113&4|254&3|301&3|210&3|168&3|70&3|121&3;607&5|253&1|237&4|696&3|683&2|221&5|698&2|794&4|1211&4|1134&4|11&1|514&4|165&4|961&5|961&5|1113&4|254&3|301&3|210&3|168&3|70&3|121&3
281&3|756&2|269&3|280&2|50&3|275&5|284&4|931&1|815&4|181&3|15&3|321&4;864&3|225&2|864&3|1061&4|864&3|225&2|1190&2|1023&2|864&3|1190&2;281&3|756&2|269&3|280&2|50&3|275&5|284&4|931&1|815&4|181&3|15&3|321&4|864&3|225&2|864&3|1061&4|864&3|225&2|1190&2|1023&2|864&3|1190&2
699&3|291&4|285&4|483&2|86&3|1121&2|83&4|521&5|482&3|1098&4|650&2|153&4;318&5|45&3|923&5|56&5|528&5|187&5|127&5|474&5|56&5|318&5;699&3|291&4|285&4|483&2|86&3|1121&2|83&4|521&5|482&3|1098&4|650&2|153&4|318&5|45&3|923&5|56&5|528&5|187&5|127&5|474&5|56&5|318&5
938&1|288&4|326&3|319&3|300&4|328&3|294&4|269&4|322&3|340&4|748&3|271&2;242&4|242&4|1038&4|1038&4|289&4|242&4|289&4|1038&4|1038&4|242&4;938&1|288&4|326&3|319&3|300&4|328&3|294&4|269&4|322&3|340&4|748&3|271&2|242&4|242&4|1038&4|1038&4|289&4|242&4|289&4|1038&4|1038&4|242&4
288&3|672&1|185&2|234&5|164&4|48&5|218&3|637&4|200&1|413&3|100&5|56&2;567&5|201&3|201&3|443&3|184&3|567&5|670&5|443&3|443&3|184&3;288&3|672&1|185&2|234&5|164&4|48&5|218&3|637&4|200&1|413&3|100&5|56&2|567&5|201&3|201&3|443&3|184&3|567&5|670&5|443&3|443&3|184&3
289&1|326&2|347&2|307&4|328&3|312&2|286&4|749&3|300&4|315&5|327&4|310&3;316&5|748&3|678&3|688&2|323&2|678&3|323&2|323&2|688&2|322&4;289&1|326&2|347&2|307&4|328&3|312&2|286&4|749&3|300&4|315&5|327&4|310&3|316&5|748&3|678&3|688&2|323&2|678&3|323&2|323&2|688&2|322&4
121&4|288&3|50&3|475&2|100&5|508&3|281&3|515&4|244&3|123&5|1017&4|246&4;978&2|370&4|930&2|925&3|286&3|925&3|370&4|286&3|930&2|930&2;121&4|288&3|50&3|475&2|100&5|508&3|281&3|515&4|244&3|123&5|1017&4|246&4|978&2|370&4|930&2|925&3|286&3|925&3|370&4|286&3|930&2|930&2
202&4|490&3|815&3|527&4|135&1|1009&4|154&1|507&4|751&1|638&4|735&5|762&2;157&3|588&2|99&4|144&5|553&5|125&3|99&4|663&1|365&4|462&4;202&4|490&3|815&3|527&4|135&1|1009&4|154&1|507&4|751&1|638&4|735&5|762&2|157&3|588&2|99&4|144&5|553&5|125&3|99&4|663&1|365&4|462&4
877&2|117&5|275&4|1287&1|235&3|864&4|988&1|1012&1|243&3|15&5|278&4|471&3;282&4|1152&2|205&4|924&4|291&3|125&4|1277&1|840&4|1277&1|1152&2;877&2|117&5|275&4|1287&1|235&3|864&4|988&1|1012&1|243&3|15&5|278&4|471&3|282&4|1152&2|205&4|924&4|291&3|125&4|1277&1|840&4|1277&1|1152&2
882&3|323&3|886&2|258&2|313&5|328&3|748&2|354&3|754&3|347&1|352&3|311&3;315&4|272&4|690&4|315&4|690&4|316&4|272&4|690&4|905&4|905&4;882&3|323&3|886&2|258&2|313&5|328&3|748&2|354&3|754&3|347&1|352&3|311&3|315&4|272&4|690&4|315&4|690&4|316&4|272&4|690&4|905&4|905&4
319&4|174&5|748&2|289&3|307&3|292&4|1063&4|306&4|690&3|479&5|499&4|331&4;173&5|173&5|484&3|173&5|427&5|484&3|50&4|191&3|484&3|50&4;319&4|174&5|748&2|289&3|307&3|292&4|1063&4|306&4|690&3|479&5|499&4|331&4|173&5|173&5|484&3|173&5|427&5|484&3|50&4|191&3|484&3|50&4
347&3|310&4|748&4|358&4|300&2|313&4|751&3|271&3|328&2|316&5|288&4|258&3;343&3|1296&4|309&5|689&3|1296&4|1296&4|683&3|689&3|1296&4|343&3;347&3|310&4|748&4|358&4|300&2|313&4|751&3|271&3|328&2|316&5|288&4|258&3|343&3|1296&4|309&5|689&3|1296&4|1296&4|683&3|689&3|1296&4|343&3
864&4|479&5|181&5|763&3|50&5|845&3|257&3|423&5|1&4|203&3|237&3|69&5;150&3|150&3|222&3|471&4|283&2|126&5|150&3|283&2|222&3|283&2;864&4|479&5|181&5|763&3|50&5|845&3|257&3|423&5|1&4|203&3|237&3|69&5|150&3|150&3|222&3|471&4|283&2|126&5|150&3|283&2|222&3|283&2
1047&3|476&3|276&3|597&4|294&3|1&4|457&2|289&4|742&4|121&4|304&3|751&4;237&4|25&4|300&4|25&4|127&4|300&4|237&4|864&4|237&4|864&4;1047&3|476&3|276&3|597&4|294&3|1&4|457&2|289&4|742&4|121&4|304&3|751&4|237&4|25&4|300&4|25&4|127&4|300&4|237&4|864&4|237&4|864&4
258&4|423&4|161&4|230&4|541&3|313&5|222&4|114&4|109&4|40&4|227&4|50&4;165&1|449&2|165&1|25&3|82&3|449&2|165&1|165&1|165&1|449&2;258&4|423&4|161&4|230&4|541&3|313&5|222&4|114&4|109&4|40&4|227&4|50&4|165&1|449&2|165&1|25&3|82&3|449&2|165&1|165&1|165&1|449&2
653&3|915&4|100&4|144&5|56&5|516&5|124&4|331&2|176&5|185&4|4&3|269&3;200&3|200&3|200&3|218&4|219&3|672&3|218&4|448&3|423&2|164&4;653&3|915&4|100&4|144&5|56&5|516&5|124&4|331&2|176&5|185&4|4&3|269&3|200&3|200&3|200&3|218&4|219&3|672&3|218&4|448&3|423&2|164&4
312&4|879&4|301&4|268&4|877&5|352&4|300&5|690&5|313&5|288&4|749&4|894&4;316&4|303&3|305&3|326&3|271&2|303&3|343&2|303&3|303&3|271&2;312&4|879&4|301&4|268&4|877&5|352&4|300&5|690&5|313&5|288&4|749&4|894&4|316&4|303&3|305&3|326&3|271&2|303&3|343&2|303&3|303&3|271&2
977&3|760&4|480&5|828&2|742&5|1676&2|412&2|1094&1|924&4|456&2|748&3|1287&1;255&3|1016&5|690&4|127&5|347&5|1598&3|355&4|264&2|1120&2|353&3;977&3|760&4|480&5|828&2|742&5|1676&2|412&2|1094&1|924&4|456&2|748&3|1287&1|255&3|1016&5|690&4|127&5|347&5|1598&3|355&4|264&2|1120&2|353&3
198&5|186&4|443&5|31&4|1028&3|636&3|455&5|932&3|184&5|768&3|180&4|120&3;674&4|212&3|1285&2|972&3|1210&2|1260&3|366&4|674&4|366&4|162&2;198&5|186&4|443&5|31&4|1028&3|636&3|455&5|932&3|184&5|768&3|180&4|120&3|674&4|212&3|1285&2|972&3|1210&2|1260&3|366&4|674&4|366&4|162&2
489&5|474&4|631&3|661&4|848&4|609&3|178&4|133&5|211&4|289&2|511&4|524&4;655&4|968&3|607&4|968&3|430&3|143&3|490&4|490&4|1451&4|646&3;489&5|474&4|631&3|661&4|848&4|609&3|178&4|133&5|211&4|289&2|511&4|524&4|655&4|968&3|607&4|968&3|430&3|143&3|490&4|490&4|1451&4|646&3
79&4|385&4|98&4|566&5|22&5|1063&5|2&4|148&4|603&4|470&5|96&4|727&3;73&4|708&3|227&5|62&4|94&4|62&4|84&4|416&4|227&5|94&4;79&4|385&4|98&4|566&5|22&5|1063&5|2&4|148&4|603&4|470&5|96&4|727&3|73&4|708&3|227&5|62&4|94&4|62&4|84&4|416&4|227&5|94&4
331&4|406&4|288&5|17&5|258&4|176&5|919&5|50&5|1012&4|183&5|5&4|559&4;164&4|452&4|567&4|234&4|567&4|563&4|219&4|145&3|452&4|53&4;331&4|406&4|288&5|17&5|258&4|176&5|919&5|50&5|1012&4|183&5|5&4|559&4|164&4|452&4|567&4|234&4|567&4|563&4|219&4|145&3|452&4|53&4
745&5|65&5|175&5|100&3|98&5|505&5|652&5|340&5|558&5|12&5|419&3|288&2;205&3|208&3|39&5|312&2|443&5|961&5|272&5|1065&5|1192&1|589&3;745&5|65&5|175&5|100&3|98&5|505&5|652&5|340&5|558&5|12&5|419&3|288&2|205&3|208&3|39&5|312&2|443&5|961&5|272&5|1065&5|1192&1|589&3
382&3|613&3|419&3|616&3|176&2|503&3|174&3|194&3|648&3|182&4|514&4|487&3;90&1|72&2|712&3|230&3|366&3|951&3|972&3|402&3|230&3|577&3;382&3|613&3|419&3|616&3|176&2|503&3|174&3|194&3|648&3|182&4|514&4|487&3|90&1|72&2|712&3|230&3|366&3|951&3|972&3|402&3|230&3|577&3
21&2|144&4|56&2|530&5|655&3|520&5|71&3|161&4|64&5|91&2|447&4|87&5;183&4|496&4|523&4|298&2|196&4|198&4|380&4|31&4|196&4|449&5;21&2|144&4|56&2|530&5|655&3|520&5|71&3|161&4|64&5|91&2|447&4|87&5|183&4|496&4|523&4|298&2|196&4|198&4|380&4|31&4|196&4|449&5
423&2|59&5|169&5|144&4|4&4|483&5|40&3|713&4|127&4|729&3|408&5|825&3;955&3|358&3|141&3|358&3|264&3|421&3|790&2|679&4|7&4|484&4;423&2|59&5|169&5|144&4|4&4|483&5|40&3|713&4|127&4|729&3|408&5|825&3|955&3|358&3|141&3|358&3|264&3|421&3|790&2|679&4|7&4|484&4
742&4|288&3|331&4|117&4|929&3|14&3|106&3|290&3|222&3|597&4|125&4|276&5;127&5|760&3|919&2|325&1|293&3|762&3|286&5|25&4|340&4|333&4;742&4|288&3|331&4|117&4|929&3|14&3|106&3|290&3|222&3|597&4|125&4|276&5|127&5|760&3|919&2|325&1|293&3|762&3|286&5|25&4|340&4|333&4
131&5|509&4|124&4|136&5|504&5|188&4|447&4|73&3|250&5|673&5|639&4|127&5;80&3|145&3|573&3|431&4|737&3|233&1|163&4|737&3|288&3|503&4;131&5|509&4|124&4|136&5|504&5|188&4|447&4|73&3|250&5|673&5|639&4|127&5|80&3|145&3|573&3|431&4|737&3|233&1|163&4|737&3|288&3|503&4
597&4|229&2|183&4|228&4|176&5|83&4|82&4|186&4|546&3|117&4|127&2|232&3;423&3|506&3|1&4|208&4|202&5|506&3|204&5|204&5|168&3|423&3;597&4|229&2|183&4|228&4|176&5|83&4|82&4|186&4|546&3|117&4|127&2|232&3|423&3|506&3|1&4|208&4|202&5|506&3|204&5|204&5|168&3|423&3
237&4|276&4|294&3|13&3|118&1|126&2|288&3|242&2|315&3|50&4|125&3|284&1;151&5|249&4|515&5|253&4|253&4|100&5|1014&4|249&4|1014&4|127&5;237&4|276&4|294&3|13&3|118&1|126&2|288&3|242&2|315&3|50&4|125&3|284&1|151&5|249&4|515&5|253&4|253&4|100&5|1014&4|249&4|1014&4|127&5
1038&2|249&1|310&4|1059&5|274&4|898&2|355&3|819&3|535&3|763&2|294&5|248&2;833&5|833&5|832&5|832&5|1&4|1&4|409&3|832&5|409&3|1&4;1038&2|249&1|310&4|1059&5|274&4|898&2|355&3|819&3|535&3|763&2|294&5|248&2|833&5|833&5|832&5|832&5|1&4|1&4|409&3|832&5|409&3|1&4
1070&4|418&3|189&5|432&5|203&3|482&4|939&4|435&4|25&4|100&3|699&4|15&4;405&3|385&3|546&2|91&2|775&2|231&1|529&5|1297&1|33&5|241&3;1070&4|418&3|189&5|432&5|203&3|482&4|939&4|435&4|25&4|100&3|699&4|15&4|405&3|385&3|546&2|91&2|775&2|231&1|529&5|1297&1|33&5|241&3
192&4|480&5|124&3|197&5|515&3|178&5|651&4|655&3|211&4|58&4|528&4|9&4;772&3|646&4|22&3|646&4|646&4|510&4|11&2|318&4|77&2|772&3;192&4|480&5|124&3|197&5|515&3|178&5|651&4|655&3|211&4|58&4|528&4|9&4|772&3|646&4|22&3|646&4|646&4|510&4|11&2|318&4|77&2|772&3
283&5|257&3|271&3|150&5|323&3|181&5|1049&2|336&3|100&1|332&5|744&2|748&2;50&5|276&4|117&4|815&4|742&3|276&4|50&5|993&3|628&4|628&4;283&5|257&3|271&3|150&5|323&3|181&5|1049&2|336&3|100&1|332&5|744&2|748&2|50&5|276&4|117&4|815&4|742&3|276&4|50&5|993&3|628&4|628&4
682&1|872&1|289&1|895&4|1434&1|989&1|683&1|326&4|269&4|880&3|333&4|268&4;361&1|351&1|882&1|338&3|1062&1|908&1|299&1|882&1|882&1|264&3;682&1|872&1|289&1|895&4|1434&1|989&1|683&1|326&4|269&4|880&3|333&4|268&4|361&1|351&1|882&1|338&3|1062&1|908&1|299&1|882&1|882&1|264&3
1190&3|301&3|300&4|181&3|926&3|286&5|815&2|294&3|756&3|298&5|220&3|151&2;111&4|476&3|111&4|111&4|476&3|255&3|111&4|458&4|252&3|255&3;1190&3|301&3|300&4|181&3|926&3|286&5|815&2|294&3|756&3|298&5|220&3|151&2|111&4|476&3|111&4|111&4|476&3|255&3|111&4|458&4|252&3|255&3
56&5|709&5|151&3|123&4|171&5|462&4|1063&1|11&5|514&5|200&3|175&5|654&5;1105&2|1101&5|512&3|354&3|741&2|823&1|354&3|354&3|199&4|70&4;56&5|709&5|151&3|123&4|171&5|462&4|1063&1|11&5|514&5|200&3|175&5|654&5|1105&2|1101&5|512&3|354&3|741&2|823&1|354&3|354&3|199&4|70&4
740&4|109&4|1063&3|318&4|183&4|148&3|141&4|287&1|276&4|99&3|284&4|178&4;143&3|416&3|416&3|921&5|673&1|949&2|431&4|419&4|241&4|131&4;740&4|109&4|1063&3|318&4|183&4|148&3|141&4|287&1|276&4|99&3|284&4|178&4|143&3|416&3|416&3|921&5|673&1|949&2|431&4|419&4|241&4|131&4
790&1|222&5|737&3|56&5|433&5|258&5|67&1|12&2|729&5|40&4|201&2|733&5;98&5|462&5|98&5|684&5|1046&2|469&5|98&5|684&5|53&5|469&5;790&1|222&5|737&3|56&5|433&5|258&5|67&1|12&2|729&5|40&4|201&2|733&5|98&5|462&5|98&5|684&5|1046&2|469&5|98&5|684&5|53&5|469&5
591&3|312&2|285&4|1014&2|471&4|405&3|751&2|237&5|696&5|121&1|756&4|473&3;476&5|740&5|628&5|740&5|150&5|740&5|628&5|535&4|740&5|276&5;591&3|312&2|285&4|1014&2|471&4|405&3|751&2|237&5|696&5|121&1|756&4|473&3|476&5|740&5|628&5|740&5|150&5|740&5|628&5|535&4|740&5|276&5
984&5|1025&5|330&5|292&5|305&5|270&5|938&5|301&4|326&5|874&5|242&5|340&5;294&4|168&4|845&5|845&5|845&5|8&2|294&4|168&4|173&3|845&5;984&5|1025&5|330&5|292&5|305&5|270&5|938&5|301&4|326&5|874&5|242&5|340&5|294&4|168&4|845&5|845&5|845&5|8&2|294&4|168&4|173&3|845&5
312&4|690&4|292&5|990&5|991&4|294&1|329&5|1024&5|259&2|288&2|242&5|286&5;299&5|899&5|245&4|245&4|899&5|289&1|245&4|289&1|289&1|299&5;312&4|690&4|292&5|990&5|991&4|294&1|329&5|1024&5|259&2|288&2|242&5|286&5|299&5|899&5|245&4|245&4|899&5|289&1|245&4|289&1|289&1|299&5
