state;action_reward;n_state
268&3|313&5|100&4|129&3|300&3|301&3|333&4|315&5|340&5|690&4|324&3|328&4;7&4|508&4|124&3|15&4;268&3|313&5|100&4|129&3|300&3|301&3|333&4|315&5|340&5|690&4|324&3|328&4|7&4|508&4|124&3|15&4
23&4|53&3|273&4|1597&1|241&5|431&2|265&3|4&5|5&2|925&3|379&3|11&4;451&4|559&4|255&5|201&3;23&4|53&3|273&4|1597&1|241&5|431&2|265&3|4&5|5&2|925&3|379&3|11&4|451&4|559&4|255&5|201&3
484&4|185&4|147&2|288&4|264&3|528&4|144&4|423&4|427&5|123&3|482&3|657&4;28&4|223&4|732&3|494&3;484&4|185&4|147&2|288&4|264&3|528&4|144&4|423&4|427&5|123&3|482&3|657&4|28&4|223&4|732&3|494&3
462&4|631&4|275&4|427&5|178&5|179&4|886&2|666&2|707&3|26&4|519&5|100&3;387&3|153&4|708&2|216&4;462&4|631&4|275&4|427&5|178&5|179&4|886&2|666&2|707&3|26&4|519&5|100&3|387&3|153&4|708&2|216&4
323&3|727&4|556&1|328&4|365&3|284&3|222&4|846&4|70&2|1045&2|135&1|325&1;54&3|1381&3|1208&1|1085&1;323&3|727&4|556&1|328&4|365&3|284&3|222&4|846&4|70&2|1045&2|135&1|325&1|54&3|1381&3|1208&1|1085&1
815&4|118&4|546&4|717&4|300&5|982&4|274&3|257&4|879&2|273&3|1028&4|975&2;831&3|751&5|750&3|240&1;815&4|118&4|546&4|717&4|300&5|982&4|274&3|257&4|879&2|273&3|1028&4|975&2|831&3|751&5|750&3|240&1
88&4|99&3|385&4|172&5|427&5|241&4|195&3|313&5|661&4|203&4|176&3|226&5;790&1|498&5|484&5|194&4;88&4|99&3|385&4|172&5|427&5|241&4|195&3|313&5|661&4|203&4|176&3|226&5|790&1|498&5|484&5|194&4
790&3|747&5|785&2|1028&4|168&3|43&2|132&1|1489&2|708&3|715&4|133&3|748&3;581&4|845&5|400&3|723&3;790&3|747&5|785&2|1028&4|168&3|43&2|132&1|1489&2|708&3|715&4|133&3|748&3|581&4|845&5|400&3|723&3
409&4|746&4|405&4|8&5|432&5|208&5|470&4|756&3|284&3|177&5|265&5|89&5;416&4|99&5|969&5|684&3;409&4|746&4|405&4|8&5|432&5|208&5|470&4|756&3|284&3|177&5|265&5|89&5|416&4|99&5|969&5|684&3
271&4|218&3|470&4|661&5|85&3|233&4|542&3|482&5|135&5|479&4|611&5|216&4;568&5|1016&4|686&3|248&2;271&4|218&3|470&4|661&5|85&3|233&4|542&3|482&5|135&5|479&4|611&5|216&4|568&5|1016&4|686&3|248&2
96&4|516&4|1&3|258&4|172&3|242&3|195&4|173&2|515&1|286&1|204&3|481&1;283&3|191&2|484&4|179&1;96&4|516&4|1&3|258&4|172&3|242&3|195&4|173&2|515&1|286&1|204&3|481&1|283&3|191&2|484&4|179&1
275&3|154&4|521&4|175&3|151&3|523&4|806&3|1154&3|50&3|127&4|286&3|484&4;922&5|137&4|124&4|285&4;275&3|154&4|521&4|175&3|151&3|523&4|806&3|1154&3|50&3|127&4|286&3|484&4|922&5|137&4|124&4|285&4
336&2|934&3|866&5|295&3|1&4|1013&3|258&3|815&4|252&4|742&4|358&2|123&3;105&4|216&3|172&5|186&4;336&2|934&3|866&5|295&3|1&4|1013&3|258&3|815&4|252&4|742&4|358&2|123&3|105&4|216&3|172&5|186&4
163&4|177&5|98&5|486&4|222&5|1&5|724&4|242&4|176&3|300&4|524&5|28&4;495&4|657&4|478&4|1121&5;163&4|177&5|98&5|486&4|222&5|1&5|724&4|242&4|176&3|300&4|524&5|28&4|495&4|657&4|478&4|1121&5
282&4|148&4|678&3|717&3|288&3|117&4|222&5|100&2|742&4|1&4|271&4|591&3;840&3|823&2|1215&2|472&5;282&4|148&4|678&3|717&3|288&3|117&4|222&5|100&2|742&4|1&4|271&4|591&3|840&3|823&2|1215&2|472&5
424&1|829&1|10&2|619&3|1199&1|1347&1|1025&1|1342&1|305&2|326&1|683&1|1015&1;597&3|1287&1|120&1|1114&1;424&1|829&1|10&2|619&3|1199&1|1347&1|1025&1|1342&1|305&2|326&1|683&1|1015&1|597&3|1287&1|120&1|1114&1
300&3|100&3|405&3|338&4|342&4|259&3|683&2|117&4|288&2|1&5|7&4|294&4;282&4|15&3|9&4|25&3;300&3|100&3|405&3|338&4|342&4|259&3|683&2|117&4|288&2|1&5|7&4|294&4|282&4|15&3|9&4|25&3
298&3|294&3|327&2|181&5|300&2|748&1|307&2|948&1|988&1|127&4|259&3|687&2;340&2|781&5|1254&2|1023&3;298&3|294&3|327&2|181&5|300&2|748&1|307&2|948&1|988&1|127&4|259&3|687&2|340&2|781&5|1254&2|1023&3
172&4|647&4|198&4|357&3|25&2|208&3|945&3|144&4|479&4|522&3|584&3|546&2;151&3|4&4|165&3|135&5;172&4|647&4|198&4|357&3|25&2|208&3|945&3|144&4|479&4|522&3|584&3|546&2|151&3|4&4|165&3|135&5
1&3|151&1|476&3|313&3|127&3|405&4|181&4|121&4|471&5|748&4|255&3|50&4;924&5|126&5|252&4|846&4;1&3|151&1|476&3|313&3|127&3|405&4|181&4|121&4|471&5|748&4|255&3|50&4|924&5|126&5|252&4|846&4
168&4|956&1|25&5|969&5|405&4|95&4|944&2|274&5|66&4|312&4|724&4|117&4;411&3|3&2|51&1|122&2;168&4|956&1|25&5|969&5|405&4|95&4|944&2|274&5|66&4|312&4|724&4|117&4|411&3|3&2|51&1|122&2
288&4|879&3|271&3|683&2|354&4|313&4|328&4|331&4|322&3|245&4|326&3|351&3;748&5|264&4|678&2|350&5;288&4|879&3|271&3|683&2|354&4|313&4|328&4|331&4|322&3|245&4|326&3|351&3|748&5|264&4|678&2|350&5
307&4|269&3|323&5|299&2|300&5|1238&4|324&3|991&3|538&4|313&4|286&4|752&5;539&4|875&2|683&2|885&4;307&4|269&3|323&5|299&2|300&5|1238&4|324&3|991&3|538&4|313&4|286&4|752&5|539&4|875&2|683&2|885&4
938&3|161&5|676&5|426&5|425&4|946&5|235&3|347&4|538&4|364&3|781&5|1496&2;11&5|7&5|66&5|107&5;938&3|161&5|676&5|426&5|425&4|946&5|235&3|347&4|538&4|364&3|781&5|1496&2|11&5|7&5|66&5|107&5
41&3|765&4|465&5|1277&4|665&3|321&5|403&5|289&5|257&4|1034&2|282&5|143&5;444&4|453&3|1157&3|342&3;41&3|765&4|465&5|1277&4|665&3|321&5|403&5|289&5|257&4|1034&2|282&5|143&5|444&4|453&3|1157&3|342&3
100&5|1067&4|595&3|690&4|108&3|111&3|405&4|24&3|477&3|473&3|3&3|7&4;305&4|898&1|270&3|824&2;100&5|1067&4|595&3|690&4|108&3|111&3|405&4|24&3|477&3|473&3|3&3|7&4|305&4|898&1|270&3|824&2
313&5|323&3|328&4|258&4|245&3|289&1|333&2|259&5|690&5|689&2|678&4|343&1;310&4|750&3|269&4|22&5;313&5|323&3|328&4|258&4|245&3|289&1|333&2|259&5|690&5|689&2|678&4|343&1|310&4|750&3|269&4|22&5
134&4|476&4|742&4|357&4|274&3|410&3|121&2|117&4|100&3|1009&4|1040&4|98&4;195&3|423&4|133&3|421&4;134&4|476&4|742&4|357&4|274&3|410&3|121&2|117&4|100&3|1009&4|1040&4|98&4|195&3|423&4|133&3|421&4
323&4|180&4|204&3|495&3|153&4|187&4|250&5|209&4|655&3|528&3|182&4|114&4;48&4|22&4|227&3|58&4;323&4|180&4|204&3|495&3|153&4|187&4|250&5|209&4|655&3|528&3|182&4|114&4|48&4|22&4|227&3|58&4
200&3|661&3|181&4|521&3|100&3|57&5|423&5|476&3|614&5|222&4|435&4|71&3;199&4|478&3|510&3|97&5;200&3|661&3|181&4|521&3|100&3|57&5|423&5|476&3|614&5|222&4|435&4|71&3|199&4|478&3|510&3|97&5
285&5|1089&2|318&5|150&5|143&4|169&5|9&4|286&4|276&5|269&4|1012&3|50&5;845&4|248&4|117&4|24&4;285&5|1089&2|318&5|150&5|143&4|169&5|9&4|286&4|276&5|269&4|1012&3|50&5|845&4|248&4|117&4|24&4
275&5|604&5|300&4|1451&4|79&4|705&5|306&5|100&5|197&5|269&4|69&4|286&4;223&4|494&3|478&5|514&4;275&5|604&5|300&4|1451&4|79&4|705&5|306&5|100&5|197&5|269&4|69&4|286&4|223&4|494&3|478&5|514&4
62&4|156&5|120&1|228&5|166&5|1149&3|558&2|405&4|1216&4|183&4|190&4|845&3;90&4|1411&4|725&3|679&3;62&4|156&5|120&1|228&5|166&5|1149&3|558&2|405&4|1216&4|183&4|190&4|845&3|90&4|1411&4|725&3|679&3
298&4|1&3|248&4|597&3|877&1|741&4|121&3|237&4|284&3|288&4|24&3|257&3;405&3|825&3|249&4|21&1;298&4|1&3|248&4|597&3|877&1|741&4|121&3|237&4|284&3|288&4|24&3|257&3|405&3|825&3|249&4|21&1
181&5|257&4|596&4|879&3|243&4|15&4|1&4|275&4|21&5|926&4|284&3|125&4;95&5|252&3|71&4|225&4;181&5|257&4|596&4|879&3|243&4|15&4|1&4|275&4|21&5|926&4|284&3|125&4|95&5|252&3|71&4|225&4
1016&1|742&1|273&2|245&2|9&2|458&2|689&1|268&1|302&1|272&3|291&2|221&1;1143&4|1047&1|56&5|174&4;1016&1|742&1|273&2|245&2|9&2|458&2|689&1|268&1|302&1|272&3|291&2|221&1|1143&4|1047&1|56&5|174&4
22&4|100&5|180&4|156&5|96&2|501&1|160&4|89&4|475&4|12&4|196&3|186&5;428&4|127&5|187&5|175&5;22&4|100&5|180&4|156&5|96&2|501&1|160&4|89&4|475&4|12&4|196&3|186&5|428&4|127&5|187&5|175&5
517&2|514&3|66&4|518&5|509&4|1534&1|45&4|174&4|102&2|161&5|531&4|435&3;631&4|684&4|94&1|597&5;517&2|514&3|66&4|518&5|509&4|1534&1|45&4|174&4|102&2|161&5|531&4|435&3|631&4|684&4|94&1|597&5
474&5|237&4|269&4|346&4|22&4|70&5|211&5|647&4|174&4|701&4|655&4|692&4;971&4|86&4|179&5|419&5;474&5|237&4|269&4|346&4|22&4|70&5|211&5|647&4|174&4|701&4|655&4|692&4|971&4|86&4|179&5|419&5
147&3|124&4|876&4|748&4|258&3|324&2|455&3|273&5|222&4|358&4|7&4|329&4;597&2|405&3|924&3|831&1;147&3|124&4|876&4|748&4|258&3|324&2|455&3|273&5|222&4|358&4|7&4|329&4|597&2|405&3|924&3|831&1
125&3|1&4|109&2|108&2|271&4|222&4|13&3|309&1|316&4|315&4|288&5|894&1;762&4|476&4|1011&3|7&2;125&3|1&4|109&2|108&2|271&4|222&4|13&3|309&1|316&4|315&4|288&5|894&1|762&4|476&4|1011&3|7&2
288&4|259&3|306&3|258&5|749&4|300&4|269&4|689&3|301&4|286&4|895&4|304&4;343&4|307&3|323&4|328&3;288&4|259&3|306&3|258&5|749&4|300&4|269&4|689&3|301&4|286&4|895&4|304&4|343&4|307&3|323&4|328&3
245&3|287&3|381&3|301&2|1047&2|692&5|865&4|153&4|100&4|629&3|202&4|274&3;781&2|159&3|1059&1|1041&2;245&3|287&3|381&3|301&2|1047&2|692&5|865&4|153&4|100&4|629&3|202&4|274&3|781&2|159&3|1059&1|1041&2
419&5|231&3|411&3|121&3|546&2|204&3|399&4|228&5|405&3|338&2|472&3|193&4;946&3|739&2|655&4|139&3;419&5|231&3|411&3|121&3|546&2|204&3|399&4|228&5|405&3|338&2|472&3|193&4|946&3|739&2|655&4|139&3
1459&4|186&5|527&5|273&5|286&5|258&3|198&5|318&5|97&5|183&5|325&2|1238&4;50&5|265&4|56&5|23&4;1459&4|186&5|527&5|273&5|286&5|258&3|198&5|318&5|97&5|183&5|325&2|1238&4|50&5|265&4|56&5|23&4
235&5|176&5|581&5|168&5|386&3|431&5|1&4|441&3|67&3|88&4|479&4|182&5;796&4|1182&3|1207&5|1444&2;235&5|176&5|581&5|168&5|386&3|431&5|1&4|441&3|67&3|88&4|479&4|182&5|796&4|1182&3|1207&5|1444&2
1119&4|13&4|403&3|94&3|694&4|693&4|217&2|529&5|418&3|582&5|16&4|100&4;268&4|344&3|1060&5|307&2;1119&4|13&4|403&3|94&3|694&4|693&4|217&2|529&5|418&3|582&5|16&4|100&4|268&4|344&3|1060&5|307&2
294&3|272&4|886&4|877&2|334&2|286&3|289&4|346&4|315&4|301&4|332&3|307&4;682&2|1527&2|338&2|323&2;294&3|272&4|886&4|877&2|334&2|286&3|289&4|346&4|315&4|301&4|332&3|307&4|682&2|1527&2|338&2|323&2
693&4|215&3|132&4|219&2|977&3|785&3|403&3|176&4|582&3|175&4|742&4|240&1;333&4|294&3|1110&1|358&4;693&4|215&3|132&4|219&2|977&3|785&3|403&3|176&4|582&3|175&4|742&4|240&1|333&4|294&3|1110&1|358&4
333&3|318&4|148&1|958&3|56&2|176&3|94&4|289&3|117&3|871&3|79&5|183&4;581&3|423&4|172&3|1046&4;333&3|318&4|148&1|958&3|56&2|176&3|94&4|289&3|117&3|871&3|79&5|183&4|581&3|423&4|172&3|1046&4
742&1|952&5|222&5|988&2|284&2|408&4|1059&1|1150&4|129&3|411&5|926&3|294&3;824&1|833&2|190&5|304&2;742&1|952&5|222&5|988&2|284&2|408&4|1059&1|1150&4|129&3|411&5|926&3|294&3|824&1|833&2|190&5|304&2
100&4|430&3|251&5|427&5|474&4|117&3|213&3|98&4|463&5|257&5|1101&5|483&5;193&4|183&4|207&5|326&3;100&4|430&3|251&5|427&5|474&4|117&3|213&3|98&4|463&5|257&5|1101&5|483&5|193&4|183&4|207&5|326&3
898&2|343&2|300&3|326&2|301&3|331&4|328&2|260&1|346&4|286&5|258&5|270&2;272&5|332&5|313&5|333&4;898&2|343&2|300&3|326&2|301&3|331&4|328&2|260&1|346&4|286&5|258&5|270&2|272&5|332&5|313&5|333&4
932&2|69&3|257&3|298&5|288&4|1040&4|300&4|546&3|471&4|250&1|98&5|322&3;31&2|174&3|213&2|465&1;932&2|69&3|257&3|298&5|288&4|1040&4|300&4|546&3|471&4|250&1|98&5|322&3|31&2|174&3|213&2|465&1
127&3|7&3|493&4|513&5|23&2|116&5|100&5|236&4|19&4|1281&3|475&4|684&5;294&2|190&4|325&1|45&5;127&3|7&3|493&4|513&5|23&2|116&5|100&5|236&4|19&4|1281&3|475&4|684&5|294&2|190&4|325&1|45&5
168&3|61&2|657&4|1065&3|50&1|504&4|55&2|443&3|204&1|173&4|483&4|1129&5;1143&4|1252&5|1159&4|122&3;168&3|61&2|657&4|1065&3|50&1|504&4|55&2|443&3|204&1|173&4|483&4|1129&5|1143&4|1252&5|1159&4|122&3
485&3|465&4|216&5|417&4|451&4|496&5|133&5|531&4|168&4|838&5|70&3|568&4;151&3|739&4|228&3|380&4;485&3|465&4|216&5|417&4|451&4|496&5|133&5|531&4|168&4|838&5|70&3|568&4|151&3|739&4|228&3|380&4
95&5|443&5|56&4|265&5|24&2|140&4|609&3|68&5|8&4|43&3|188&4|431&5;1411&3|674&4|2&4|580&2;95&5|443&5|56&4|265&5|24&2|140&4|609&3|68&5|8&4|43&3|188&4|431&5|1411&3|674&4|2&4|580&2
210&3|300&4|222&4|94&2|1028&5|112&4|133&2|1033&5|411&3|756&3|596&4|151&3;50&4|181&4|894&1|240&1;210&3|300&4|222&4|94&2|1028&5|112&4|133&2|1033&5|411&3|756&3|596&4|151&3|50&4|181&4|894&1|240&1
751&4|306&5|9&5|515&4|286&2|912&4|50&5|748&1|275&4|313&4|100&5|258&3;678&3|906&4|916&3|271&3;751&4|306&5|9&5|515&4|286&2|912&4|50&5|748&1|275&4|313&4|100&5|258&3|678&3|906&4|916&3|271&3
1219&4|88&3|402&4|700&2|24&4|39&3|597&2|544&3|91&5|223&5|1218&4|102&3;1012&4|1014&4|157&5|696&4;1219&4|88&3|402&4|700&2|24&4|39&3|597&2|544&3|91&5|223&5|1218&4|102&3|1012&4|1014&4|157&5|696&4
270&3|286&4|603&4|251&5|285&5|302&4|100&5|14&5|190&5|173&3|19&3|855&5;288&3|475&4|283&5|116&4;270&3|286&4|603&4|251&5|285&5|302&4|100&5|14&5|190&5|173&3|19&3|855&5|288&3|475&4|283&5|116&4
240&1|678&2|1089&2|1226&3|778&3|147&5|425&4|17&2|202&4|248&5|185&4|571&3;313&5|326&5|1119&5|127&5;240&1|678&2|1089&2|1226&3|778&3|147&5|425&4|17&2|202&4|248&5|185&4|571&3|313&5|326&5|1119&5|127&5
535&3|211&4|173&5|204&4|106&2|11&4|162&5|5&4|423&4|846&2|79&4|144&4;468&3|568&4|385&4|245&3;535&3|211&4|173&5|204&4|106&2|11&4|162&5|5&4|423&4|846&2|79&4|144&4|468&3|568&4|385&4|245&3
1479&3|490&5|3&4|723&3|568&4|502&5|622&5|372&4|1435&4|516&5|218&4|483&3;660&4|908&1|245&4|428&4;1479&3|490&5|3&4|723&3|568&4|502&5|622&5|372&4|1435&4|516&5|218&4|483&3|660&4|908&1|245&4|428&4
203&3|216&5|42&4|273&4|841&3|1331&3|826&2|526&4|238&2|997&1|546&3|367&3;538&2|111&3|1226&2|158&3;203&3|216&5|42&4|273&4|841&3|1331&3|826&2|526&4|238&2|997&1|546&3|367&3|538&2|111&3|1226&2|158&3
986&1|335&3|226&3|71&1|182&4|655&4|604&3|249&2|173&5|135&4|241&3|121&4;535&3|88&4|1444&1|915&4;986&1|335&3|226&3|71&1|182&4|655&4|604&3|249&2|173&5|135&4|241&3|121&4|535&3|88&4|1444&1|915&4
305&2|302&2|889&2|313&1|242&3|300&1|272&2|303&4|306&4|887&3|340&2|269&3;315&4|900&4|319&4|321&3;305&2|302&2|889&2|313&1|242&3|300&1|272&2|303&4|306&4|887&3|340&2|269&3|315&4|900&4|319&4|321&3
508&4|271&3|288&4|290&3|117&3|222&3|9&3|246&4|250&4|475&5|294&3|245&2;235&3|111&3|240&2|866&3;508&4|271&3|288&4|290&3|117&3|222&3|9&3|246&4|250&4|475&5|294&3|245&2|235&3|111&3|240&2|866&3
50&4|118&3|273&3|222&4|121&3|840&5|685&4|7&3|117&5|127&5|597&3|181&3;546&2|281&3|833&3|982&3;50&4|118&3|273&3|222&4|121&3|840&5|685&4|7&3|117&5|127&5|597&3|181&3|546&2|281&3|833&3|982&3
59&5|702&3|64&4|242&4|69&5|1017&2|514&3|132&3|705&2|198&4|8&3|414&4;268&5|694&4|305&5|467&3;59&5|702&3|64&4|242&4|69&5|1017&2|514&3|132&3|705&2|198&4|8&3|414&4|268&5|694&4|305&5|467&3
876&5|172&5|168&5|268&5|114&5|48&5|749&5|288&3|134&5|173&4|98&5|266&5;1007&5|246&5|8&5|328&3;876&5|172&5|168&5|268&5|114&5|48&5|749&5|288&3|134&5|173&4|98&5|266&5|1007&5|246&5|8&5|328&3
652&4|182&4|180&4|197&4|174&4|257&3|322&4|300&4|566&5|511&2|1401&3|521&2;524&3|216&5|435&2|167&3;652&4|182&4|180&4|197&4|174&4|257&3|322&4|300&4|566&5|511&2|1401&3|521&2|524&3|216&5|435&2|167&3
234&3|237&4|419&4|632&3|487&4|528&4|222&3|173&2|612&3|678&2|58&4|692&5;485&4|478&2|984&3|631&2;234&3|237&4|419&4|632&3|487&4|528&4|222&3|173&2|612&3|678&2|58&4|692&5|485&4|478&2|984&3|631&2
735&5|748&4|1172&5|178&5|478&4|496&5|603&5|631&4|500&3|322&3|227&4|50&4;772&5|8&2|185&5|205&5;735&5|748&4|1172&5|178&5|478&4|496&5|603&5|631&4|500&3|322&3|227&4|50&4|772&5|8&2|185&5|205&5
164&4|403&2|69&5|259&4|231&2|50&3|751&3|255&4|780&4|174&5|172&4|29&3;539&3|257&4|435&5|28&4;164&4|403&2|69&5|259&4|231&2|50&3|751&3|255&4|780&4|174&5|172&4|29&3|539&3|257&4|435&5|28&4
729&1|172&3|713&2|183&5|22&5|582&3|530&3|387&2|28&3|673&2|47&2|631&3;233&2|230&4|33&1|685&3;729&1|172&3|713&2|183&5|22&5|582&3|530&3|387&2|28&3|673&2|47&2|631&3|233&2|230&4|33&1|685&3
211&5|508&4|177&4|96&5|248&2|215&3|411&4|265&5|9&3|1222&4|234&4|147&4;1157&4|53&4|1074&4|231&3;211&5|508&4|177&4|96&5|248&2|215&3|411&4|265&5|9&3|1222&4|234&4|147&4|1157&4|53&4|1074&4|231&3
143&4|376&3|90&4|174&4|500&4|659&5|427&4|622&3|62&4|82&3|423&3|810&3;1315&1|543&4|596&4|50&5;143&4|376&3|90&4|174&4|500&4|659&5|427&4|622&3|62&4|82&3|423&3|810&3|1315&1|543&4|596&4|50&5
66&4|118&4|847&3|77&4|1282&3|739&5|582&3|8&3|243&3|988&2|713&2|227&4;303&4|328&4|936&4|919&2;66&4|118&4|847&3|77&4|1282&3|739&5|582&3|8&3|243&3|988&2|713&2|227&4|303&4|328&4|936&4|919&2
15&3|405&4|196&3|281&3|168&3|504&3|214&4|755&4|202&4|495&5|474&3|64&5;322&4|108&3|456&1|441&2;15&3|405&4|196&3|281&3|168&3|504&3|214&4|755&4|202&4|495&5|474&3|64&5|322&4|108&3|456&1|441&2
751&4|307&4|882&5|332&5|258&5|538&4|341&4|984&5|359&4|340&1|288&3|310&5;989&4|323&5|1105&4|754&5;751&4|307&4|882&5|332&5|258&5|538&4|341&4|984&5|359&4|340&1|288&3|310&5|989&4|323&5|1105&4|754&5
275&5|596&2|117&4|286&5|258&5|475&5|25&4|125&1|118&2|288&4|458&1|763&1;411&1|409&3|178&5|1089&1;275&5|596&2|117&4|286&5|258&5|475&5|25&4|125&1|118&2|288&4|458&1|763&1|411&1|409&3|178&5|1089&1
9&1|265&5|23&3|572&2|235&3|568&5|153&5|31&5|55&2|1277&3|742&5|423&3;952&2|1093&2|846&2|184&2;9&1|265&5|23&3|572&2|235&3|568&5|153&5|31&5|55&2|1277&3|742&5|423&3|952&2|1093&2|846&2|184&2
602&4|276&4|268&5|7&5|663&4|195&4|483&5|83&4|655&5|708&5|286&4|513&5;357&5|265&4|524&5|12&5;602&4|276&4|268&5|7&5|663&4|195&4|483&5|83&4|655&5|708&5|286&4|513&5|357&5|265&4|524&5|12&5
1238&2|903&4|269&4|313&4|308&4|690&5|272&3|1022&2|1592&3|346&3|302&3|311&4;286&5|1234&4|900&3|340&1;1238&2|903&4|269&4|313&4|308&4|690&5|272&3|1022&2|1592&3|346&3|302&3|311&4|286&5|1234&4|900&3|340&1
729&5|692&5|603&5|447&4|95&5|82&4|71&5|405&5|148&4|747&3|168&3|98&5;559&3|468&5|384&2|465&5;729&5|692&5|603&5|447&4|95&5|82&4|71&5|405&5|148&4|747&3|168&3|98&5|559&3|468&5|384&2|465&5
845&5|591&5|28&5|252&1|327&5|298&4|108&4|92&4|815&3|200&4|235&4|257&4;895&2|346&5|340&5|313&4;845&5|591&5|28&5|252&1|327&5|298&4|108&4|92&4|815&3|200&4|235&4|257&4|895&2|346&5|340&5|313&4
25&4|1&4|181&5|597&2|676&5|595&3|258&4|820&3|405&4|260&4|829&2|471&4;634&1|272&5|313&4|1016&4;25&4|1&4|181&5|597&2|676&5|595&3|258&4|820&3|405&4|260&4|829&2|471&4|634&1|272&5|313&4|1016&4
13&5|952&4|559&3|1132&3|257&3|447&3|89&5|234&4|1016&3|286&2|294&4|206&4;282&4|157&4|227&2|65&3;13&5|952&4|559&3|1132&3|257&3|447&3|89&5|234&4|1016&3|286&2|294&4|206&4|282&4|157&4|227&2|65&3
410&3|111&4|117&3|273&3|188&4|1303&3|684&3|373&2|238&5|271&4|11&4|294&1;163&4|514&3|1098&4|83&5;410&3|111&4|117&3|273&3|188&4|1303&3|684&3|373&2|238&5|271&4|11&4|294&1|163&4|514&3|1098&4|83&5
322&3|298&5|252&3|289&4|1176&5|12&5|150&3|257&2|253&3|532&5|254&4|875&4;8&5|327&3|288&1|180&5;322&3|298&5|252&3|289&4|1176&5|12&5|150&3|257&2|253&3|532&5|254&4|875&4|8&5|327&3|288&1|180&5
306&5|538&4|515&5|302&3|258&3|245&3|269&5|313&5|882&3|311&4|525&5|752&5;603&5|22&5|173&5|98&4;306&5|538&4|515&5|302&3|258&3|245&3|269&5|313&5|882&3|311&4|525&5|752&5|603&5|22&5|173&5|98&4
271&4|988&2|323&2|270&2|307&4|303&2|333&3|245&2|301&4|289&3|322&2|748&1;358&3|879&2|299&2|266&2;271&4|988&2|323&2|270&2|307&4|303&2|333&3|245&2|301&4|289&3|322&2|748&1|358&3|879&2|299&2|266&2
328&4|293&4|125&4|289&1|988&4|258&4|243&4|326&5|300&5|181&4|748&4|333&3;255&4|250&4|257&5|276&4;328&4|293&4|125&4|289&1|988&4|258&4|243&4|326&5|300&5|181&4|748&4|333&3|255&4|250&4|257&5|276&4
210&2|60&3|56&5|179&3|144&5|432&3|483&3|169&4|302&4|742&3|318&4|176&5;7&5|172&5|430&2|83&4;210&2|60&3|56&5|179&3|144&5|432&3|483&3|169&4|302&4|742&3|318&4|176&5|7&5|172&5|430&2|83&4
896&2|319&5|269&5|305&3|321&1|887&4|272&4|302&4|690&3|262&5|258&5|303&3;245&5|358&2|312&4|910&1;896&2|319&5|269&5|305&3|321&1|887&4|272&4|302&4|690&3|262&5|258&5|303&3|245&5|358&2|312&4|910&1
1183&3|685&2|482&3|780&3|636&5|239&3|240&2|746&3|168&4|121&2|578&2|53&3;129&4|591&3|44&2|928&3;1183&3|685&2|482&3|780&3|636&5|239&3|240&2|746&3|168&4|121&2|578&2|53&3|129&4|591&3|44&2|928&3
1062&5|301&1|268&3|750&5|292&4|302&5|288&1|258&4|303&4|319&5|307&2|345&5;338&1|902&4|884&4|312&1;1062&5|301&1|268&3|750&5|292&4|302&5|288&1|258&4|303&4|319&5|307&2|345&5|338&1|902&4|884&4|312&1
751&3|22&5|327&5|96&5|333&4|526&5|176&1|55&1|98&3|168&1|1431&5|318&4;69&5|187&4|132&4|603&4;751&3|22&5|327&5|96&5|333&4|526&5|176&1|55&1|98&3|168&1|1431&5|318&4|69&5|187&4|132&4|603&4
313&5|323&3|343&3|322&4|879&3|328&3|681&2|893&3|288&3|259&1|111&3|310&3;271&4|294&4|298&5|237&5;313&5|323&3|343&3|322&4|879&3|328&3|681&2|893&3|288&3|259&1|111&3|310&3|271&4|294&4|298&5|237&5
413&3|350&4|123&4|895&4|111&4|21&3|24&4|286&5|1199&2|979&3|751&4|121&5;363&1|79&4|827&1|122&3;413&3|350&4|123&4|895&4|111&4|21&3|24&4|286&5|1199&2|979&3|751&4|121&5|363&1|79&4|827&1|122&3
181&4|33&4|1008&3|88&4|151&5|1011&3|919&2|744&4|815&3|14&4|367&4|126&5;297&4|1053&3|722&3|244&3;181&4|33&4|1008&3|88&4|151&5|1011&3|919&2|744&4|815&3|14&4|367&4|126&5|297&4|1053&3|722&3|244&3
98&5|183&1|22&4|304&4|515&5|23&2|69&4|193&4|653&4|294&5|484&5|322&3;195&1|89&3|211&4|50&4;98&5|183&1|22&4|304&4|515&5|23&2|69&4|193&4|653&4|294&5|484&5|322&3|195&1|89&3|211&4|50&4
467&4|183&4|252&2|1167&4|257&3|114&5|28&4|239&3|408&5|1069&5|327&4|12&5;930&2|407&3|1047&3|456&3;467&4|183&4|252&2|1167&4|257&3|114&5|28&4|239&3|408&5|1069&5|327&4|12&5|930&2|407&3|1047&3|456&3
14&4|286&5|1084&4|180&4|69&3|132&4|213&5|304&3|89&1|100&4|463&5|185&2;265&3|191&5|71&1|234&1;14&4|286&5|1084&4|180&4|69&3|132&4|213&5|304&3|89&1|100&4|463&5|185&2|265&3|191&5|71&1|234&1
81&4|484&4|408&3|268&4|65&4|193&4|208&4|1067&3|1014&2|663&3|687&2|153&5;17&4|85&3|2&3|664&2;81&4|484&4|408&3|268&4|65&4|193&4|208&4|1067&3|1014&2|663&3|687&2|153&5|17&4|85&3|2&3|664&2
