state;action_reward;n_state
922&5|693&5|32&5|129&4|201&5|100&5|150&4|671&5|234&5|117&4|604&4|3&3;218&4|955&4|484&5|209&4|969&1|531&5|564&3|564&3|531&5|202&4;922&5|693&5|32&5|129&4|201&5|100&5|150&4|671&5|234&5|117&4|604&4|3&3|218&4|955&4|484&5|209&4|969&1|531&5|564&3|564&3|531&5|202&4
245&4|307&5|347&5|902&5|328&3|288&4|333&4|269&4|258&1|271&4|300&5|324&1;323&4|322&4|748&2|322&4|678&3|323&4|322&4|748&2|748&2|748&2;245&4|307&5|347&5|902&5|328&3|288&4|333&4|269&4|258&1|271&4|300&5|324&1|323&4|322&4|748&2|322&4|678&3|323&4|322&4|748&2|748&2|748&2
685&4|1&3|151&2|24&4|849&4|477&2|282&3|455&4|147&3|109&3|125&2|15&3;363&3|405&2|21&1|405&2|363&3|363&3|21&1|405&2|254&1|254&1;685&4|1&3|151&2|24&4|849&4|477&2|282&3|455&4|147&3|109&3|125&2|15&3|363&3|405&2|21&1|405&2|363&3|363&3|21&1|405&2|254&1|254&1
7&5|334&3|50&5|289&3|171&5|588&4|878&1|989&1|615&5|100&5|483&5|1018&4;302&5|273&4|134&5|172&5|195&3|357&5|134&5|134&5|156&5|357&5;7&5|334&3|50&5|289&3|171&5|588&4|878&1|989&1|615&5|100&5|483&5|1018&4|302&5|273&4|134&5|172&5|195&3|357&5|134&5|134&5|156&5|357&5
148&2|1028&2|29&3|257&2|930&3|164&5|363&3|42&5|168&5|746&4|678&3|841&3;1034&2|542&2|395&3|585&2|722&2|399&3|53&1|779&2|39&2|401&2;148&2|1028&2|29&3|257&2|930&3|164&5|363&3|42&5|168&5|746&4|678&3|841&3|1034&2|542&2|395&3|585&2|722&2|399&3|53&1|779&2|39&2|401&2
143&5|182&4|485&5|735&2|165&5|462&4|23&4|135&5|187&4|487&3|100&4|64&3;704&3|276&4|255&1|276&4|285&5|432&5|275&4|285&5|255&1|432&5;143&5|182&4|485&5|735&2|165&5|462&4|23&4|135&5|187&4|487&3|100&4|64&3|704&3|276&4|255&1|276&4|285&5|432&5|275&4|285&5|255&1|432&5
286&5|181&4|211&2|530&4|616&4|168&5|489&4|479&5|604&5|271&3|190&4|480&5;98&4|195&5|179&5|193&4|228&4|187&5|185&5|187&5|176&4|176&4;286&5|181&4|211&2|530&4|616&4|168&5|489&4|479&5|604&5|271&3|190&4|480&5|98&4|195&5|179&5|193&4|228&4|187&5|185&5|187&5|176&4|176&4
528&5|277&5|523&3|4&3|234&4|317&4|1038&3|357&4|64&5|632&3|182&5|331&3;463&4|463&4|284&4|392&4|284&4|223&5|87&5|81&3|223&5|416&4;528&5|277&5|523&3|4&3|234&4|317&4|1038&3|357&4|64&5|632&3|182&5|331&3|463&4|463&4|284&4|392&4|284&4|223&5|87&5|81&3|223&5|416&4
289&3|181&3|288&2|286&3|300&4|308&2|302&5|303&5|258&5|321&2|301&4|311&5;222&4|298&4|224&5|273&3|222&4|9&5|100&5|100&5|224&5|224&5;289&3|181&3|288&2|286&3|300&4|308&2|302&5|303&5|258&5|321&2|301&4|311&5|222&4|298&4|224&5|273&3|222&4|9&5|100&5|100&5|224&5|224&5
293&3|7&1|301&1|1344&4|257&2|1&4|1374&1|100&4|338&4|300&3|873&1|235&1;460&2|985&2|1011&1|118&1|148&3|866&3|1284&1|717&3|148&3|866&3;293&3|7&1|301&1|1344&4|257&2|1&4|1374&1|100&4|338&4|300&3|873&1|235&1|460&2|985&2|1011&1|118&1|148&3|866&3|1284&1|717&3|148&3|866&3
300&3|258&5|410&1|301&1|109&4|246&4|748&4|1012&5|7&4|268&4|100&5|340&3;535&2|685&2|121&4|742&3|181&2|257&5|121&4|257&5|257&5|742&3;300&3|258&5|410&1|301&1|109&4|246&4|748&4|1012&5|7&4|268&4|100&5|340&3|535&2|685&2|121&4|742&3|181&2|257&5|121&4|257&5|257&5|742&3
271&5|355&2|343&3|292&5|358&1|313&5|333&4|340&4|895&4|346&4|260&4|288&4;908&4|678&2|678&2|322&3|322&3|1527&4|322&3|294&4|294&4|908&4;271&5|355&2|343&3|292&5|358&1|313&5|333&4|340&4|895&4|346&4|260&4|288&4|908&4|678&2|678&2|322&3|322&3|1527&4|322&3|294&4|294&4|908&4
258&4|628&5|181&4|100&5|7&3|50&4|568&4|15&5|250&2|96&4|151&4|118&4;748&2|748&2|121&4|546&4|1087&4|748&2|924&3|281&4|281&4|121&4;258&4|628&5|181&4|100&5|7&3|50&4|568&4|15&5|250&2|96&4|151&4|118&4|748&2|748&2|121&4|546&4|1087&4|748&2|924&3|281&4|281&4|121&4
324&4|288&5|1175&5|882&4|682&4|329&3|260&4|1233&4|358&4|264&4|681&4|306&4;271&3|336&4|300&4|300&4|271&3|336&4|319&5|319&5|319&5|300&4;324&4|288&5|1175&5|882&4|682&4|329&3|260&4|1233&4|358&4|264&4|681&4|306&4|271&3|336&4|300&4|300&4|271&3|336&4|319&5|319&5|319&5|300&4
188&3|716&3|679&2|392&3|462&4|402&3|25&3|202&4|77&4|705&5|1221&4|708&2;539&4|22&4|1116&4|415&3|855&3|768&1|960&2|417&3|416&4|675&2;188&3|716&3|679&2|392&3|462&4|402&3|25&3|202&4|77&4|705&5|1221&4|708&2|539&4|22&4|1116&4|415&3|855&3|768&1|960&2|417&3|416&4|675&2
380&4|431&3|378&3|240&3|401&4|597&3|1048&4|1215&1|582&3|317&4|274&3|13&3;1044&4|158&2|38&2|977&1|1091&1|572&3|561&3|755&3|1230&2|577&2;380&4|431&3|378&3|240&3|401&4|597&3|1048&4|1215&1|582&3|317&4|274&3|13&3|1044&4|158&2|38&2|977&1|1091&1|572&3|561&3|755&3|1230&2|577&2
1385&2|1277&4|44&5|591&4|595&3|939&5|754&2|983&3|298&3|1083&1|338&3|117&5;887&4|332&4|330&4|546&4|177&4|177&4|1253&4|303&3|1399&2|546&4;1385&2|1277&4|44&5|591&4|595&3|939&5|754&2|983&3|298&3|1083&1|338&3|117&5|887&4|332&4|330&4|546&4|177&4|177&4|1253&4|303&3|1399&2|546&4
515&5|91&5|1124&3|81&4|79&4|283&4|275&5|732&5|504&5|174&5|153&4|121&5;1039&5|673&4|620&3|549&4|559&2|499&4|660&4|161&3|387&4|210&5;515&5|91&5|1124&3|81&4|79&4|283&4|275&5|732&5|504&5|174&5|153&4|121&5|1039&5|673&4|620&3|549&4|559&2|499&4|660&4|161&3|387&4|210&5
269&5|286&4|244&3|1007&4|258&3|891&2|750&4|306&5|272&3|318&5|303&5|242&4;650&5|1101&4|235&1|937&1|223&1|1255&1|235&1|937&1|1653&5|937&1;269&5|286&4|244&3|1007&4|258&3|891&2|750&4|306&5|272&3|318&5|303&5|242&4|650&5|1101&4|235&1|937&1|223&1|1255&1|235&1|937&1|1653&5|937&1
946&2|393&5|432&1|50&3|588&1|465&5|8&5|1&4|932&5|404&2|596&1|418&3;420&1|151&2|71&3|420&1|420&1|71&3|420&1|420&1|151&2|501&3;946&2|393&5|432&1|50&3|588&1|465&5|8&5|1&4|932&5|404&2|596&1|418&3|420&1|151&2|71&3|420&1|420&1|71&3|420&1|420&1|151&2|501&3
713&4|79&5|763&4|678&2|751&4|66&4|39&4|925&4|674&4|22&5|11&5|515&5;1288&4|62&2|988&1|930&2|1288&4|62&2|1102&1|743&1|717&3|760&2;713&4|79&5|763&4|678&2|751&4|66&4|39&4|925&4|674&4|22&5|11&5|515&5|1288&4|62&2|988&1|930&2|1288&4|62&2|1102&1|743&1|717&3|760&2
367&5|751&5|36&1|779&3|611&4|95&4|665&2|39&3|783&4|229&3|23&2|517&2;185&4|218&3|717&3|928&2|1076&2|871&1|672&3|417&4|559&3|409&3;367&5|751&5|36&1|779&3|611&4|95&4|665&2|39&3|783&4|229&3|23&2|517&2|185&4|218&3|717&3|928&2|1076&2|871&1|672&3|417&4|559&3|409&3
748&4|302&3|269&3|328&4|300&4|879&3|294&5|690&3|332&3|303&4|323&3|286&4;689&3|754&3|307&3|307&3|307&3|689&3|307&3|689&3|689&3|538&4;748&4|302&3|269&3|328&4|300&4|879&3|294&5|690&3|332&3|303&4|323&3|286&4|689&3|754&3|307&3|307&3|307&3|689&3|307&3|689&3|689&3|538&4
202&5|193&4|169&5|174&4|222&5|435&4|204&5|919&5|186&3|194&3|79&5|173&3;153&5|663&5|96&5|197&3|133&1|431&3|208&5|526&3|96&5|133&1;202&5|193&4|169&5|174&4|222&5|435&4|204&5|919&5|186&3|194&3|79&5|173&3|153&5|663&5|96&5|197&3|133&1|431&3|208&5|526&3|96&5|133&1
1&4|246&5|475&4|298&4|1011&2|222&3|100&5|7&5|269&4|50&4|24&4|273&4;249&3|288&4|249&3|108&4|1059&4|742&2|249&3|742&2|288&4|108&4;1&4|246&5|475&4|298&4|1011&2|222&3|100&5|7&5|269&4|50&4|24&4|273&4|249&3|288&4|249&3|108&4|1059&4|742&2|249&3|742&2|288&4|108&4
282&5|475&2|842&3|155&5|742&4|186&4|428&4|463&4|121&5|393&4|100&1|755&3;63&5|370&5|810&4|370&5|1311&1|110&3|578&5|783&4|1428&5|62&2;282&5|475&2|842&3|155&5|742&4|186&4|428&4|463&4|121&5|393&4|100&1|755&3|63&5|370&5|810&4|370&5|1311&1|110&3|578&5|783&4|1428&5|62&2
258&4|458&1|690&2|56&5|200&5|294&1|164&4|760&5|447&3|118&5|288&4|413&4;590&4|219&5|145&4|590&4|53&5|379&4|860&4|379&4|672&3|53&5;258&4|458&1|690&2|56&5|200&5|294&1|164&4|760&5|447&3|118&5|288&4|413&4|590&4|219&5|145&4|590&4|53&5|379&4|860&4|379&4|672&3|53&5
519&5|527&4|96&3|268&5|144&3|98&4|89&5|250&3|238&5|641&5|1028&1|127&2;31&3|23&4|265&3|132&3|52&5|52&5|52&5|228&3|228&3|52&5;519&5|527&4|96&3|268&5|144&3|98&4|89&5|250&3|238&5|641&5|1028&1|127&2|31&3|23&4|265&3|132&3|52&5|52&5|52&5|228&3|228&3|52&5
326&5|690&3|304&3|258&5|334&4|331&5|306&2|879&4|989&3|300&3|1025&5|242&4;333&3|286&4|333&3|286&4|333&3|319&4|333&3|319&4|324&3|319&4;326&5|690&3|304&3|258&5|334&4|331&5|306&2|879&4|989&3|300&3|1025&5|242&4|333&3|286&4|333&3|286&4|333&3|319&4|333&3|319&4|324&3|319&4
310&3|682&1|690&4|990&4|538&3|894&1|270&1|258&1|1176&4|286&5|288&1|1394&5;328&3|292&4|259&2|294&5|294&5|328&3|292&4|259&2|328&3|294&5;310&3|682&1|690&4|990&4|538&3|894&1|270&1|258&1|1176&4|286&5|288&1|1394&5|328&3|292&4|259&2|294&5|294&5|328&3|292&4|259&2|328&3|294&5
515&5|455&3|1&4|148&4|260&3|188&3|122&1|895&4|241&3|685&3|62&3|129&3;155&2|328&3|28&3|204&4|732&3|125&2|549&5|125&2|143&3|217&3;515&5|455&3|1&4|148&4|260&3|188&3|122&1|895&4|241&3|685&3|62&3|129&3|155&2|328&3|28&3|204&4|732&3|125&2|549&5|125&2|143&3|217&3
323&4|300&4|289&3|286&4|678&3|682&4|258&3|295&4|13&2|328&5|313&5|294&4;123&2|123&2|123&2|222&3|276&3|123&2|123&2|222&3|276&3|123&2;323&4|300&4|289&3|286&4|678&3|682&4|258&3|295&4|13&2|328&5|313&5|294&4|123&2|123&2|123&2|222&3|276&3|123&2|123&2|222&3|276&3|123&2
327&4|268&2|302&5|116&2|285&4|269&5|306&5|294&1|276&4|127&4|515&5|242&5;309&1|322&3|995&1|309&1|301&3|995&1|690&3|995&1|301&3|301&3;327&4|268&2|302&5|116&2|285&4|269&5|306&5|294&1|276&4|127&4|515&5|242&5|309&1|322&3|995&1|309&1|301&3|995&1|690&3|995&1|301&3|301&3
95&4|15&5|274&4|69&5|137&4|1&5|203&1|542&4|169&5|86&5|71&5|4&1;762&2|289&4|304&5|873&3|304&5|762&2|98&1|993&4|993&4|993&4;95&4|15&5|274&4|69&5|137&4|1&5|203&1|542&4|169&5|86&5|71&5|4&1|762&2|289&4|304&5|873&3|304&5|762&2|98&1|993&4|993&4|993&4
294&4|995&3|22&4|301&4|195&4|661&3|168&4|50&5|886&3|174&5|423&2|1&4;273&3|1050&3|183&5|1050&3|152&4|69&4|183&5|1050&3|1050&3|318&4;294&4|995&3|22&4|301&4|195&4|661&3|168&4|50&5|886&3|174&5|423&2|1&4|273&3|1050&3|183&5|1050&3|152&4|69&4|183&5|1050&3|1050&3|318&4
193&4|381&3|234&3|455&3|69&4|238&4|168&4|180&3|1245&4|6&2|95&3|56&5;447&4|218&3|959&3|402&3|1169&4|727&4|4&3|1169&4|385&3|652&3;193&4|381&3|234&3|455&3|69&4|238&4|168&4|180&3|1245&4|6&2|95&3|56&5|447&4|218&3|959&3|402&3|1169&4|727&4|4&3|1169&4|385&3|652&3
436&4|213&4|97&3|401&5|244&3|145&1|387&2|101&3|419&5|393&3|501&4|559&3;86&4|189&2|1262&3|153&5|955&4|655&4|955&4|588&3|111&3|672&1;436&4|213&4|97&3|401&5|244&3|145&1|387&2|101&3|419&5|393&3|501&4|559&3|86&4|189&2|1262&3|153&5|955&4|655&4|955&4|588&3|111&3|672&1
255&2|269&3|275&5|515&5|109&4|127&4|50&3|124&3|321&4|284&4|220&2|1028&4;476&5|864&3|864&3|1190&2|1190&2|1023&2|476&5|476&5|225&2|476&5;255&2|269&3|275&5|515&5|109&4|127&4|50&3|124&3|321&4|284&4|220&2|1028&4|476&5|864&3|864&3|1190&2|1190&2|1023&2|476&5|476&5|225&2|476&5
523&4|1098&4|205&4|137&4|1121&2|193&4|478&2|699&3|275&2|186&3|83&4|100&4;511&5|318&5|923&5|242&5|511&5|527&5|527&5|318&5|527&5|45&3;523&4|1098&4|205&4|137&4|1121&2|193&4|478&2|699&3|275&2|186&3|83&4|100&4|511&5|318&5|923&5|242&5|511&5|527&5|527&5|318&5|527&5|45&3
326&3|873&2|258&3|322&3|748&3|328&3|340&4|319&3|269&4|332&3|286&5|288&4;242&4|242&4|289&4|302&5|289&4|242&4|1038&4|1038&4|289&4|242&4;326&3|873&2|258&3|322&3|748&3|328&3|340&4|319&3|269&4|332&3|286&5|288&4|242&4|242&4|289&4|302&5|289&4|242&4|1038&4|1038&4|289&4|242&4
637&4|288&3|164&4|127&4|100&5|185&2|448&5|218&3|444&2|441&2|558&4|183&3;184&3|447&4|443&3|447&4|443&3|201&3|201&3|670&5|447&4|201&3;637&4|288&3|164&4|127&4|100&5|185&2|448&5|218&3|444&2|441&2|558&4|183&3|184&3|447&4|443&3|447&4|443&3|201&3|201&3|670&5|447&4|201&3
258&4|690&4|270&3|289&1|347&2|749&3|328&3|286&4|315&5|750&5|294&4|879&3;688&2|688&2|748&3|316&5|316&5|322&4|678&3|688&2|688&2|322&4;258&4|690&4|270&3|289&1|347&2|749&3|328&3|286&4|315&5|750&5|294&4|879&3|688&2|688&2|748&3|316&5|316&5|322&4|678&3|688&2|688&2|322&4
246&4|288&3|508&3|281&3|50&3|298&4|475&2|123&5|121&4|118&3|100&5|515&4;370&4|286&3|978&2|978&2|925&3|286&3|978&2|925&3|978&2|930&2;246&4|288&3|508&3|281&3|50&3|298&4|475&2|123&5|121&4|118&3|100&5|515&4|370&4|286&3|978&2|978&2|925&3|286&3|978&2|925&3|978&2|930&2
198&4|127&1|490&3|528&5|604&4|1016&3|143&4|481&3|294&1|535&2|315&4|216&4;385&3|71&2|478&2|473&1|537&4|185&4|365&4|509&4|161&2|50&1;198&4|127&1|490&3|528&5|604&4|1016&3|143&4|481&3|294&1|535&2|315&4|216&4|385&3|71&2|478&2|473&1|537&4|185&4|365&4|509&4|161&2|50&1
508&1|245&5|1197&3|678&2|1272&1|748&4|1287&1|263&1|294&3|688&2|127&3|988&1;628&4|125&4|125&4|924&4|1152&2|201&2|1163&2|1277&1|1152&2|628&4;508&1|245&5|1197&3|678&2|1272&1|748&4|1287&1|263&1|294&3|688&2|127&3|988&1|628&4|125&4|125&4|924&4|1152&2|201&2|1163&2|1277&1|1152&2|628&4
258&2|882&3|347&1|286&4|303&3|538&3|289&1|312&2|300&3|689&2|354&3|269&5;905&4|690&4|873&4|690&4|272&4|905&4|316&4|315&4|905&4|315&4;258&2|882&3|347&1|286&4|303&3|538&3|289&1|312&2|300&3|689&2|354&3|269&5|905&4|690&4|873&4|690&4|272&4|905&4|316&4|315&4|905&4|315&4
1063&4|292&4|174&5|319&4|289&3|499&4|690&3|321&4|1545&4|331&4|306&4|479&5;50&4|427&5|191&3|173&5|484&3|191&3|50&4|191&3|484&3|427&5;1063&4|292&4|174&5|319&4|289&3|499&4|690&3|321&4|1545&4|331&4|306&4|479&5|50&4|427&5|191&3|173&5|484&3|191&3|50&4|191&3|484&3|427&5
300&2|288&4|327&5|319&5|313&4|751&3|310&4|324&4|302&4|272&4|243&1|258&3;309&5|334&3|689&3|343&3|1296&4|309&5|309&5|309&5|1296&4|683&3;300&2|288&4|327&5|319&5|313&4|751&3|310&4|324&4|302&4|272&4|243&1|258&3|309&5|334&3|689&3|343&3|1296&4|309&5|309&5|309&5|1296&4|683&3
293&3|763&3|845&3|479&5|178&5|181&5|172&5|69&5|50&5|191&4|121&3|123&4;283&2|283&2|222&3|222&3|126&5|222&3|222&3|150&3|222&3|283&2;293&3|763&3|845&3|479&5|178&5|181&5|172&5|69&5|50&5|191&4|121&3|123&4|283&2|283&2|222&3|222&3|126&5|222&3|222&3|150&3|222&3|283&2
118&3|294&3|476&3|292&5|1047&3|181&4|304&3|742&4|597&4|15&4|289&4|405&4;257&4|864&4|25&4|127&4|257&4|25&4|127&4|864&4|237&4|257&4;118&3|294&3|476&3|292&5|1047&3|181&4|304&3|742&4|597&4|15&4|289&4|405&4|257&4|864&4|25&4|127&4|257&4|25&4|127&4|864&4|237&4|257&4
172&4|181&4|161&4|109&4|40&4|313&5|229&3|227&4|222&4|230&4|431&3|423&4;450&2|82&3|82&3|450&2|449&2|450&2|450&2|449&2|165&1|450&2;172&4|181&4|161&4|109&4|40&4|313&5|229&3|227&4|222&4|230&4|431&3|423&4|450&2|82&3|82&3|450&2|449&2|450&2|450&2|449&2|165&1|450&2
89&5|509&2|127&4|187&4|117&5|238&5|82&4|129&5|653&3|915&4|466&4|331&2;200&3|218&4|219&3|234&5|674&5|448&3|7&3|172&5|427&4|218&4;89&5|509&2|127&4|187&4|117&5|238&5|82&4|129&5|653&3|915&4|466&4|331&2|200&3|218&4|219&3|234&5|674&5|448&3|7&3|172&5|427&4|218&4
896&4|322&4|332&4|877&5|294&4|289&4|1024&4|334&4|300&5|269&5|347&4|754&4;344&3|329&3|316&4|303&3|303&3|344&3|1313&4|1313&4|343&2|329&3;896&4|322&4|332&4|877&5|294&4|289&4|1024&4|334&4|300&5|269&5|347&4|754&4|344&3|329&3|316&4|303&3|303&3|344&3|1313&4|1313&4|343&2|329&3
456&2|56&5|1276&2|825&4|340&5|435&4|123&4|1034&1|748&3|363&4|977&3|332&1;302&5|50&5|1013&2|680&3|352&1|310&5|272&5|1280&4|1143&5|1013&2;456&2|56&5|1276&2|825&4|340&5|435&4|123&4|1034&1|748&3|363&4|977&3|332&1|302&5|50&5|1013&2|680&3|352&1|310&5|272&5|1280&4|1143&5|1013&2
472&3|206&3|411&3|393&3|616&3|732&4|926&4|988&4|188&4|204&4|546&3|654&3;554&2|664&3|1222&3|367&3|33&4|367&3|674&4|520&4|68&3|367&3;472&3|206&3|411&3|393&3|616&3|732&4|926&4|988&4|188&4|204&4|546&3|654&3|554&2|664&3|1222&3|367&3|33&4|367&3|674&4|520&4|68&3|367&3
493&4|428&2|705&5|648&3|200&2|510&4|199&5|474&4|525&4|661&4|605&4|609&3;616&4|835&3|430&3|418&3|196&4|1451&4|505&4|194&4|143&3|196&4;493&4|428&2|705&5|648&3|200&2|510&4|199&5|474&4|525&4|661&4|605&4|609&3|616&4|835&3|430&3|418&3|196&4|1451&4|505&4|194&4|143&3|196&4
191&4|1063&5|427&5|746&5|50&5|151&3|435&3|740&4|52&3|97&3|546&2|8&5;708&3|640&4|755&4|640&4|1030&3|542&1|84&4|386&4|84&4|164&4;191&4|1063&5|427&5|746&5|50&5|151&3|435&3|740&4|52&3|97&3|546&2|8&5|708&3|640&4|755&4|640&4|1030&3|542&1|84&4|386&4|84&4|164&4
800&4|406&4|559&4|665&5|302&5|183&5|774&4|436&4|176&5|184&5|218&4|672&4;53&4|448&4|567&4|219&4|567&4|567&4|145&3|145&3|443&4|53&4;800&4|406&4|559&4|665&5|302&5|183&5|774&4|436&4|176&5|184&5|218&4|672&4|53&4|448&4|567&4|219&4|567&4|567&4|145&3|145&3|443&4|53&4
165&5|474&5|58&5|114&3|317&5|430&3|183&5|690&1|612&5|531&5|605&4|479&5;269&5|1020&3|518&3|654&5|632&5|921&5|1245&5|116&5|269&5|961&5;165&5|474&5|58&5|114&3|317&5|430&3|183&5|690&1|612&5|531&5|605&4|479&5|269&5|1020&3|518&3|654&5|632&5|921&5|1245&5|116&5|269&5|961&5
739&2|175&3|494&3|228&3|604&4|523&3|837&3|432&3|662&3|196&3|219&3|436&4;674&3|375&2|393&3|605&3|230&3|393&3|451&2|559&4|62&3|605&3;739&2|175&3|494&3|228&3|604&4|523&3|837&3|432&3|662&3|196&3|219&3|436&4|674&3|375&2|393&3|605&3|230&3|393&3|451&2|559&4|62&3|605&3
121&4|143&4|161&4|11&3|96&4|245&4|470&3|633&3|194&5|231&2|157&4|5&4;82&4|298&2|665&1|99&4|88&2|230&2|31&4|176&5|737&1|450&2;121&4|143&4|161&4|11&3|96&4|245&4|470&3|633&3|194&5|231&2|157&4|5&4|82&4|298&2|665&1|99&4|88&2|230&2|31&4|176&5|737&1|450&2
466&3|715&1|940&2|153&5|188&4|229&2|1074&3|654&5|926&2|729&3|288&4|42&4;955&3|147&4|203&5|51&3|790&2|955&3|421&3|552&2|717&1|552&2;466&3|715&1|940&2|153&5|188&4|229&2|1074&3|654&5|926&2|729&3|288&4|42&4|955&3|147&4|203&5|51&3|790&2|955&3|421&3|552&2|717&1|552&2
117&4|274&3|845&3|1047&3|988&1|322&3|1284&3|1028&3|546&4|276&5|756&3|290&3;302&5|127&5|341&2|864&3|333&4|300&3|300&3|690&3|919&2|762&3;117&4|274&3|845&3|1047&3|988&1|322&3|1284&3|1028&3|546&4|276&5|756&3|290&3|302&5|127&5|341&2|864&3|333&4|300&3|300&3|690&3|919&2|762&3
735&4|508&4|192&5|347&4|213&4|130&4|650&4|475&5|521&4|98&4|23&5|479&5;436&4|82&4|88&4|1139&3|1526&4|636&4|99&4|99&4|82&4|637&4;735&4|508&4|192&5|347&4|213&4|130&4|650&4|475&5|521&4|98&4|23&5|479&5|436&4|82&4|88&4|1139&3|1526&4|636&4|99&4|99&4|82&4|637&4
117&4|127&2|720&3|685&3|24&4|128&3|181&5|172&5|83&4|161&3|183&4|50&5;168&3|64&4|135&1|135&1|202&5|523&3|135&1|168&3|506&3|196&4;117&4|127&2|720&3|685&3|24&4|128&3|181&5|172&5|83&4|161&3|183&4|50&5|168&3|64&4|135&1|135&1|202&5|523&3|135&1|168&3|506&3|196&4
125&3|1163&2|126&2|13&3|846&2|696&2|282&3|756&1|315&3|284&1|1047&2|276&4;1014&4|310&4|412&5|1014&4|253&4|269&4|412&5|310&4|249&4|1014&4;125&3|1163&2|126&2|13&3|846&2|696&2|282&3|756&1|315&3|284&1|1047&2|276&4|1014&4|310&4|412&5|1014&4|253&4|269&4|412&5|310&4|249&4|1014&4
274&4|25&4|845&3|1014&1|249&1|1028&2|535&3|294&5|819&3|898&2|323&3|310&4;409&3|1&4|832&5|833&5|409&3|117&1|833&5|833&5|409&3|833&5;274&4|25&4|845&3|1014&1|249&1|1028&2|535&3|294&5|819&3|898&2|323&3|310&4|409&3|1&4|832&5|833&5|409&3|117&1|833&5|833&5|409&3|833&5
813&4|1&5|87&4|222&5|423&4|238&5|194&4|356&2|702&3|228&5|482&4|258&5;371&4|1197&5|922&4|231&1|1203&5|402&3|1197&5|49&3|1017&2|546&2;813&4|1&5|87&4|222&5|423&4|238&5|194&4|356&2|702&3|228&5|482&4|258&5|371&4|1197&5|922&4|231&1|1203&5|402&3|1197&5|49&3|1017&2|546&2
528&4|180&5|641&5|64&3|357&4|211&4|346&3|137&4|197&5|12&3|178&5|317&4;11&2|318&4|661&4|510&4|11&2|22&3|22&3|318&4|22&3|646&4;528&4|180&5|641&5|64&3|357&4|211&4|346&3|137&4|197&5|12&3|178&5|317&4|11&2|318&4|661&4|510&4|11&2|22&3|22&3|318&4|22&3|646&4
323&3|248&5|326&4|619&3|150&5|258&3|748&2|336&3|879&4|257&3|100&1|24&4;93&4|117&4|276&4|742&3|815&4|282&1|50&5|628&4|282&1|815&4;323&3|248&5|326&4|619&3|150&5|258&3|748&2|336&3|879&4|257&3|100&1|24&4|93&4|117&4|276&4|742&3|815&4|282&1|50&5|628&4|282&1|815&4
305&3|307&3|271&2|995&1|332&4|304&4|245&2|323&2|989&1|268&4|272&5|1591&1;361&1|1127&3|351&1|1127&3|361&1|351&1|264&3|264&3|351&1|882&1;305&3|307&3|271&2|995&1|332&4|304&4|245&2|323&2|989&1|268&4|272&5|1591&1|361&1|1127&3|351&1|1127&3|361&1|351&1|264&3|264&3|351&1|882&1
546&3|845&3|257&4|181&3|298&5|237&3|301&3|471&4|118&3|258&3|294&3|300&4;458&4|476&3|1258&1|255&3|252&3|458&4|252&3|111&4|458&4|255&3;546&3|845&3|257&4|181&3|298&5|237&3|301&3|471&4|118&3|258&3|294&3|300&4|458&4|476&3|1258&1|255&3|252&3|458&4|252&3|111&4|458&4|255&3
514&5|134&5|268&5|645&5|153&5|144&4|275&5|1097&5|425&5|652&5|111&4|497&2;512&3|249&4|1069&2|1099&2|347&3|120&2|496&2|1102&1|546&2|121&2;514&5|134&5|268&5|645&5|153&5|144&4|275&5|1097&5|425&5|652&5|111&4|497&2|512&3|249&4|1069&2|1099&2|347&3|120&2|496&2|1102&1|546&2|121&2
1079&3|1540&2|864&1|127&4|201&5|118&1|8&3|1028&2|475&4|288&1|257&2|191&4;389&2|949&2|842&1|168&5|842&1|131&4|443&4|168&5|921&5|842&1;1079&3|1540&2|864&1|127&4|201&5|118&1|8&3|1028&2|475&4|288&1|257&2|191&4|389&2|949&2|842&1|168&5|842&1|131&4|443&4|168&5|921&5|842&1
729&5|747&4|318&5|191&4|153&1|433&5|694&5|367&1|222&5|421&5|68&5|181&2;1046&2|431&4|469&5|98&5|631&5|53&5|462&5|1131&5|356&3|1131&5;729&5|747&4|318&5|191&4|153&1|433&5|694&5|367&1|222&5|421&5|68&5|181&2|1046&2|431&4|469&5|98&5|631&5|53&5|462&5|1131&5|356&3|1131&5
473&3|405&3|248&4|100&4|763&3|255&3|1014&2|287&4|312&2|237&5|268&4|121&1;276&5|276&5|9&5|535&4|535&4|740&5|150&5|9&5|276&5|740&5;473&3|405&3|248&4|100&4|763&3|255&3|1014&2|287&4|312&2|237&5|268&4|121&1|276&5|276&5|9&5|535&4|535&4|740&5|150&5|9&5|276&5|740&5
242&5|288&5|326&5|361&5|330&5|338&5|340&5|1025&5|301&4|1296&5|874&5|332&5;8&2|294&4|845&5|168&4|845&5|173&3|845&5|173&3|845&5|168&4;242&5|288&5|326&5|361&5|330&5|338&5|340&5|1025&5|301&4|1296&5|874&5|332&5|8&2|294&4|845&5|168&4|845&5|173&3|845&5|173&3|845&5|168&4
286&5|990&5|310&4|1024&5|898&5|690&4|324&5|288&2|292&5|329&5|991&4|332&5;299&5|245&4|289&1|299&5|289&1|289&1|289&1|289&1|899&5|245&4;286&5|990&5|310&4|1024&5|898&5|690&4|324&5|288&2|292&5|329&5|991&4|332&5|299&5|245&4|289&1|299&5|289&1|289&1|289&1|289&1|899&5|245&4
