state;action_reward;n_state
333&4|126&3|690&4|258&4|129&3|9&4|268&3|300&3|237&4|340&5|307&4|301&3;1084&3|508&4|7&4|124&3;333&4|126&3|690&4|258&4|129&3|9&4|268&3|300&3|237&4|340&5|307&4|301&3|1084&3|508&4|7&4|124&3
233&4|195&5|576&5|405&3|56&1|2&4|7&5|947&3|23&4|172&5|231&3|5&2;864&3|1215&3|201&3|255&5;233&4|195&5|576&5|405&3|56&1|2&4|7&5|947&3|23&4|172&5|231&3|5&2|864&3|1215&3|201&3|255&5
709&4|654&3|55&3|288&4|264&3|123&3|147&2|12&3|133&5|69&3|124&3|96&4;357&3|111&3|434&4|631&4;709&4|654&3|55&3|288&4|264&3|123&3|147&2|12&3|133&5|69&3|124&3|96&4|357&3|111&3|434&4|631&4
1128&1|707&3|666&2|527&4|83&4|1192&4|632&5|23&5|14&5|462&4|178&5|509&4;629&4|194&5|237&4|387&3;1128&1|707&3|666&2|527&4|83&4|1192&4|632&5|23&5|14&5|462&4|178&5|509&4|629&4|194&5|237&4|387&3
1039&5|744&1|323&3|632&2|583&1|1119&3|724&3|162&4|215&4|720&4|349&4|591&3;1085&1|1053&3|1381&3|715&1;1039&5|744&1|323&3|632&2|583&1|1119&3|724&3|162&4|215&4|720&4|349&4|591&3|1085&1|1053&3|1381&3|715&1
756&5|300&5|284&4|273&3|121&4|282&5|689&4|546&4|685&4|597&5|982&4|744&3;1165&3|1047&3|841&4|751&5;756&5|300&5|284&4|273&3|121&4|282&5|689&4|546&4|685&4|597&5|982&4|744&3|1165&3|1047&3|841&4|751&5
15&4|837&5|228&3|151&3|566&3|265&5|88&4|241&4|399&5|173&4|225&3|679&3;498&5|696&2|126&5|194&4;15&4|837&5|228&3|151&3|566&3|265&5|88&4|241&4|399&5|173&4|225&3|679&3|498&5|696&2|126&5|194&4
693&5|81&3|215&4|127&5|43&2|748&3|73&4|1248&3|392&4|469&3|550&4|288&4;585&3|1061&3|38&3|65&4;693&5|81&3|215&4|127&5|43&2|748&3|73&4|1248&3|392&4|469&3|550&4|288&4|585&3|1061&3|38&3|65&4
122&2|476&3|7&4|28&5|25&2|174&5|1060&3|568&5|409&4|1015&3|470&4|265&5;559&3|101&3|95&4|185&5;122&2|476&3|7&4|28&5|25&2|174&5|1060&3|568&5|409&4|1015&3|470&4|265&5|559&3|101&3|95&4|185&5
662&5|234&5|731&4|12&5|607&4|792&2|732&4|855&4|530&5|510&5|96&4|496&5;391&2|333&4|182&5|686&3;662&5|234&5|731&4|12&5|607&4|792&2|732&4|855&4|530&5|510&5|96&4|496&5|391&2|333&4|182&5|686&3
1&3|269&4|258&4|481&1|516&4|195&4|515&1|173&2|318&1|286&1|172&3|604&5;179&1|191&2|283&3|484&4;1&3|269&4|258&4|481&1|516&4|195&4|515&1|173&2|318&1|286&1|172&3|604&5|179&1|191&2|283&3|484&4
806&3|1154&3|12&4|100&4|521&4|154&4|1019&3|127&4|523&4|175&3|275&3|484&4;664&5|137&4|124&4|285&4;806&3|1154&3|12&4|100&4|521&4|154&4|1019&3|127&4|523&4|175&3|275&3|484&4|664&5|137&4|124&4|285&4
120&2|873&4|471&3|596&3|148&5|307&5|405&3|258&3|1014&1|846&4|864&4|934&3;357&4|409&2|411&2|216&3;120&2|873&4|471&3|596&3|148&5|307&5|405&3|258&3|1014&1|846&4|864&4|934&3|357&4|409&2|411&2|216&3
172&5|183&4|300&4|207&5|524&5|22&4|100&5|1068&4|506&5|483&5|432&5|163&4;1121&5|657&4|180&5|141&4;172&5|183&4|300&4|207&5|524&5|22&4|100&5|1068&4|506&5|483&5|432&5|163&4|1121&5|657&4|180&5|141&4
333&4|118&4|151&3|222&5|291&4|121&5|974&4|260&3|717&3|742&4|282&4|405&3;472&5|1215&2|281&3|840&3;333&4|118&4|151&3|222&5|291&4|121&5|974&4|260&3|717&3|742&4|282&4|405&3|472&5|1215&2|281&3|840&3
1392&1|1342&1|1365&1|222&4|1320&1|261&1|359&1|323&2|876&1|103&1|1357&1|937&3;123&2|767&1|235&1|472&1;1392&1|1342&1|1365&1|222&4|1320&1|261&1|359&1|323&2|876&1|103&1|1357&1|937&3|123&2|767&1|235&1|472&1
100&3|751&4|288&2|259&3|313&4|1&5|342&4|405&3|300&3|538&3|294&4|7&4;9&4|15&3|25&3|282&4;100&3|751&4|288&2|259&3|313&4|1&5|342&4|405&3|300&3|538&3|294&4|7&4|9&4|15&3|25&3|282&4
309&3|286&2|307&2|259&3|300&2|328&2|748&1|336&2|257&5|50&5|327&2|988&1;1254&2|990&2|340&2|720&2;309&3|286&2|307&2|259&3|300&2|328&2|748&1|336&2|257&5|50&5|327&2|988&1|1254&2|990&2|340&2|720&2
202&3|209&3|515&4|257&4|191&3|25&2|403&3|486&3|166&3|522&3|222&4|652&4;213&4|516&3|212&3|210&3;202&3|209&3|515&4|257&4|191&3|25&2|403&3|486&3|166&3|522&3|222&4|652&4|213&4|516&3|212&3|210&3
476&3|127&3|866&3|405&4|50&4|1&3|255&3|748&4|151&1|181&4|15&4|121&4;289&4|846&4|252&4|924&5;476&3|127&3|866&3|405&4|50&4|1&3|255&3|748&4|151&1|181&4|15&4|121&4|289&4|846&4|252&4|924&5
12&5|815&4|211&4|951&3|298&4|539&3|792&1|596&3|755&3|969&5|11&5|742&5;354&4|950&3|785&3|51&1;12&5|815&4|211&4|951&3|298&4|539&3|792&1|596&3|755&3|969&5|11&5|742&5|354&4|950&3|785&3|51&1
322&3|328&4|299&4|323&2|355&4|313&4|326&3|683&2|354&4|268&3|879&3|300&4;260&4|350&5|748&5|678&2;322&3|328&4|299&4|323&2|355&4|313&4|326&3|683&2|354&4|268&3|879&3|300&4|260&4|350&5|748&5|678&2
879&5|988&3|263&2|327&5|321&3|754&5|991&3|300&5|342&3|258&5|351&5|880&2;878&2|310&4|261&2|875&2;879&5|988&3|263&2|327&5|321&3|754&5|991&3|300&5|342&3|258&5|351&5|880&2|878&2|310&4|261&2|875&2
177&4|532&3|147&4|301&4|523&5|148&5|226&4|399&3|554&4|769&2|1168&4|352&3;739&5|99&5|318&5|203&5;177&4|532&3|147&4|301&4|523&5|148&5|226&4|399&3|554&4|769&2|1168&4|352&3|739&5|99&5|318&5|203&5
619&4|672&5|367&4|472&4|366&5|58&2|122&3|335&3|161&4|69&5|358&4|564&4;313&5|452&4|1280&4|892&3;619&4|672&5|367&4|472&4|366&5|58&2|122&3|335&3|161&4|69&5|358&4|564&4|313&5|452&4|1280&4|892&3
1010&4|979&4|690&4|124&4|258&4|276&5|25&4|127&4|597&3|327&4|126&4|1059&1;313&5|270&3|831&3|242&4;1010&4|979&4|690&4|124&4|258&4|276&5|25&4|127&4|597&3|327&4|126&4|1059&1|313&5|270&3|831&3|242&4
339&1|690&5|243&3|343&1|1238&3|301&3|259&5|307&4|272&4|687&3|302&4|313&5;269&4|66&4|342&3|739&4;339&1|690&5|243&3|343&1|1238&3|301&3|259&5|307&4|272&4|687&3|302&4|313&5|269&4|66&4|342&3|739&4
143&4|96&3|1048&4|357&4|411&4|97&2|177&3|328&4|183&4|931&3|307&3|287&4;89&4|135&4|588&4|393&3;143&4|96&3|1048&4|357&4|411&4|97&2|177&3|328&4|183&4|931&3|307&3|287&4|89&4|135&4|588&4|393&3
89&5|402&2|172&4|196&3|168&3|655&3|132&3|183&4|286&3|182&4|650&1|250&5;199&4|227&3|8&4|692&3;89&5|402&2|172&4|196&3|168&3|655&3|132&3|183&4|286&3|182&4|650&1|250&5|199&4|227&3|8&4|692&3
237&4|207&3|1328&4|1102&4|673&4|117&3|265&2|864&2|176&2|632&3|134&4|111&4;185&5|66&2|506&5|504&3;237&4|207&3|1328&4|1102&4|673&4|117&3|265&2|864&2|176&2|632&3|134&4|111&4|185&5|66&2|506&5|504&3
14&5|1089&2|9&4|137&4|1012&3|25&4|517&4|273&3|408&5|242&4|269&4|98&4;845&4|815&3|24&4|257&4;14&5|1089&2|9&4|137&4|1012&3|25&4|517&4|273&3|408&5|242&4|269&4|98&4|845&4|815&3|24&4|257&4
100&5|1&4|191&4|306&5|134&5|1451&4|50&5|212&1|269&4|300&4|405&3|69&4;514&4|615&5|478&5|494&3;100&5|1&4|191&4|306&5|134&5|1451&4|50&5|212&1|269&4|300&4|405&3|69&4|514&4|615&5|478&5|494&3
521&5|1203&3|404&3|64&5|978&2|480&4|472&3|89&5|196&3|1079&2|763&4|31&3;1060&3|373&1|586&3|542&2;521&5|1203&3|404&3|64&5|978&2|480&4|472&3|89&5|196&3|1079&2|763&4|31&3|1060&3|373&1|586&3|542&2
50&5|24&3|475&2|294&4|258&4|9&4|284&3|295&3|508&4|237&4|181&5|1&3;763&4|825&3|21&1|280&4;50&5|24&3|475&2|294&4|258&4|9&4|284&3|295&3|508&4|237&4|181&5|1&3|763&4|825&3|21&1|280&4
1&4|109&3|121&3|284&3|181&5|294&5|50&5|304&3|257&4|1028&4|21&5|275&4;509&2|447&4|71&4|195&5;1&4|109&3|121&3|284&3|181&5|294&5|50&5|304&3|257&4|1028&4|21&5|275&4|509&2|447&4|71&4|195&5
327&2|908&1|203&3|150&2|340&5|144&3|87&3|246&1|147&2|546&2|183&2|7&1;1047&1|346&5|1014&1|959&5;327&2|908&1|203&3|150&2|340&5|144&3|87&3|246&1|147&2|546&2|183&2|7&1|1047&1|346&5|1014&1|959&5
192&5|186&5|501&1|89&4|154&4|96&2|180&4|173&4|100&5|47&3|64&4|22&4;258&5|187&5|222&3|428&4;192&5|186&5|501&1|89&4|154&4|96&2|180&4|173&4|100&5|47&3|64&4|22&4|258&5|187&5|222&3|428&4
462&4|528&4|201&1|15&4|488&4|659&4|162&3|467&3|863&5|971&4|71&3|64&4;603&4|259&2|472&5|294&2;462&4|528&4|201&1|15&4|488&4|659&4|162&3|467&3|863&5|971&4|71&3|64&4|603&4|259&2|472&5|294&2
433&4|100&4|705&5|195&4|338&1|524&5|792&4|522&5|66&2|1464&4|213&4|79&4;52&4|971&4|923&4|65&2;433&4|100&4|705&5|195&4|338&1|524&5|792&4|522&5|66&2|1464&4|213&4|79&4|52&4|971&4|923&4|65&2
328&4|294&4|455&3|245&2|222&4|300&3|121&3|358&4|7&4|327&4|147&3|546&4;281&4|24&4|363&3|831&1;328&4|294&4|455&3|245&2|222&4|300&3|121&3|358&4|7&4|327&4|147&3|546&4|281&4|24&4|363&3|831&1
1420&2|340&5|258&4|326&2|321&5|150&5|1&4|995&4|124&4|269&4|222&4|342&2;1048&3|815&3|7&2|846&3;1420&2|340&5|258&4|326&2|321&5|150&5|1&4|995&4|124&4|269&4|222&4|342&2|1048&3|815&3|7&2|846&3
269&4|294&3|259&3|689&3|748&2|304&4|306&3|300&4|690&3|301&4|286&4|749&4;343&4|332&2|323&4|307&3;269&4|294&3|259&3|689&3|748&2|304&4|306&3|300&4|690&3|301&4|286&4|749&4|343&4|332&2|323&4|307&3
393&2|301&2|1061&3|49&2|202&4|300&4|333&3|321&3|220&3|715&4|286&4|890&2;716&2|781&2|269&2|316&3;393&2|301&2|1061&3|49&2|202&4|300&4|333&3|321&3|220&3|715&4|286&4|890&2|716&2|781&2|269&2|316&3
8&4|48&4|496&4|197&4|82&4|99&4|399&4|79&4|91&3|684&3|214&3|423&5;152&4|217&4|1145&3|1030&2;8&4|48&4|496&4|197&4|82&4|99&4|399&4|79&4|91&3|684&3|214&3|423&5|152&4|217&4|1145&3|1030&2
198&5|1238&4|273&5|286&5|527&5|325&2|183&5|1459&4|302&4|318&5|258&3|313&3;265&4|50&5|23&4|56&5;198&5|1238&4|273&5|286&5|527&5|325&2|183&5|1459&4|302&4|318&5|258&3|313&3|265&4|50&5|23&4|56&5
288&4|498&3|101&5|662&5|216&4|133&3|157&5|226&4|451&4|182&5|184&5|770&3;1182&3|470&5|831&1|391&3;288&4|498&3|101&5|662&5|216&4|133&3|157&5|226&4|451&4|182&5|184&5|770&3|1182&3|470&5|831&1|391&3
378&4|83&4|479&5|771&2|135&5|79&3|134&5|159&3|855&3|121&2|634&3|961&3;225&3|259&2|931&4|124&5;378&4|83&4|479&5|771&2|135&5|79&3|134&5|159&3|855&3|121&2|634&3|961&3|225&3|259&2|931&4|124&5
294&3|288&3|315&4|886&4|873&2|346&4|334&2|289&4|307&4|286&3|301&4|272&4;338&2|323&2|1527&2|682&2;294&3|288&3|315&4|886&4|873&2|346&4|334&2|289&4|307&4|286&3|301&4|272&4|338&2|323&2|1527&2|682&2
33&5|117&4|215&3|732&3|141&4|153&3|365&1|128&2|203&4|157&3|518&4|496&5;720&2|3&3|415&2|375&1;33&5|117&4|215&3|732&3|141&4|153&3|365&1|128&2|203&4|157&3|518&4|496&5|720&2|3&3|415&2|375&1
654&3|117&3|147&4|252&3|148&1|56&2|94&4|778&2|195&4|97&3|79&5|98&4;5&3|581&3|566&3|226&4;654&3|117&3|147&4|252&3|148&1|56&2|94&4|778&2|195&4|97&3|79&5|98&4|5&3|581&3|566&3|226&4
121&4|137&4|952&5|926&3|845&3|222&5|1001&1|322&1|289&1|460&5|25&5|473&3;114&4|1047&3|496&5|56&5;121&4|137&4|952&5|926&3|845&3|222&5|1001&1|322&1|289&1|460&5|25&5|473&3|114&4|1047&3|496&5|56&5
357&5|295&2|56&4|425&3|347&4|202&4|257&5|886&4|127&4|312&4|11&3|605&1;8&5|207&5|663&5|87&4;357&5|295&2|56&4|425&3|347&4|202&4|257&5|886&4|127&4|312&4|11&3|605&1|8&5|207&5|663&5|87&4
327&2|326&2|358&1|346&4|300&3|315&4|343&2|905&4|301&3|340&4|750&4|898&2;313&5|333&4|272&5|332&5;327&2|326&2|358&1|346&4|300&3|315&4|343&2|905&4|301&3|340&4|750&4|898&2|313&5|333&4|272&5|332&5
756&4|25&2|620&4|471&4|322&3|252&2|127&2|866&3|250&1|412&1|687&3|546&3;239&4|640&1|22&3|732&4;756&4|25&2|620&4|471&4|322&3|252&2|127&2|866&3|250&1|412&1|687&3|546&3|239&4|640&1|22&3|732&4
319&1|116&5|100&5|124&5|7&3|684&5|236&4|129&4|475&4|23&2|19&4|696&3;258&4|325&1|45&5|340&4;319&1|116&5|100&5|124&5|7&3|684&5|236&4|129&4|475&4|23&2|19&4|696&3|258&4|325&1|45&5|340&4
175&4|131&4|558&2|231&2|367&4|249&2|483&4|4&2|529&4|657&4|525&4|421&2;430&5|221&5|528&4|174&2;175&4|131&4|558&2|231&2|367&4|249&2|483&4|4&2|529&4|657&4|525&4|421&2|430&5|221&5|528&4|174&2
705&3|633&4|83&5|838&5|181&4|275&5|651&5|319&5|140&4|568&4|117&5|451&4;405&4|151&3|402&1|15&4;705&3|633&4|83&5|838&5|181&4|275&5|651&5|319&5|140&4|568&4|117&5|451&4|405&4|151&3|402&1|15&4
204&5|188&4|478&5|294&4|419&4|392&5|72&4|222&5|95&5|652&2|546&3|495&3;231&4|132&5|802&4|1419&5;204&5|188&4|478&5|294&4|419&4|392&5|72&4|222&5|95&5|652&2|546&3|495&3|231&4|132&5|802&4|1419&5
133&2|21&3|151&3|411&3|473&2|210&3|94&2|1033&5|300&4|112&4|717&4|1047&3;240&1|894&1|50&4|258&4;133&2|21&3|151&3|411&3|473&2|210&3|94&2|1033&5|300&4|112&4|717&4|1047&3|240&1|894&1|50&4|258&4
751&4|50&5|1483&2|245&4|9&5|100&5|275&4|313&4|286&2|748&1|307&3|258&3;906&4|271&3|916&3|269&4;751&4|50&5|1483&2|245&4|9&5|100&5|275&4|313&4|286&2|748&1|307&3|258&3|906&4|271&3|916&3|269&4
52&5|810&3|768&3|943&3|670&3|622&3|603&4|464&5|185&5|474&5|647&5|125&1;153&5|930&2|1089&2|260&2;52&5|810&3|768&3|943&3|670&3|622&3|603&4|464&5|185&5|474&5|647&5|125&1|153&5|930&2|1089&2|260&2
493&3|137&4|100&5|508&3|190&5|855&5|270&3|251&5|179&5|124&5|513&5|1347&3;331&3|690&5|301&3|288&3;493&3|137&4|100&5|508&3|190&5|855&5|270&3|251&5|179&5|124&5|513&5|1347&3|331&3|690&5|301&3|288&3
729&5|463&4|1262&5|123&4|794&5|168&5|496&5|51&5|136&5|568&4|13&5|1168&4;357&5|471&5|588&5|97&5;729&5|463&4|1262&5|123&4|794&5|168&5|496&5|51&5|136&5|568&4|13&5|1168&4|357&5|471&5|588&5|97&5
58&4|451&3|357&5|1035&3|775&3|153&5|470&2|318&5|77&4|157&3|5&4|106&2;288&4|692&3|385&4|966&5;58&4|451&3|357&5|1035&3|775&3|153&5|470&2|318&5|77&4|157&3|5&4|106&2|288&4|692&3|385&4|966&5
723&3|482&5|168&5|1030&1|202&4|102&4|549&3|496&5|286&4|686&4|604&4|1269&4;225&4|570&4|92&4|1192&5;723&3|482&5|168&5|1030&1|202&4|102&4|549&3|496&5|286&4|686&4|604&4|1269&4|225&4|570&4|92&4|1192&5
660&4|849&3|317&4|826&2|735&4|192&3|45&3|15&4|393&4|1118&3|286&2|18&2;470&3|180&3|282&4|529&4;660&4|849&3|317&4|826&2|735&4|192&3|45&3|15&4|393&4|1118&3|286&2|18&2|470&3|180&3|282&4|529&4
1039&4|1007&4|380&3|474&5|136&4|511&5|471&4|182&4|96&4|431&4|175&4|234&5;147&3|338&1|54&3|1608&2;1039&4|1007&4|380&3|474&5|136&4|511&5|471&4|182&4|96&4|431&4|175&4|234&5|147&3|338&1|54&3|1608&2
302&2|313&1|340&2|896&2|882&2|306&4|344&2|303&4|889&2|887&3|347&4|305&2;319&4|315&4|321&3|900&4;302&2|313&1|340&2|896&2|882&2|306&4|344&2|303&4|889&2|887&3|347&4|305&2|319&4|315&4|321&3|900&4
7&4|245&2|298&5|1012&4|268&5|248&4|294&3|313&4|151&3|455&2|271&3|50&4;1016&1|111&3|240&2|235&3;7&4|245&2|298&5|1012&4|268&5|248&4|294&3|313&4|151&3|455&2|271&3|50&4|1016&1|111&3|240&2|235&3
50&4|181&3|121&3|127&5|117&5|24&4|685&4|118&3|405&4|455&3|7&3|222&4;833&3|982&3|825&4|281&3;50&4|181&3|121&3|127&5|117&5|24&4|685&4|118&3|405&4|455&3|7&3|222&4|833&3|982&3|825&4|281&3
511&5|811&4|735&4|1101&4|503&4|215&3|175&4|198&4|868&4|702&3|506&2|958&5;268&5|682&5|304&5|160&5;511&5|811&4|735&4|1101&4|503&4|215&3|175&4|198&4|868&4|702&3|506&2|958&5|268&5|682&5|304&5|160&5
191&5|168&5|98&5|876&5|187&5|1025&5|114&5|496&5|269&5|878&5|127&5|266&5;9&5|1007&5|276&5|246&5;191&5|168&5|98&5|876&5|187&5|1025&5|114&5|496&5|269&5|878&5|127&5|266&5|9&5|1007&5|276&5|246&5
315&5|180&4|55&4|528&4|188&5|226&5|566&5|661&3|199&5|205&5|87&4|660&1;194&3|216&5|523&4|153&3;315&5|180&4|55&4|528&4|188&5|226&5|566&5|661&3|199&5|205&5|87&4|660&1|194&3|216&5|523&4|153&3
87&4|945&3|471&3|842&2|48&4|740&2|604&3|237&4|707&3|66&4|327&3|272&5;485&4|498&3|55&2|631&2;87&4|945&3|471&3|842&2|48&4|740&2|604&3|237&4|707&3|66&4|327&3|272&5|485&4|498&3|55&2|631&2
64&5|304&3|735&5|631&4|500&3|692&5|524&5|79&5|603&5|322&3|56&4|478&4;650&5|1&5|185&5|205&5;64&5|304&3|735&5|631&4|500&3|692&5|524&5|79&5|603&5|322&3|56&4|478&4|650&5|1&5|185&5|205&5
403&2|294&4|301&4|181&4|7&4|1013&3|286&5|82&4|174&5|29&3|50&3|259&4;678&2|688&3|435&5|257&4;403&2|294&4|301&4|181&4|7&4|1013&3|286&5|82&4|174&5|29&3|50&3|259&4|678&2|688&3|435&5|257&4
288&3|27&3|941&3|549&3|523&4|148&3|271&5|191&4|724&2|470&3|273&4|636&4;597&3|385&2|2&3|68&4;288&3|27&3|941&3|549&3|523&4|148&3|271&5|191&4|724&2|470&3|273&4|636&4|597&3|385&2|2&3|68&4
628&2|831&2|222&4|386&1|248&2|157&4|282&3|318&4|1039&2|50&5|1&4|127&2;231&3|797&3|1074&4|373&5;628&2|831&2|222&4|386&1|248&2|157&4|282&3|318&4|1039&2|50&5|1&4|127&2|231&3|797&3|1074&4|373&5
83&5|427&4|417&4|732&3|423&3|812&3|304&4|588&4|476&5|756&4|1041&3|90&4;50&5|459&5|259&1|204&4;83&5|427&4|417&4|732&3|423&3|812&3|304&4|588&4|476&5|756&4|1041&3|90&4|50&5|459&5|259&1|204&4
476&2|38&2|288&2|1177&1|19&3|181&5|609&4|525&3|1282&3|218&2|151&3|252&4;275&4|303&4|258&4|755&3;476&2|38&2|288&2|1177&1|19&3|181&5|609&4|525&3|1282&3|218&2|151&3|252&4|275&4|303&4|258&4|755&3
1217&5|7&4|333&5|474&3|4&3|127&4|380&4|357&5|28&5|200&2|136&4|199&5;795&2|375&1|129&4|550&3;1217&5|7&4|333&5|474&3|4&3|127&4|380&4|357&5|28&5|200&2|136&4|199&5|795&2|375&1|129&4|550&3
340&1|301&3|288&3|880&2|343&3|258&5|311&4|304&3|689&4|888&4|328&4|751&4;312&5|898&5|327&5|750&5;340&1|301&3|288&3|880&2|343&3|258&5|311&4|304&3|689&4|888&4|328&4|751&4|312&5|898&5|327&5|750&5
596&2|245&3|181&5|125&1|288&4|118&2|475&5|275&5|763&1|121&1|9&4|111&3;1047&1|405&3|1028&4|178&5;596&2|245&3|181&5|125&1|288&4|118&2|475&5|275&5|763&1|121&1|9&4|111&3|1047&1|405&3|1028&4|178&5
1134&4|526&4|1101&4|979&3|743&1|550&5|235&3|566&3|176&4|4&2|56&5|975&4;135&4|1513&2|150&4|1218&2;1134&4|526&4|1101&4|979&3|743&1|550&5|235&3|566&3|176&4|4&2|56&5|975&4|135&4|1513&2|150&4|1218&2
655&5|195&4|100&5|663&4|175&5|286&4|83&4|258&4|55&4|200&5|268&5|276&4;425&5|239&2|524&5|265&4;655&5|195&4|100&5|663&4|175&5|286&4|83&4|258&4|55&4|200&5|268&5|276&4|425&5|239&2|524&5|265&4
346&3|303&1|1434&4|268&3|1022&2|1463&1|242&4|313&4|269&4|306&2|1399&3|310&4;340&1|286&5|1234&4|750&3;346&3|303&1|1434&4|268&3|1022&2|1463&1|242&4|313&4|269&4|306&2|1399&3|310&4|340&1|286&5|1234&4|750&3
747&3|100&4|527&3|286&5|193&5|126&5|216&5|823&3|739&5|1016&3|22&5|136&5;451&5|651&5|97&5|575&4;747&3|100&4|527&3|286&5|193&5|126&5|216&5|823&3|739&5|1016&3|22&5|136&5|451&5|651&5|97&5|575&4
92&4|327&5|249&5|121&4|476&1|941&3|39&5|815&3|222&5|168&5|9&5|742&3;4&4|682&4|291&5|313&4;92&4|327&5|249&5|121&4|476&1|941&3|39&5|815&3|222&5|168&5|9&5|742&3|4&4|682&4|291&5|313&4
117&5|748&5|127&4|597&2|333&5|405&4|237&4|276&5|829&2|258&4|288&4|685&3;346&4|307&4|1016&4|871&5;117&5|748&5|127&4|597&2|333&5|405&4|237&4|276&5|829&2|258&4|288&4|685&3|346&4|307&4|1016&4|871&5
118&4|293&4|591&4|206&4|742&3|150&4|228&4|678&3|284&4|981&2|201&2|121&5;469&4|233&4|367&3|498&4;118&4|293&4|591&4|206&4|742&3|150&4|228&4|678&3|284&4|981&2|201&2|121&5|469&4|233&4|367&3|498&4
455&4|222&3|22&5|694&5|593&4|1016&3|79&4|195&5|283&5|277&4|127&5|241&4;745&4|70&4|173&5|731&2;455&4|222&3|22&5|694&5|593&4|1016&3|79&4|195&5|283&5|277&4|127&5|241&4|745&4|70&4|173&5|731&2
257&2|307&5|150&3|198&5|872&5|268&5|269&3|176&4|165&5|865&3|166&4|12&5;750&4|197&5|327&3|96&5;257&2|307&5|150&3|198&5|872&5|268&5|269&3|176&4|165&5|865&3|166&4|12&5|750&4|197&5|327&3|96&5
311&4|258&3|315&4|269&5|347&4|286&5|313&5|294&4|302&3|301&2|306&5|525&5;603&5|22&5|173&5|98&4;311&4|258&3|315&4|269&5|347&4|286&5|313&5|294&4|302&3|301&2|306&5|525&5|603&5|22&5|173&5|98&4
988&2|270&2|309&2|258&3|294&1|271&4|323&2|333&3|301&4|245&2|307&4|748&1;266&2|879&2|358&3|299&2;988&2|270&2|309&2|258&3|294&1|271&4|323&2|333&3|301&4|245&2|307&4|748&1|266&2|879&2|358&3|299&2
293&4|1610&3|181&4|289&1|326&5|330&4|294&4|243&4|300&5|988&4|258&4|328&4;276&4|250&4|117&4|871&4;293&4|1610&3|181&4|289&1|326&5|330&4|294&4|243&4|300&5|988&4|258&4|328&4|276&4|250&4|117&4|871&4
186&3|69&2|428&3|588&3|747&3|50&4|210&2|209&2|919&4|99&4|89&5|203&4;613&5|430&2|461&4|604&2;186&3|69&2|428&3|588&3|747&3|50&4|210&2|209&2|919&4|99&4|89&5|203&4|613&5|430&2|461&4|604&2
288&4|896&2|286&3|289&4|328&3|900&4|321&1|300&4|258&5|1062&5|242&5|345&2;311&4|332&3|358&2|245&5;288&4|896&2|286&3|289&4|328&3|900&4|321&1|300&4|258&5|1062&5|242&5|345&2|311&4|332&3|358&2|245&5
42&4|64&5|92&5|294&2|231&3|569&2|234&4|98&4|33&3|29&3|350&2|226&3;31&3|222&3|69&3|470&4;42&4|64&5|92&5|294&2|231&3|569&2|234&4|98&4|33&3|29&3|350&2|226&3|31&3|222&3|69&3|470&4
269&5|896&5|304&3|302&5|360&4|319&5|258&4|344&4|900&3|1602&4|327&2|303&4;271&4|902&4|305&4|312&1;269&5|896&5|304&3|302&5|360&4|319&5|258&4|344&4|900&3|1602&4|327&2|303&4|271&4|902&4|305&4|312&1
216&4|751&3|1431&5|98&3|661&2|55&1|176&1|172&4|168&1|301&5|56&4|96&5;97&5|69&5|465&1|187&4;216&4|751&3|1431&5|98&3|661&2|55&1|176&1|172&4|168&1|301&5|56&4|96&5|97&5|69&5|465&1|187&4
328&3|742&3|243&3|275&4|681&2|322&4|313&5|111&3|895&3|288&3|343&3|259&1;298&5|237&5|763&4|294&4;328&3|742&3|243&3|275&4|681&2|322&4|313&5|111&3|895&3|288&3|343&3|259&1|298&5|237&5|763&4|294&4
476&3|282&3|410&4|895&4|342&3|181&5|350&4|1047&3|1134&3|879&4|235&3|475&5;105&3|902&4|291&2|829&3;476&3|282&3|410&4|895&4|342&3|181&5|350&4|1047&3|1134&3|879&4|235&3|475&5|105&3|902&4|291&2|829&3
325&1|197&4|170&5|25&3|268&4|980&4|385&3|588&3|469&5|845&3|289&3|143&5;738&3|941&3|356&3|1016&3;325&1|197&4|170&5|25&3|268&4|980&4|385&3|588&3|469&5|845&3|289&3|143&5|738&3|941&3|356&3|1016&3
98&5|898&4|180&2|653&4|322&3|185&3|269&5|435&4|427&5|199&5|504&3|527&4;174&4|134&4|89&3|215&5;98&5|898&4|180&2|653&4|322&3|185&3|269&5|435&4|427&5|199&5|504&3|527&4|174&4|134&4|89&3|215&5
742&3|86&4|93&4|1069&5|597&2|919&5|156&5|1016&3|117&4|228&4|483&5|64&5;290&2|218&3|210&3|68&5;742&3|86&4|93&4|1069&5|597&2|919&5|156&5|1016&3|117&4|228&4|483&5|64&5|290&2|218&3|210&3|68&5
530&2|132&4|673&2|197&4|283&5|168&3|44&4|292&4|69&3|275&5|98&5|172&1;19&5|435&2|162&3|582&5;530&2|132&4|673&2|197&4|283&5|168&3|44&4|292&4|69&3|275&5|98&5|172&1|19&5|435&2|162&3|582&5
207&3|169&5|65&4|762&3|179&3|731&2|70&3|515&5|947&4|1070&3|789&2|203&2;17&4|217&4|28&4|1110&3;207&3|169&5|65&4|762&3|179&3|731&2|70&3|515&5|947&4|1070&3|789&2|203&2|17&4|217&4|28&4|1110&3
