state;action_reward;n_state
285&4|933&3|1197&4|23&5|129&4|458&5|474&4|447&4|153&3|124&4|463&4|15&2;160&5|61&4|531&5|325&3|61&4|169&4|209&4|430&5|603&4|218&4;285&4|933&3|1197&4|23&5|129&4|458&5|474&4|447&4|153&3|124&4|463&4|15&2|160&5|61&4|531&5|325&3|61&4|169&4|209&4|430&5|603&4|218&4
300&5|324&1|245&4|307&5|328&3|305&4|347&5|271&4|288&4|355&3|902&5|342&2;323&4|260&3|323&4|678&3|678&3|678&3|323&4|678&3|748&2|323&4;300&5|324&1|245&4|307&5|328&3|305&4|347&5|271&4|288&4|355&3|902&5|342&2|323&4|260&3|323&4|678&3|678&3|678&3|323&4|678&3|748&2|323&4
1016&5|24&4|1&3|455&4|117&4|151&2|471&4|742&4|410&2|222&2|685&4|109&3;473&1|363&3|473&1|363&3|473&1|926&3|363&3|926&3|21&1|473&1;1016&5|24&4|1&3|455&4|117&4|151&2|471&4|742&4|410&2|222&2|685&4|109&3|473&1|363&3|473&1|363&3|473&1|926&3|363&3|926&3|21&1|473&1
894&1|611&5|177&5|197&5|1018&4|988&1|183&4|50&5|261&1|435&4|343&2|878&1;896&4|172&5|345&4|156&5|134&5|273&4|529&4|475&4|652&3|273&4;894&1|611&5|177&5|197&5|1018&4|988&1|183&4|50&5|261&1|435&4|343&2|878&1|896&4|172&5|345&4|156&5|134&5|273&4|529&4|475&4|652&3|273&4
202&4|550&4|1218&4|89&5|841&3|820&2|729&2|259&4|114&5|205&5|1165&2|246&4;424&1|779&2|849&2|158&2|94&4|569&2|1231&3|552&2|379&2|616&2;202&4|550&4|1218&4|89&5|841&3|820&2|729&2|259&4|114&5|205&5|1165&2|246&4|424&1|779&2|849&2|158&2|94&4|569&2|1231&3|552&2|379&2|616&2
98&4|192&5|479&4|483&4|143&5|165&5|182&4|962&3|23&4|134&4|319&4|606&3;9&5|285&5|704&3|9&5|275&4|13&3|185&4|9&5|275&4|255&1;98&4|192&5|479&4|483&4|143&5|165&5|182&4|962&3|23&4|134&4|319&4|606&3|9&5|285&5|704&3|9&5|275&4|13&3|185&4|9&5|275&4|255&1
258&3|133&5|181&4|183&3|515&5|603&5|153&3|172&5|271&3|89&4|173&4|190&4;193&4|195&5|195&5|187&5|228&4|185&5|179&5|98&4|193&4|187&5;258&3|133&5|181&4|183&3|515&5|603&5|153&3|172&5|271&3|89&4|173&4|190&4|193&4|195&5|195&5|187&5|228&4|185&5|179&5|98&4|193&4|187&5
22&5|197&5|324&2|160&4|886&3|699&3|319&4|423&5|991&1|269&3|684&5|58&4;202&4|193&5|381&4|210&5|729&4|202&4|135&5|284&4|381&4|416&4;22&5|197&5|324&2|160&4|886&3|699&3|319&4|423&5|991&1|269&3|684&5|58&4|202&4|193&5|381&4|210&5|729&4|202&4|135&5|284&4|381&4|416&4
242&4|294&2|286&3|311&5|288&2|879&4|340&3|276&5|338&1|289&3|301&4|181&3;222&4|224&5|100&5|222&4|298&4|100&5|222&4|298&4|298&4|100&5;242&4|294&2|286&3|311&5|288&2|879&4|340&3|276&5|338&1|289&3|301&4|181&3|222&4|224&5|100&5|222&4|298&4|100&5|222&4|298&4|298&4|100&5
1344&4|275&3|363&2|225&3|151&5|282&3|847&3|246&2|257&2|300&3|676&3|9&1;833&1|291&4|934&1|535&2|1028&3|118&1|1284&1|926&2|685&3|934&1;1344&4|275&3|363&2|225&3|151&5|282&3|847&3|246&2|257&2|300&3|676&3|9&1|833&1|291&4|934&1|535&2|1028&3|118&1|1284&1|926&2|685&3|934&1
258&5|332&3|237&3|300&3|15&4|248&3|269&5|322&1|100&5|50&4|117&3|410&1;257&5|125&4|742&3|181&2|121&4|685&2|742&3|815&3|742&3|815&3;258&5|332&3|237&3|300&3|15&4|248&3|269&5|322&1|100&5|50&4|117&3|410&1|257&5|125&4|742&3|181&2|121&4|685&2|742&3|815&3|742&3|815&3
948&3|682&4|887&5|292&5|260&4|300&4|340&4|880&5|358&1|299&2|346&4|313&5;908&4|908&4|294&4|908&4|1527&4|908&4|908&4|1527&4|322&3|294&4;948&3|682&4|887&5|292&5|260&4|300&4|340&4|880&5|358&1|299&2|346&4|313&5|908&4|908&4|294&4|908&4|1527&4|908&4|908&4|1527&4|322&3|294&4
50&4|258&4|156&4|96&4|250&2|25&4|228&3|24&3|284&2|7&3|151&4|257&4;924&3|121&4|281&4|924&3|748&2|546&4|1087&4|121&4|546&4|121&4;50&4|258&4|156&4|96&4|250&2|25&4|228&3|24&3|284&2|7&3|151&4|257&4|924&3|121&4|281&4|924&3|748&2|546&4|1087&4|121&4|546&4|121&4
1233&4|689&4|360&4|329&3|310&4|328&4|1175&5|286&5|306&4|1429&4|1392&4|324&4;336&4|300&4|336&4|242&4|872&4|319&5|336&4|300&4|300&4|336&4;1233&4|689&4|360&4|329&3|310&4|328&4|1175&5|286&5|306&4|1429&4|1392&4|324&4|336&4|300&4|336&4|242&4|872&4|319&5|336&4|300&4|300&4|336&4
51&4|69&5|232&4|432&3|660&5|26&3|843&4|1&5|591&5|275&3|241&3|181&4;99&4|527&4|415&3|485&5|768&1|518&4|200&2|573&1|1116&4|133&3;51&4|69&5|232&4|432&3|660&5|26&3|843&4|1&5|591&5|275&3|241&3|181&4|99&4|527&4|415&3|485&5|768&1|518&4|200&2|573&1|1116&4|133&3
184&3|211&4|210&4|62&3|47&2|294&2|288&4|1016&2|73&4|546&1|496&3|116&4;716&4|70&3|790&2|91&3|412&4|91&3|708&3|217&4|664&3|145&2;184&3|211&4|210&4|62&3|47&2|294&2|288&4|1016&2|73&4|546&1|496&3|116&4|716&4|70&3|790&2|91&3|412&4|91&3|708&3|217&4|664&3|145&2
55&4|44&5|540&4|925&5|250&1|95&3|1083&1|1042&5|299&3|77&5|225&4|385&4;147&4|257&4|148&4|147&4|302&3|332&4|546&4|988&4|887&4|829&4;55&4|44&5|540&4|925&5|250&1|95&3|1083&1|1042&5|299&3|77&5|225&4|385&4|147&4|257&4|148&4|147&4|302&3|332&4|546&4|988&4|887&4|829&4
511&5|282&3|1124&3|488&4|215&5|609&3|428&3|194&5|474&5|205&5|175&2|423&4;238&4|141&4|673&4|675&2|708&4|465&5|420&4|161&3|230&3|190&5;511&5|282&3|1124&3|488&4|215&5|609&3|428&3|194&5|474&5|205&5|175&2|423&4|238&4|141&4|673&4|675&2|708&4|465&5|420&4|161&3|230&3|190&5
306&5|427&5|303&5|874&4|86&4|891&2|1628&5|347&4|318&5|531&5|258&3|1007&4;1101&4|223&1|937&1|1653&5|937&1|650&5|937&1|1101&4|937&1|650&5;306&5|427&5|303&5|874&4|86&4|891&2|1628&5|347&4|318&5|531&5|258&3|1007&4|1101&4|223&1|937&1|1653&5|937&1|650&5|937&1|1101&4|937&1|650&5
225&5|82&5|8&5|422&5|477&5|1&4|172&4|627&1|50&3|432&1|588&1|95&4;71&3|102&5|102&5|420&1|969&2|151&2|151&2|420&1|94&5|420&1;225&5|82&5|8&5|422&5|477&5|1&4|172&4|627&1|50&3|432&1|588&1|95&4|71&3|102&5|102&5|420&1|969&2|151&2|151&2|420&1|94&5|420&1
447&5|1073&5|544&4|17&3|1001&4|767&2|328&5|352&4|738&3|590&1|31&5|877&2;820&2|227&4|988&1|38&3|329&4|760&2|827&2|930&2|182&5|764&2;447&5|1073&5|544&4|17&3|1001&4|767&2|328&5|352&4|738&3|590&1|31&5|877&2|820&2|227&4|988&1|38&3|329&4|760&2|827&2|930&2|182&5|764&2
154&3|226&3|1126&1|608&3|493&3|387&3|525&4|1&2|451&5|660&5|665&2|491&4;94&3|1415&3|185&4|977&2|649&3|1042&4|63&3|1090&4|768&2|559&3;154&3|226&3|1126&1|608&3|493&3|387&3|525&4|1&2|451&5|660&5|665&2|491&4|94&3|1415&3|185&4|977&2|649&3|1042&4|63&3|1090&4|768&2|559&3
328&4|300&4|690&3|323&3|358&2|303&4|327&3|286&4|302&3|269&3|245&4|332&3;689&3|307&3|754&3|988&2|689&3|988&2|689&3|988&2|754&3|307&3;328&4|300&4|690&3|323&3|358&2|303&4|327&3|286&4|302&3|269&3|245&4|332&3|689&3|307&3|754&3|988&2|689&3|988&2|689&3|988&2|754&3|307&3
193&4|23&5|655&5|172&4|89&5|429&4|435&4|69&5|484&3|7&5|79&5|192&1;1126&3|197&3|663&5|133&1|175&5|1126&3|175&5|208&5|133&1|434&4;193&4|23&5|655&5|172&4|89&5|429&4|435&4|69&5|484&3|7&5|79&5|192&1|1126&3|197&3|663&5|133&1|175&5|1126&3|175&5|208&5|133&1|434&4
340&3|258&2|475&4|276&5|127&5|109&5|298&4|762&3|24&4|1011&2|93&4|222&3;1226&4|1226&4|108&4|742&2|108&4|288&4|288&4|108&4|742&2|240&3;340&3|258&2|475&4|276&5|127&5|109&5|298&4|762&3|24&4|1011&2|93&4|222&3|1226&4|1226&4|108&4|742&2|108&4|288&4|288&4|108&4|742&2|240&3
747&4|378&3|496&3|755&3|283&4|313&5|131&5|174&3|531&3|597&4|316&5|56&4;110&3|395&4|578&5|1311&1|366&5|1180&2|578&5|552&1|561&3|1428&5;747&4|378&3|496&3|755&3|283&4|313&5|131&5|174&3|531&3|597&4|316&5|56&4|110&3|395&4|578&5|1311&1|366&5|1180&2|578&5|552&1|561&3|1428&5
109&5|250&4|322&4|816&3|5&5|447&3|758&4|690&2|286&2|892&4|222&4|98&5;569&4|436&5|769&4|436&5|569&4|379&4|53&5|769&4|860&4|860&4;109&5|250&4|322&4|816&3|5&5|447&3|758&4|690&2|286&2|892&4|222&4|98&5|569&4|436&5|769&4|436&5|569&4|379&4|53&5|769&4|860&4|860&4
100&3|174&5|168&4|98&4|357&3|134&4|91&3|1&5|498&5|641&5|405&3|523&5;23&4|210&3|636&2|518&4|265&3|133&2|23&4|52&5|52&5|133&2;100&3|174&5|168&4|98&4|357&3|134&4|91&3|1&5|498&5|641&5|405&3|523&5|23&4|210&3|636&2|518&4|265&3|133&2|23&4|52&5|52&5|133&2
306&2|300&3|242&4|334&4|303&2|1296&2|879&4|690&3|258&5|1393&2|938&4|326&5;333&3|333&3|319&4|286&4|333&3|319&4|333&3|286&4|333&3|319&4;306&2|300&3|242&4|334&4|303&2|1296&2|879&4|690&3|258&5|1393&2|938&4|326&5|333&3|333&3|319&4|286&4|333&3|319&4|333&3|286&4|333&3|319&4
1105&3|538&3|304&3|1176&4|286&5|288&1|258&1|690&4|270&1|539&4|310&3|1394&5;294&5|294&5|289&5|289&5|292&4|294&5|294&5|328&3|289&5|328&3;1105&3|538&3|304&3|1176&4|286&5|288&1|258&1|690&4|270&1|539&4|310&3|1394&5|294&5|294&5|289&5|289&5|292&4|294&5|294&5|328&3|289&5|328&3
56&4|665&3|254&2|931&2|68&4|174&5|1073&4|350&3|128&3|231&2|471&4|24&4;569&3|28&3|157&3|58&3|205&4|161&3|658&2|549&5|145&3|161&3;56&4|665&3|254&2|931&2|68&4|174&5|1073&4|350&3|128&3|231&2|471&4|24&4|569&3|28&3|157&3|58&3|205&4|161&3|658&2|549&5|145&3|161&3
313&5|682&4|149&3|895&3|328&5|50&5|258&3|13&2|678&3|300&4|288&4|289&3;123&2|181&4|123&2|123&2|222&3|276&3|123&2|181&4|276&3|181&4;313&5|682&4|149&3|895&3|328&5|50&5|258&3|13&2|678&3|300&4|288&4|289&3|123&2|181&4|123&2|123&2|222&3|276&3|123&2|181&4|276&3|181&4
292&2|268&2|127&4|302&5|332&3|515&5|116&2|276&4|306&5|683&3|327&4|242&5;309&1|690&3|301&3|322&3|301&3|995&1|690&3|309&1|690&3|309&1;292&2|268&2|127&4|302&5|332&3|515&5|116&2|276&4|306&5|683&3|327&4|242&5|309&1|690&3|301&3|322&3|301&3|995&1|690&3|309&1|690&3|309&1
694&3|144&1|95&4|91&4|588&5|173&4|949&5|181&4|189&5|274&4|202&4|216&5;477&5|1129&5|164&2|243&3|304&5|289&4|477&5|762&2|313&3|313&3;694&3|144&1|95&4|91&4|588&5|173&4|949&5|181&4|189&5|274&4|202&4|216&5|477&5|1129&5|164&2|243&3|304&5|289&4|477&5|762&2|313&3|313&3
209&3|195&4|661&3|995&3|174&5|56&4|168&4|748&3|496&4|294&4|423&2|288&3;183&5|1050&3|1050&3|318&4|152&4|183&5|69&4|183&5|273&3|69&4;209&3|195&4|661&3|995&3|174&5|56&4|168&4|748&3|496&4|294&4|423&2|288&3|183&5|1050&3|1050&3|318&4|152&4|183&5|69&4|183&5|273&3|69&4
198&4|433&2|1014&2|203&3|291&2|640&3|97&3|323&2|423&3|511&4|216&4|6&2;673&3|185&3|241&3|185&3|403&4|673&3|462&3|33&3|101&5|447&4;198&4|433&2|1014&2|203&3|291&2|640&3|97&3|323&2|423&3|511&4|216&4|6&2|673&3|185&3|241&3|185&3|403&4|673&3|462&3|33&3|101&5|447&4
425&4|13&4|216&5|117&1|378&4|698&2|499&5|684&3|1267&4|1599&5|463&5|66&3;812&3|210&3|86&4|672&1|165&4|566&3|588&3|566&3|151&5|86&4;425&4|13&4|216&5|117&1|378&4|698&2|499&5|684&3|1267&4|1599&5|463&5|66&3|812&3|210&3|86&4|672&1|165&4|566&3|588&3|566&3|151&5|86&4
269&3|255&2|321&4|109&4|50&3|1028&4|280&2|275&5|931&1|124&3|815&4|284&4;476&5|1061&4|864&3|1023&2|1190&2|1023&2|1061&4|1190&2|225&2|864&3;269&3|255&2|321&4|109&4|50&3|1028&4|280&2|275&5|931&1|124&3|815&4|284&4|476&5|1061&4|864&3|1023&2|1190&2|1023&2|1061&4|1190&2|225&2|864&3
131&3|69&3|285&4|64&4|137&4|772&1|286&4|199&3|1021&3|478&2|492&4|514&3;187&5|511&5|923&5|528&5|187&5|528&5|474&5|527&5|127&5|242&5;131&3|69&3|285&4|64&4|137&4|772&1|286&4|199&3|1021&3|478&2|492&4|514&3|187&5|511&5|923&5|528&5|187&5|528&5|474&5|527&5|127&5|242&5
288&4|300&4|328&3|319&3|322&3|332&3|271&2|748&3|938&1|340&4|294&4|326&3;289&4|289&4|242&4|242&4|1038&4|242&4|1038&4|302&5|289&4|1038&4;288&4|300&4|328&3|319&3|322&3|332&3|271&2|748&3|938&1|340&4|294&4|326&3|289&4|289&4|242&4|242&4|1038&4|242&4|1038&4|302&5|289&4|1038&4
637&4|5&2|448&5|288&3|185&2|183&3|48&5|672&1|98&2|218&3|7&4|234&5;447&4|184&3|443&3|443&3|201&3|184&3|201&3|443&3|443&3|201&3;637&4|5&2|448&5|288&3|185&2|183&3|48&5|672&1|98&2|218&3|7&4|234&5|447&4|184&3|443&3|443&3|201&3|184&3|201&3|443&3|443&3|201&3
326&2|879&3|286&4|307&4|258&4|347&2|310&3|690&4|328&3|749&3|294&4|750&5;688&2|323&2|316&5|678&3|316&5|748&3|322&4|688&2|322&4|748&3;326&2|879&3|286&4|307&4|258&4|347&2|310&3|690&4|328&3|749&3|294&4|750&5|688&2|323&2|316&5|678&3|316&5|748&3|322&4|688&2|322&4|748&3
148&3|123&5|246&4|295&3|325&2|281&3|742&3|100&5|508&3|475&2|515&4|288&3;286&3|978&2|925&3|286&3|370&4|370&4|978&2|930&2|370&4|930&2;148&3|123&5|246&4|295&3|325&2|281&3|742&3|100&5|508&3|475&2|515&4|288&3|286&3|978&2|925&3|286&3|370&4|370&4|978&2|930&2|370&4|930&2
484&3|143&4|188&1|428&4|168&1|1289&2|318&4|216&4|111&4|127&1|404&2|638&4;365&4|603&4|99&4|477&1|99&4|50&1|365&4|610&4|537&4|603&4;484&3|143&4|188&1|428&4|168&1|1289&2|318&4|216&4|111&4|127&1|404&2|638&4|365&4|603&4|99&4|477&1|99&4|50&1|365&4|610&4|537&4|603&4
181&5|476&2|877&2|864&4|222&4|426&1|477&1|283&4|508&1|245&5|1014&1|471&3;924&4|214&1|924&4|924&4|201&2|458&1|1558&1|1152&2|924&4|1152&2;181&5|476&2|877&2|864&4|222&4|426&1|477&1|283&4|508&1|245&5|1014&1|471&3|924&4|214&1|924&4|924&4|201&2|458&1|1558&1|1152&2|924&4|1152&2
689&2|340&2|328&3|352&3|323&3|354&3|347&1|748&2|258&2|313&5|312&2|289&1;272&4|905&4|315&4|873&4|905&4|690&4|873&4|315&4|905&4|315&4;689&2|340&2|328&3|352&3|323&3|354&3|347&1|748&2|258&2|313&5|312&2|289&1|272&4|905&4|315&4|873&4|905&4|690&4|873&4|315&4|905&4|315&4
690&3|1545&4|499&4|286&5|45&4|307&3|1063&4|748&2|174&5|319&4|292&4|306&4;427&5|50&4|50&4|427&5|427&5|50&4|484&3|50&4|173&5|427&5;690&3|1545&4|499&4|286&5|45&4|307&3|1063&4|748&2|174&5|319&4|292&4|306&4|427&5|50&4|50&4|427&5|427&5|50&4|484&3|50&4|173&5|427&5
313&4|310&4|242&4|302&4|347&3|319&5|539&3|327&5|300&2|315&5|270&4|312&2;334&3|343&3|309&5|689&3|689&3|689&3|683&3|1296&4|309&5|343&3;313&4|310&4|242&4|302&4|347&3|319&5|539&3|327&5|300&2|315&5|270&4|312&2|334&3|343&3|309&5|689&3|689&3|689&3|683&3|1296&4|309&5|343&3
237&3|100&3|845&3|69&5|181&5|123&4|191&4|178&5|596&5|1&4|121&3|293&3;126&5|222&3|283&2|471&4|283&2|471&4|283&2|150&3|126&5|126&5;237&3|100&3|845&3|69&5|181&5|123&4|191&4|178&5|596&5|1&4|121&3|293&3|126&5|222&3|283&2|471&4|283&2|471&4|283&2|150&3|126&5|126&5
275&4|405&4|276&3|457&2|121&4|181&4|222&4|597&4|50&4|751&4|118&3|476&3;25&4|25&4|257&4|25&4|257&4|864&4|300&4|25&4|25&4|25&4;275&4|405&4|276&3|457&2|121&4|181&4|222&4|597&4|50&4|751&4|118&3|476&3|25&4|25&4|257&4|25&4|257&4|864&4|300&4|25&4|25&4|25&4
258&4|249&4|222&4|161&4|40&4|541&3|227&4|431&3|313&5|172&4|228&5|181&4;449&2|25&3|25&3|165&1|165&1|25&3|165&1|25&3|449&2|25&3;258&4|249&4|222&4|161&4|40&4|541&3|227&4|431&3|313&5|172&4|228&5|181&4|449&2|25&3|25&3|165&1|165&1|25&3|165&1|25&3|449&2|25&3
124&4|156&5|194&4|302&4|653&3|12&5|509&2|185&4|129&5|443&5|176&5|269&3;164&4|448&3|672&3|234&5|672&3|219&3|427&4|218&4|234&5|427&4;124&4|156&5|194&4|302&4|653&3|12&5|509&2|185&4|129&5|443&5|176&5|269&3|164&4|448&3|672&3|234&5|672&3|219&3|427&4|218&4|234&5|427&4
1280&3|338&4|245&5|286&3|269&5|331&4|347&4|886&4|750&5|340&4|894&4|302&5;307&4|316&4|326&3|344&3|316&4|305&3|875&4|316&4|305&3|1313&4;1280&3|338&4|245&5|286&3|269&5|331&4|347&4|886&4|750&5|340&4|894&4|302&5|307&4|316&4|326&3|344&3|316&4|305&3|875&4|316&4|305&3|1313&4
1009&2|841&3|1376&2|410&4|1095&3|1337&3|250&5|12&4|435&4|932&3|483&4|1023&3;336&4|333&5|915&5|303&4|302&5|754&2|682&1|680&3|326&3|333&5;1009&2|841&3|1376&2|410&4|1095&3|1337&3|250&5|12&4|435&4|932&3|483&4|1023&3|336&4|333&5|915&5|303&4|302&5|754&2|682&1|680&3|326&3|333&5
625&3|91&4|742&4|527&4|62&4|719&3|139&3|597&3|22&5|632&3|1060&3|200&3;229&4|401&2|385&4|1140&3|651&4|1411&3|84&3|448&3|550&4|133&3;625&3|91&4|742&4|527&4|62&4|719&3|139&3|597&3|22&5|632&3|1060&3|200&3|229&4|401&2|385&4|1140&3|651&4|1411&3|84&3|448&3|550&4|133&3
1079&3|178&4|191&4|648&3|671&4|318&5|608&4|474&4|208&4|524&4|174&3|481&5;143&3|194&4|194&4|196&4|616&4|196&4|134&4|526&4|835&3|835&3;1079&3|178&4|191&4|648&3|671&4|318&5|608&4|474&4|208&4|524&4|174&3|481&5|143&3|194&4|194&4|196&4|616&4|196&4|134&4|526&4|835&3|835&3
144&4|215&4|172&5|135&5|70&2|28&5|63&4|10&4|740&4|603&4|408&5|50&5;386&4|542&1|631&2|139&4|1140&1|708&3|164&4|139&4|227&5|500&4;144&4|215&4|172&5|135&5|70&2|28&5|63&4|10&4|740&4|603&4|408&5|50&5|386&4|542&1|631&2|139&4|1140&1|708&3|164&4|139&4|227&5|500&4
637&3|268&4|176&5|218&4|201&5|561&4|179&5|1012&4|50&5|331&4|406&4|56&5;443&4|563&4|145&3|769&3|567&4|145&3|443&4|219&4|164&4|219&4;637&3|268&4|176&5|218&4|201&5|561&4|179&5|1012&4|50&5|331&4|406&4|56&5|443&4|563&4|145&3|769&3|567&4|145&3|443&4|219&4|164&4|219&4
190&1|288&2|91&4|430&3|209&5|185&4|268&2|855&5|152&3|954&5|1203&5|498&4;589&3|1020&3|272&5|195&5|312&2|312&2|421&5|205&3|512&5|482&3;190&1|288&2|91&4|430&3|209&5|185&4|268&2|855&5|152&3|954&5|1203&5|498&4|589&3|1020&3|272&5|195&5|312&2|312&2|421&5|205&3|512&5|482&3
510&3|127&5|1126&4|205&5|186&3|494&3|367&2|8&5|134&5|414&4|474&5|498&4;375&2|630&3|90&1|630&3|577&3|951&3|972&3|402&3|577&3|568&2;510&3|127&5|1126&4|205&5|186&3|494&3|367&2|8&5|134&5|414&4|474&5|498&4|375&2|630&3|90&1|630&3|577&3|951&3|972&3|402&3|577&3|568&2
588&4|157&4|258&4|120&4|202&4|211&4|405&3|109&3|1058&4|520&5|200&4|133&4;88&2|228&5|496&4|313&4|176&5|450&2|665&1|412&1|227&4|449&5;588&4|157&4|258&4|120&4|202&4|211&4|405&3|109&3|1058&4|520&5|200&4|133&4|88&2|228&5|496&4|313&4|176&5|450&2|665&1|412&1|227&4|449&5
246&5|550&2|61&4|248&3|578&2|455&3|477&3|840&2|747&3|47&1|42&4|544&3;147&4|955&3|141&3|114&5|37&3|679&4|391&3|258&2|77&2|51&3;246&5|550&2|61&4|248&3|578&2|455&3|477&3|840&2|747&3|47&1|42&4|544&3|147&4|955&3|141&3|114&5|37&3|679&4|391&3|258&2|77&2|51&3
595&4|1&3|717&4|237&5|222&3|471&4|15&4|748&3|285&4|100&4|1335&2|929&3;325&1|286&5|547&4|25&4|333&4|302&5|248&4|286&5|127&5|127&5;595&4|1&3|717&4|237&5|222&3|471&4|15&4|748&3|285&4|100&4|1335&2|929&3|325&1|286&5|547&4|25&4|333&4|302&5|248&4|286&5|127&5|127&5
660&4|433&4|790&2|509&4|483&5|42&4|7&4|58&3|180&5|644&5|257&4|73&3;121&3|702&4|411&2|121&3|82&4|736&3|568&3|139&3|436&4|739&3;660&4|433&4|790&2|509&4|483&5|42&4|7&4|58&3|180&5|644&5|257&4|73&3|121&3|702&4|411&2|121&3|82&4|736&3|568&3|139&3|436&4|739&3
176&5|385&5|121&3|550&4|2&3|566&4|128&3|578&4|24&4|184&4|183&4|161&3;64&4|132&4|168&3|1&4|202&5|1&4|8&4|202&5|157&4|202&5;176&5|385&5|121&3|550&4|2&3|566&4|128&3|578&4|24&4|184&4|183&4|161&3|64&4|132&4|168&3|1&4|202&5|1&4|8&4|202&5|157&4|202&5
276&4|275&4|282&3|15&1|596&3|312&2|1132&1|13&3|242&2|756&1|287&2|1134&1;515&5|253&4|412&5|310&4|151&5|151&5|515&5|412&5|151&5|1014&4;276&4|275&4|282&3|15&1|596&3|312&2|1132&1|13&3|242&2|756&1|287&2|1134&1|515&5|253&4|412&5|310&4|151&5|151&5|515&5|412&5|151&5|1014&4
294&5|355&3|274&4|255&2|1014&1|310&4|1059&5|845&3|819&3|257&3|248&2|249&1;833&5|117&1|832&5|409&3|832&5|117&1|117&1|1&4|832&5|409&3;294&5|355&3|274&4|255&2|1014&1|310&4|1059&5|845&3|819&3|257&3|248&2|249&1|833&5|117&1|832&5|409&3|832&5|117&1|117&1|1&4|832&5|409&3
4&5|408&5|466&5|121&5|10&5|482&4|1264&4|729&4|435&4|381&5|70&4|703&4;125&4|241&3|529&5|972&4|755&3|1074&2|202&5|371&4|163&4|111&4;4&5|408&5|466&5|121&5|10&5|482&4|1264&4|729&4|435&4|381&5|70&4|703&4|125&4|241&3|529&5|972&4|755&3|1074&2|202&5|371&4|163&4|111&4
64&3|137&4|211&4|86&4|192&4|357&4|515&3|641&5|48&4|806&3|187&5|58&4;661&4|510&4|646&4|661&4|772&3|510&4|318&4|661&4|11&2|11&2;64&3|137&4|211&4|86&4|192&4|357&4|515&3|641&5|48&4|806&3|187&5|58&4|661&4|510&4|646&4|661&4|772&3|510&4|318&4|661&4|11&2|11&2
748&2|321&3|458&3|477&4|332&5|294&2|1049&2|250&4|619&3|148&3|336&3|879&4;50&5|815&4|93&4|628&4|276&4|282&1|282&1|993&3|742&3|628&4;748&2|321&3|458&3|477&4|332&5|294&2|1049&2|250&4|619&3|148&3|336&3|879&4|50&5|815&4|93&4|628&4|276&4|282&1|282&1|993&3|742&3|628&4
331&3|1434&1|1591&1|332&4|271&2|346&1|344&1|750&2|311&1|538&2|898&1|749&4;1432&1|264&3|882&1|948&1|264&3|988&1|299&1|908&1|338&3|286&1;331&3|1434&1|1591&1|332&4|271&2|346&1|344&1|750&2|311&1|538&2|898&1|749&4|1432&1|264&3|882&1|948&1|264&3|988&1|299&1|908&1|338&3|286&1
300&4|815&2|1190&3|257&4|538&4|237&3|151&2|118&3|405&4|220&3|845&3|298&5;1258&1|111&4|476&3|1258&1|476&3|1258&1|1258&1|252&3|476&3|476&3;300&4|815&2|1190&3|257&4|538&4|237&3|151&2|118&3|405&4|220&3|845&3|298&5|1258&1|111&4|476&3|1258&1|476&3|1258&1|1258&1|252&3|476&3|476&3
223&5|1084&4|340&4|237&4|198&3|284&4|655&5|175&5|203&5|425&5|955&4|64&5;546&2|354&3|347&3|255&4|249&4|199&4|1102&1|823&1|741&2|191&5;223&5|1084&4|340&4|237&4|198&3|284&4|655&5|175&5|203&5|425&5|955&4|64&5|546&2|354&3|347&3|255&4|249&4|199&4|1102&1|823&1|741&2|191&5
357&4|181&5|50&5|436&4|191&4|201&5|1039&4|482&4|410&4|287&1|195&3|178&4;1116&4|431&4|164&4|1116&4|387&3|1116&4|133&4|699&3|699&3|378&2;357&4|181&5|50&5|436&4|191&4|201&5|1039&4|482&4|410&4|287&1|195&3|178&4|1116&4|431&4|164&4|1116&4|387&3|1116&4|133&4|699&3|699&3|378&2
173&5|729&5|433&5|747&4|694&5|737&3|213&5|216&5|658&5|69&4|191&4|403&3;1131&5|961&5|1046&2|356&3|469&5|684&5|356&3|469&5|1046&2|462&5;173&5|729&5|433&5|747&4|694&5|737&3|213&5|216&5|658&5|69&4|191&4|403&3|1131&5|961&5|1046&2|356&3|469&5|684&5|356&3|469&5|1046&2|462&5
246&4|287&4|121&1|473&3|696&5|763&3|285&4|1014&2|100&4|756&4|289&4|405&3;476&5|628&5|276&5|740&5|9&5|9&5|535&4|9&5|276&5|740&5;246&4|287&4|121&1|473&3|696&5|763&3|285&4|1014&2|100&4|756&4|289&4|405&3|476&5|628&5|276&5|740&5|9&5|9&5|535&4|9&5|276&5|740&5
330&5|242&5|361&5|333&5|338&5|301&4|1025&5|300&5|326&5|340&5|305&5|270&5;258&5|294&4|173&3|168&4|258&5|294&4|173&3|294&4|168&4|8&2;330&5|242&5|361&5|333&5|338&5|301&4|1025&5|300&5|326&5|340&5|305&5|270&5|258&5|294&4|173&3|168&4|258&5|294&4|173&3|294&4|168&4|8&2
292&5|332&5|294&1|312&4|259&2|324&5|991&4|286&5|329&5|898&5|690&4|242&5;899&5|245&4|245&4|245&4|899&5|899&5|899&5|289&1|299&5|245&4;292&5|332&5|294&1|312&4|259&2|324&5|991&4|286&5|329&5|898&5|690&4|242&5|899&5|245&4|245&4|245&4|899&5|899&5|899&5|289&1|299&5|245&4
