item_id;vectors
43;0.12937255|-0.44212353|0.9139149|0.25210595|-0.18121076|-0.116768606|0.57421327|-0.56358564|0.33600795|-0.0037827492|0.46725357|-0.029247254|-0.06641385|0.35255283|-0.13805169|-0.4763822|0.5873711|0.98693913|0.00879088|-0.57861495|-1.0239108|0.44288984|0.72718954|-0.27486542|0.54329723|0.20114115|-0.8089239|0.6272868|0.2331187|0.5079463|-0.3249369|0.43561146|-0.12368654|-0.010575607|-0.58106697|-0.32850128|-0.8998625|-0.19778933|0.4092034|-0.72346723|0.71873295|0.09309578|-0.30814257|0.5331103|-0.40013686|0.741459|0.6464832|0.768202|-0.6537412|-0.4948438
44;0.3698749|-0.2875313|0.51597965|-0.15553896|-0.45720574|0.42068136|0.5734161|-0.32214758|0.88620543|0.54230094|0.22540867|0.25625753|-0.2704789|-0.4100163|0.12654667|-1.136392|0.448594|1.0160255|-0.33600277|-0.3885869|0.11517906|0.3024366|0.0313133|-0.81895757|0.35896873|0.005119865|-0.921451|0.6282415|0.60695064|0.41911158|0.45698714|0.57462|-0.942479|-0.23792157|-0.2738846|0.26954436|-0.37004465|-0.100674525|-0.34783185|-0.34827656|-0.2839864|-0.4764119|-0.72680056|0.29856846|-0.44894326|0.6029197|0.06355722|1.0787003|-0.47694752|-0.8374437
45;0.34828767|-0.26497614|0.9326632|0.1619768|-0.9470968|-0.40826213|0.5082861|-0.22159627|0.35571587|0.437245|0.797706|0.29148534|0.076533854|0.46518767|0.44386074|-0.60615027|0.23144965|0.861802|0.074826926|-0.59074086|-0.40050095|0.35232526|0.43628055|-0.15894543|0.65084493|-0.27814323|-0.6478375|0.4299192|0.19711071|0.010262877|0.035992563|1.0823314|-0.09528236|-0.032029152|-0.0026185587|0.12743372|-0.6023813|-0.16803984|-0.24088445|-0.6949154|0.31228492|-0.26186195|0.052954555|-0.0032700002|-0.7316022|0.34866065|0.12510425|0.37285477|-0.74372244|-0.17700696
46;-0.0053133667|-0.30327514|0.9673834|-0.03293813|-0.7070063|-0.26569355|0.080539025|-0.6217509|0.30775034|0.5694549|0.3918147|0.14843142|0.14223674|-0.41860825|0.966753|-0.02886808|0.06587708|0.7723536|-0.5675937|0.20851508|-0.6253647|0.13700882|0.058626056|-0.6528729|-0.17854476|0.34639555|-0.776391|-0.011847556|0.056396514|0.40825737|0.17498294|1.2231405|-0.16238129|-0.61177224|-0.08348203|-0.37523437|-1.1040176|-0.46588194|0.08154055|-0.57669884|-0.12610638|-0.6900263|-0.39343446|0.31562597|-0.9285845|0.5490002|0.051688433|0.6821284|-0.98997986|-0.16731852
47;0.20441975|-0.5278034|0.9129255|-0.011117317|-0.70189494|0.37351644|0.27618763|-0.44212127|0.1548561|0.4815666|0.35185707|0.7893619|0.2504334|-0.02790153|0.24621205|-0.13511437|0.55692697|0.5244685|-1.1608014|0.8335029|-0.7092933|0.6196533|0.26565343|-0.5545295|0.5879645|-0.118992016|-1.1307428|0.40367693|0.21563293|0.4538866|-0.6735493|0.9660176|0.3498972|-0.5930704|-0.44535738|-0.46192122|-0.71267706|0.13720813|0.661614|-0.83442557|0.7166057|-0.7524251|-0.6579609|0.878838|-0.78448874|1.1937648|0.71225953|0.5751109|-0.22918722|0.11123896
48;0.3120566|-0.3668675|0.51537925|0.24409477|-1.293046|-0.46733212|0.25265756|-0.6030876|0.5048771|0.20757903|0.99774486|-0.07729833|0.34089845|0.5322401|0.41765943|-1.280318|0.45613205|0.7990907|-0.20514055|-0.4844665|-0.71565187|0.33062184|0.42576438|0.14008033|0.11792645|-0.18543488|-0.119954795|0.4315089|0.2503968|0.554674|0.42829478|0.55936563|-0.7151308|-0.66482896|0.10964312|0.15842465|-0.77856123|0.53407013|-0.34944206|-0.5731893|0.7422354|-0.50439024|-0.5921748|-0.0215635|-0.77231807|0.5848925|0.6416184|0.4516038|-0.37597078|-0.85524535
49;-0.4740255|-0.57263815|0.73117614|-0.10955417|0.8097274|-0.8638987|1.4840491|-1.2337407|0.20962481|-0.5117762|0.13487825|-0.50080234|-0.43742532|-1.4063845|-0.47649354|-0.5533782|-0.25734812|0.5654425|-0.092065156|1.5026634|-0.30087897|1.1922628|0.10129762|0.20877424|1.0200791|0.67755574|-0.78985196|0.78388715|-0.24030682|0.79213345|0.33191252|0.33809274|-1.0608188|-1.0593554|-0.10432931|0.0612432|-1.7442949|-0.5306708|0.95746744|-0.25623|1.1126876|1.011126|-0.88748693|1.2116212|-0.26298988|1.4805077|0.56338024|1.3160856|0.23468256|-0.7984375
50;0.19340757|-0.12244624|0.5560831|0.1072675|-0.7835984|0.36453336|0.21531656|-0.6161323|0.37092537|0.27925333|0.6110395|0.32906786|-0.017316088|-0.083866894|0.24055764|-0.83634233|0.33901286|0.9939213|-0.48429483|-0.30466425|-0.8119286|0.51780045|0.5054967|-0.61812747|0.87827224|-0.01072315|-0.38072526|0.60051274|0.12101507|0.45559686|-0.14584914|0.27742594|-0.94400436|-0.2506713|0.6817567|0.8543045|-0.6200963|0.17500201|-0.32764292|-0.76838976|0.36197633|-0.87111616|-0.55626535|0.4702826|-0.4483174|0.37742445|0.7692797|0.8028624|-0.62093663|-1.5303552
51;0.42637336|-0.69531196|0.4183159|0.34073663|-0.96907145|-0.6275408|0.48828933|-0.53842646|0.4673503|0.10657762|1.3175972|0.028174669|0.27933362|0.55202067|0.19396327|-0.7718566|0.2906285|0.76291513|-0.24524792|0.10861031|-0.48341322|0.03003192|-0.32500783|0.23916629|0.24709718|-0.65576655|-0.45639247|0.6147333|0.67967397|0.7336261|0.3263902|0.27565932|-0.73917675|-0.2801907|-0.11518502|0.2324682|-0.48289332|0.4803965|0.06384491|-0.4533143|0.5944717|-0.10057381|-0.42358157|0.49913678|-0.34812304|0.24834913|0.5247064|0.32108817|-0.7066459|-0.39935127
52;-0.2027108|-0.79679483|0.9870888|-0.45129186|-1.228129|-0.58928376|0.22973877|-0.89744014|0.47038865|0.12095237|0.748383|-0.109959766|0.14185753|0.46665624|0.3143383|-0.70730376|-0.11560941|0.60109305|-0.004654452|-0.50253475|-0.09479368|0.37530518|0.20425647|-0.45505673|1.0507867|0.37103802|-0.36708623|0.36825562|-0.14535332|0.28614306|-0.39453396|0.6124648|0.11295262|-0.3348104|-0.36338383|0.32391244|-1.1764435|0.57159567|0.26929083|-0.4412849|0.81793785|-0.0865916|0.042709827|0.22504888|-0.26134267|1.0621794|0.7163091|0.38180655|-0.62388414|0.02175486
53;0.69332886|-0.4607914|0.5319575|-0.17060542|-0.33410862|-0.5558128|0.15049556|-1.1572108|0.45210403|0.34331354|0.70938146|0.2628827|0.29449248|-0.0603261|0.06938478|-0.6870537|0.5276008|0.5937029|-0.4835856|-0.48836285|-0.75653964|0.8266903|0.3019299|-0.48811615|0.06898755|0.0757287|-1.2108068|0.074970245|-0.40326792|0.11067733|-0.6197473|0.70755064|-0.3403964|0.041198388|-0.47189516|0.08417208|-0.6611012|-0.2735796|0.38736326|-0.3111534|0.6797824|-1.1231877|-0.76490426|0.94694567|-0.7700069|0.7345221|0.4680987|0.6085844|-0.9386581|-0.33578926
54;0.22100917|-0.93863606|0.5109587|0.76356596|-0.5296705|-0.30182272|0.48147184|-0.25424296|-0.08251037|0.30888456|-0.0949468|0.4904157|0.104169406|0.7446249|0.108601585|-0.23496625|0.75965965|0.907513|0.035658628|0.44409618|-1.0879295|0.40540838|0.15998334|-0.15501902|0.24346815|0.3421059|-0.99995434|0.70339406|0.06466916|0.4047868|0.41214806|0.60088134|-0.5369187|-0.1842708|-0.4069724|0.22214669|-0.104555964|0.48905158|-0.1526686|-0.15757638|0.32304645|-0.8980827|-0.58798707|0.13101733|-0.480757|0.4624548|0.017766029|0.16261327|-0.5376053|-0.7210533
55;1.1931843|-0.07966843|1.8917555|0.35647774|-0.76511544|0.046418265|0.4592867|-0.223075|0.003986478|0.44220358|-0.024447918|-0.10945465|0.30976272|-0.05521801|0.4738735|-0.8132813|0.5820784|0.68300825|-0.57415795|-0.95374435|-0.780421|0.43680668|0.088382155|-0.0916546|1.0214612|0.039001655|-0.346505|-0.70605975|0.37763473|-0.19814536|0.3159284|1.3076057|0.62472767|0.32105935|0.5645695|-0.20827547|-0.82992554|-0.2453789|-0.2910297|-1.4958293|-0.78797215|-0.8488226|-0.22876906|-0.091377616|-0.19256118|1.3641492|0.6883727|0.9108238|-0.7130866|-0.53019476
56;0.5752737|0.020953655|0.71870744|-0.052484363|-1.0395328|-0.11732083|0.0642124|-0.41832042|0.3939709|0.7923527|0.5440867|0.38383877|-0.5636437|0.80658174|-0.12309134|-0.49447757|0.36167663|0.54108775|-0.67729795|-0.1516977|-0.6135908|0.22015448|0.40420562|-0.05698313|0.8457063|-0.3224836|-0.71098816|-0.08921951|-0.0903686|0.3565557|0.15443507|1.1541798|-0.89555055|-0.20226613|-0.17186292|0.14588349|-0.60795456|0.2189112|0.18848217|-0.960669|0.25367254|-0.6213359|-0.18863934|0.5045499|-1.008818|1.0734278|0.5826783|0.45705643|-0.8319027|-0.37385923
57;0.2272121|-0.72764575|0.6850349|0.37126356|-0.71797353|-0.8553177|0.35572362|-0.5251564|-0.005855128|0.5055381|0.6296201|0.4736892|-0.32038277|0.45979065|0.99023724|-1.0444412|1.1439059|0.6807811|-0.23017114|0.3542837|0.04609686|0.9417435|0.5084138|-0.1441566|0.59569067|-0.26725718|-0.54019433|0.42384693|0.7747472|-0.20715073|0.52535224|0.29400378|0.01051724|0.18823998|0.35260868|-0.21707347|-1.4186451|0.31163633|-0.05073024|-0.2708905|0.38607514|-0.022176743|-0.5538553|0.55642015|-0.31172106|0.6116189|0.02214539|0.8766155|-1.2884443|-0.07029417
58;0.15417883|-1.2830352|0.18904725|-0.17035218|-1.0688862|-0.17924932|0.14501628|-1.0841544|0.74334645|0.17607048|0.2906219|-0.06762616|0.5141135|-0.05023381|0.713789|-1.1078554|0.35166842|1.0859642|0.2263808|0.3674815|-0.8548995|0.7784983|0.07333279|-0.47038123|-0.0673663|-0.17184182|-0.44008684|0.45301315|0.20379727|0.3973194|-0.36685795|0.37144312|-0.6634095|0.065913215|0.32553476|0.07822026|-1.6011813|-0.08477603|-0.40830123|-0.35224435|0.9991799|-0.34138763|-0.63227797|0.36364442|-0.8928069|0.72939223|0.08317296|0.22783211|-0.6962558|-0.79986256
59;-0.09574455|-0.48104355|0.50447273|0.35126305|-0.55573004|-0.326917|-0.052128717|-1.5663733|0.023874953|0.43261376|0.38248146|0.47723722|0.05273673|0.4348377|0.32249883|-0.58841693|-0.18931764|0.7674313|-0.1490981|0.16812456|-0.36528432|0.6229218|0.5787364|-0.5787042|0.91204405|-0.17808163|-0.23497969|0.87277675|-0.32728225|0.8349868|-0.34944257|0.39052832|-0.43629652|-0.14949922|-0.46908295|0.26956677|-0.67198896|-0.019635186|0.060785122|-0.22492045|0.7382739|0.17055544|-0.9349904|0.10005158|-0.47912598|0.7070743|0.8832008|0.87758005|-0.6782597|-0.50678724
60;0.13537255|-0.4210515|0.54474264|0.2162472|-0.3934518|0.013350993|0.52630985|-1.0039194|0.5689377|-0.041807592|0.700431|0.17327178|-0.28767884|0.8261421|0.3539411|-0.32519454|0.24996975|0.8583613|-0.3069818|0.30899656|-0.019527316|0.16797435|0.27226526|-0.23202989|0.83122873|0.4758509|-0.42237294|0.41080004|0.4254796|0.23652904|-0.47208005|1.1445644|-0.43348897|-0.0017796606|0.040124178|0.45159352|-1.0890255|0.06641621|0.48138478|-0.30256572|0.57936305|-0.28097296|-0.26545033|0.84545016|-0.55082333|1.1650255|0.22316086|0.7210747|-0.44628835|0.16078919
61;0.19644348|0.0759159|1.0515053|0.28962463|-1.2515912|0.24136369|-0.7129041|-0.8917128|0.5011221|0.3355556|0.057666123|0.42232773|0.5723733|0.076762065|0.02499783|-0.99567544|0.038565695|0.33801135|0.065419585|-0.086113736|-0.7924236|0.03876984|0.8889065|-0.135476|0.014002174|-0.27191752|-0.58152205|0.4835016|0.2996431|0.8505851|-0.3009914|0.6933447|-0.1992698|-0.32148385|-0.47063196|0.0785634|-0.49797195|0.3629914|-0.3373716|-0.58463603|0.22685336|-0.67089176|-0.5884953|-0.12735221|-0.6088503|-0.08640307|0.1148449|0.29010618|-0.64724743|-0.6442857
62;0.26081017|-0.075431615|0.09938675|-0.019644111|-1.214951|-0.5273493|-0.20115721|-0.98369396|0.36857355|0.7531668|0.7152239|0.12069074|0.10370739|0.3318457|0.49319875|-0.582639|0.6003691|0.46453622|-0.10910131|-0.019787386|-1.0867484|0.28047085|0.53554946|-0.21436267|0.4126215|0.03495061|-0.8581724|0.27759048|0.33731124|0.35553417|-0.5533201|1.4764588|-0.4170258|0.000287503|0.28949523|0.43396434|0.07901615|0.5128543|0.03813567|-0.5371808|0.77741945|-0.89824647|-0.5689359|0.66245234|-0.54721844|0.4762917|0.14178675|0.29596716|-0.7666081|-0.4198416
63;0.14834227|-1.0741063|1.2259893|0.030625943|-0.502696|-1.0581564|-0.08306667|-1.0697753|-0.2013212|0.84033453|-0.07467431|0.05512099|-0.048689127|0.7885021|0.41541988|0.0022668242|0.869771|0.4669941|0.336971|0.043101452|-1.3953688|0.21663272|0.4932299|-0.3305|0.8721205|-0.19097967|-0.43016073|0.2714073|0.05032693|0.99174476|-0.3409676|1.0794765|-0.28291723|0.38830596|0.07200956|0.27506596|-0.3197447|0.09835376|0.45274737|0.13536537|0.6684657|-0.22286823|-0.6518154|0.2665739|-1.4898195|0.12524348|-0.6672134|0.46382153|-1.4729078|-0.39229977
64;0.16000792|-1.0794625|0.73422575|0.02224435|-0.8900672|-0.6533193|0.6475854|-0.73789|0.031746656|-0.08778325|0.60162544|0.62563676|-0.039960206|0.3970176|0.49088666|-1.1091509|0.5414338|0.27175534|-0.82038367|-0.042123605|-0.93981576|0.482278|-0.1946654|-0.037182063|-0.037234068|-0.5026213|-0.36763006|0.6020709|0.16461727|0.118373364|-0.21104011|1.3197489|-0.0037072003|-0.6342787|-0.057994198|0.6103437|-0.4770105|-0.35231936|-0.43558705|-1.0580025|-0.1928516|-0.31923735|-0.3119107|0.70152867|-0.81240964|0.7056371|0.20476824|0.67451364|-0.41940266|-0.60055816
65;0.40228176|-0.4866422|1.1510603|0.34819883|-0.48989215|-0.6290474|0.007870361|-0.74208456|0.35404003|-0.19363052|0.2950692|0.66907996|0.406828|0.3305543|0.22472128|-0.5893749|0.48923945|0.8727952|-0.50604284|-0.6261052|-0.18923515|0.5867275|-0.124951035|0.3279846|0.57886267|0.315073|-0.80797327|0.24190077|-0.050430775|-0.059449077|0.1259467|0.5095155|0.021256179|0.04802431|-0.45395327|-0.2816531|-0.6534889|0.4673354|-0.014524994|-0.26648504|0.6598053|-0.54640496|-0.22071841|-0.18476388|-0.31970754|0.7366175|0.711707|0.38584203|-1.1864557|-0.9054655
66;0.3420122|-0.044082552|0.8015984|-0.57518244|-0.4135875|0.0105330795|0.21583137|-0.99283594|0.21367192|0.45506763|0.75961524|0.025378183|0.4932227|0.20796436|0.7369126|-0.556605|0.48431087|0.66642046|-0.30197874|-0.24031752|-0.723968|0.17758644|0.47719255|-0.46103328|0.18332538|-0.34262407|-0.5808054|0.55203855|0.19875464|0.52735066|-0.24731651|0.6341299|-0.19267102|-0.2534116|-0.5013573|0.28726923|-0.4219529|-0.115124956|-0.3354242|-0.1366317|0.5627351|-0.5173196|-1.0866737|0.43168452|-1.1273265|1.0883913|-0.085018605|0.7836524|-0.46251506|-0.42374736
67;-0.18726403|-0.74524075|0.8363252|-0.28189784|-0.6063887|-0.7680326|0.344352|-0.6274889|-0.065659955|-0.031623602|0.41318208|0.4616484|0.057628706|0.5492712|0.70500886|-0.51369834|0.015778512|1.2193519|0.20017818|-0.8453769|-1.0438805|0.11998665|0.6311689|-0.4907835|0.9346732|0.17684598|-0.91314477|0.34391218|-0.38469636|-0.020322114|-0.37989116|0.7090686|0.10842273|-0.49219513|-0.4718759|0.49420223|-0.3602953|0.3832742|0.099831276|-0.8070812|0.5997648|-0.57792246|-0.5788012|0.65235317|-0.4088367|0.40577376|0.24853204|0.6020898|-0.9625116|-0.0227215
68;0.1864699|0.060709804|0.69699943|-0.20076738|-1.0482864|0.38376272|0.9192668|-0.63877994|0.12124891|0.6367184|-0.15149432|0.35055926|0.59859365|0.45322907|-0.49654746|-0.73280627|-0.33325982|1.1217214|0.1623911|0.109900944|-0.56587166|0.90456676|0.44690162|0.43084845|-0.20713228|-0.6298852|-0.6570418|0.113397|-0.3385759|0.59319544|-0.36676654|0.36370483|0.16930068|-0.35679972|0.15571012|0.25976324|-0.8824777|0.12296617|-0.15087861|-0.46616518|0.53119904|-0.21137954|-1.3206042|1.1232524|-0.1872859|0.99776506|0.24970274|0.6812735|-0.5878223|-0.6763847
69;0.38774765|-0.52823526|0.5247027|-0.23293965|-0.7366599|0.2179891|0.0034834445|-0.7489534|-1.1127551|-0.32890508|0.63868433|0.60059094|-0.3189398|0.8909138|1.0009071|-0.47280824|0.62066126|1.054985|-0.5896046|-0.1090778|-0.5419078|-0.0052209795|1.1729735|-0.22076383|-0.3905806|0.060033534|-0.593667|0.38848305|-0.17143047|0.3853624|-0.5774671|0.8708066|0.026759297|-0.02306436|-0.36655253|0.5696163|-0.5682655|-0.46175188|-0.10726974|-1.1824129|0.3689816|-0.63598406|-0.7866357|0.91619515|-0.759916|1.0354043|0.23802063|0.5075439|0.25525331|-0.006977439
70;-0.11646101|-0.5115936|0.7825342|0.58153164|-1.1220309|-0.39338976|-0.17989147|-0.13824907|0.52752995|0.43069774|0.8740635|0.4045518|0.49465752|0.63732255|0.9408332|-0.14585501|0.794364|1.0585939|-0.5215643|-0.017813839|-0.49797457|0.043952197|0.5473439|-0.67138714|0.5863295|0.032495286|-0.41372567|0.7792567|0.76978827|0.21058203|-0.2785458|1.5947163|-0.1030145|0.06049262|-0.22052422|-0.75401634|-0.46825397|0.9792424|0.49116668|-0.7051389|0.25405452|-0.5205808|-0.29203266|0.09940374|-0.42722666|0.09528434|-0.012108982|0.54584074|-0.8328801|0.71991765
71;0.032992423|-0.98896766|1.0518017|-0.23522638|-0.900227|-0.23291244|0.014659777|-0.37907052|0.44287184|0.4947775|0.003646791|0.68000746|-0.030749127|0.5113488|-0.26673526|-0.5185904|0.71317065|0.7971396|-0.040193036|0.42243847|-0.7485061|0.49808875|0.40532452|-0.14798766|0.9740348|-0.112921044|-1.0585544|0.83555067|0.24749197|0.50405365|-0.5545367|1.2068529|-0.29951793|-0.21916176|-0.11902682|-0.013712376|-0.8232162|0.81488425|-0.5481479|-0.71154183|0.49833617|-0.57363844|-0.57525855|0.539253|-0.64829266|1.0336871|0.3794554|0.57987607|-0.650586|-0.4828192
72;-0.19261366|-0.58800095|0.25398073|-0.11275165|-1.3938496|-0.59019625|0.31913865|-0.5834346|0.48180282|0.28731325|0.7147956|0.59514135|-0.060177147|0.77749217|0.2370938|-1.1409352|0.53795075|0.33149478|0.04685557|0.0320609|-0.8796413|0.5648787|0.7609664|-0.40772533|0.85113263|-0.5038728|-0.28367764|0.5423981|0.45835567|0.54578346|-0.21452962|0.104745686|0.11792737|-0.15795809|0.31049496|0.36549717|-0.9065575|0.39403895|-0.44994786|-0.60420513|0.94484055|-0.058792293|-0.41359204|-0.15087953|-0.81959426|1.0317605|-0.44882005|0.5773907|-1.0098834|-0.37493765
73;0.34822392|-0.38555962|0.4602423|-0.062310427|-0.57768714|-0.22347638|0.8827038|-0.64026105|0.5551973|0.29896232|0.61381006|0.29592836|-0.06490585|0.05858922|0.5052265|-0.7471884|0.62337244|0.37289873|-0.5304822|0.0485932|-0.4220518|0.49902886|0.5072716|-0.46085018|0.7213248|-0.3191895|-0.6702393|0.3545136|-0.082882375|0.6643172|-0.16164601|0.6971405|-0.55622077|-0.5559974|-0.019429348|0.2843262|-0.45589152|0.1379134|-0.051198132|-0.6348963|0.45291543|-0.022921234|-0.22050115|0.43911698|-0.9463843|0.56919664|0.22001433|0.74211186|-0.45433453|-0.3008852
74;0.18292576|-0.3694612|0.82749635|0.15061255|-0.6353814|-0.4807567|0.44034955|-0.58444476|0.4236272|0.21627551|0.72248155|-0.49356014|0.38438585|-0.08128092|0.5017438|-0.47895217|0.48548532|0.86083126|-0.11588623|-0.20812923|-0.54505664|0.47240794|0.60449713|-0.5088256|0.46390897|-0.039684266|-0.62877125|0.5029906|0.24921842|0.32715404|-0.116118796|0.8039646|-0.3517552|-0.044326857|0.20185684|0.07475997|-0.90173|0.20970552|0.04928352|-0.2035524|0.66007346|-0.4950716|-0.22575808|0.41652727|-0.69927835|0.31113216|0.29158312|0.81919086|-0.84736824|-0.22594512
75;0.09367016|-0.41993874|0.8548582|0.29206967|-0.8714634|-0.38601518|0.6038989|-0.8313116|0.05884996|0.008752942|0.6714732|0.07563096|0.44787204|0.069818035|0.54957956|-0.5726719|0.3243407|0.67579657|0.43437997|-0.08795024|-0.9261477|0.37641835|0.7532687|-0.49221516|0.5896403|0.13388424|-0.82125604|0.992317|0.13202512|0.70580935|-0.41038418|0.7918116|-0.45259297|-0.32978207|-0.036451332|-0.07680392|-1.0798855|0.08013242|-0.15149078|-0.8984344|0.33503345|-0.2602898|-0.11714977|0.1515243|-1.0954118|0.7518619|-0.030165166|0.1505067|-0.9312035|-0.61638415
76;-0.02243051|-0.5137119|0.88669467|0.39752823|-1.3923078|0.029260948|-0.1501402|-0.559807|0.44476697|0.6116476|1.1053212|0.3010242|0.95327497|0.17966601|0.43754435|-0.9140837|0.3476235|0.6570503|0.10841134|-0.16058066|0.2409249|0.25632682|0.38702843|-0.09325628|0.2601403|-0.10695727|-0.16923216|0.98008287|0.4546169|0.42718244|-0.2423915|1.0410596|0.02458167|-0.3752789|-0.2839554|-0.017696202|-0.784433|0.48557693|-0.52329254|-0.45501208|0.3097265|-0.21892482|-0.089508|-0.14144853|-0.25564262|-0.08199006|0.3631836|0.8494011|-0.8426233|-0.064938575
77;0.5088588|-0.68684685|0.77714974|0.465419|-0.7644835|-0.4449377|0.266042|-0.7710276|-0.17079984|0.51935774|0.719127|0.5620543|0.32169935|0.5630624|0.5108828|-0.45633668|0.57149523|0.61879647|-0.41799423|0.0087443665|-0.4347111|0.16773203|0.418486|-0.46385223|0.46088955|-0.07985175|-0.5676517|0.6462947|0.28504318|0.2548287|-0.5300027|1.2379286|-0.070782036|-0.462681|-0.028773397|0.37365013|-0.33227077|0.25399658|-0.22556838|-0.5754517|0.5339495|-0.48459852|-0.48555917|0.5607587|-0.9158188|0.6871974|0.5553728|0.19436458|-0.72989154|-0.2247676
78;0.31867397|-0.62424016|0.27850547|-0.26603544|-1.3668005|-0.7033827|0.10991029|-1.0913441|-0.35481417|0.0011465847|0.99372137|-0.3956409|0.4745535|0.8973103|1.011275|-0.92428064|0.59952193|0.017571986|-0.45236465|0.26099247|-0.25774777|1.0081674|0.021906167|-0.14305298|0.38003242|-0.38105366|0.36815947|0.6433541|0.11514947|0.9296665|-0.2766214|0.9253608|-0.7770808|-0.39757442|-0.26942867|0.63817054|-0.63133705|0.059666328|-0.689326|-0.51301855|0.557828|-0.28967243|-0.7370098|1.1597348|-0.8348253|0.65736717|-0.6820343|0.5107256|-0.7989496|-0.1607633
79;0.2064842|-0.38343528|0.68255323|0.14584053|-0.8361203|-0.080428764|0.28820202|-0.4022547|0.09244603|-0.07929093|1.0651367|-0.121496454|0.0065360367|0.14116007|0.15472484|-0.7605341|0.41709584|0.9044702|-0.3139626|0.15471908|-0.9111788|0.67140216|0.61593056|-0.38968852|0.20383474|0.11957805|-0.50783247|0.5673185|0.29065853|0.31327355|-0.40800095|0.7701783|0.25405794|-0.29703262|0.028178483|-0.24740732|-0.8174851|-0.056877002|0.14750385|-0.784736|0.30135432|-0.41625372|-0.62073684|0.13734004|-0.5255216|0.0764088|0.28113422|0.98117566|-0.6208522|-0.71279037
80;0.4061988|-1.1948693|0.38193893|0.087073766|-1.4160072|0.11187063|0.4462986|-0.90992403|0.31422016|0.0035950541|0.48536265|0.45808023|-0.075947165|0.6792048|0.48393422|-0.57550234|0.40772027|1.0878553|-0.2909025|-0.14876923|-1.1927549|0.6773905|0.3923496|-0.3091776|0.93577456|0.23819497|-0.49013627|0.7215681|0.73468727|0.7969229|-0.34638053|0.9325226|-0.33000964|-0.117092356|0.07061455|0.51762116|-1.0325073|0.6018|-0.034665707|-1.0956051|0.3991|-1.1971316|-0.06893703|0.9983748|-0.64382863|0.7224533|0.18750417|0.45671123|-0.8200401|-0.80195993
