item_id;vectors
21;-0.5937634|0.23777975|-0.53025717|0.89152753|-0.37854668|-0.35477057|-0.5477592|0.8074379|-0.40493622|0.20430508|0.48324412|-0.030032549|-0.37405938|0.3875566|-0.40743175|-0.34103367|-0.0362354|0.08465775|-0.46145642|0.24194962|-0.6785898|0.6212655|-0.5605178|-0.08172031|0.5507302|0.2225962|-1.176924|0.69939303|-0.5941513|-0.83006203|-0.0006096065|0.725738|0.29563865|0.46735442|0.5159759|0.2090669|-0.03211251|-0.330228|-0.13518006|0.14322019|-0.0922838|-0.1523452|-0.79748607|-0.17281859|0.7841486|0.5858062|0.16402403|0.35070536|0.38049746|0.40527272|0.1289866|-0.21808685|0.030170023|0.089252144|-0.067294374|-0.29919654|-0.607671|1.2638053|0.15908039|0.41040155|-0.37768394|0.36902523|-0.47460788|-0.31673324|0.115472674|0.3891069|-0.53298247|-0.08221203|0.1586759|-0.21412306|-0.2640806|-0.42878598|-0.25301868|0.3487766|0.15467843|0.064119875|-0.19221057|0.3792007|0.5989549|-0.12682638|0.78961337|0.47743544|-0.045417696|0.7525734|-0.36621562|0.27616915|0.45864415|0.22956702|0.3798409|-0.29608312|0.15787494|0.52689284|-1.167908|-0.12220165|-0.38112536|0.5786381|0.1796257|-0.07304573|-1.0145617|-0.6872353
22;-0.2592581|0.23645884|-0.13838679|0.4019582|0.18003914|-0.81246245|-0.6498419|-0.39458638|-0.79872465|0.5443878|-0.40808657|-0.20220076|-0.5328194|0.27100548|-0.40409562|-0.04012072|0.06885421|0.10957249|-0.08614075|0.64921784|-0.5840781|0.38463062|-1.0049573|-0.33086568|0.3457238|0.7079503|0.06237665|0.19912364|-0.12964255|-1.0172151|0.71520114|0.4004934|0.52749217|0.3279124|-0.3794666|-0.75593126|0.29949567|0.11176044|-0.071389675|0.34055358|-0.47686756|0.00093761086|-0.33537877|0.27036074|0.39931118|0.023030847|-0.3102236|1.053002|0.89880323|0.017758548|0.36008802|-0.062263526|-0.0570921|-0.20320792|-0.5701691|0.35824156|-0.30933577|0.46889183|0.08781472|0.57410157|-0.45262998|0.18710098|0.41112727|-0.6208466|-0.521353|0.09489846|0.32257143|-0.29791835|-0.20117337|-0.09620127|-0.26985|0.12935926|-0.44035655|0.14878005|0.121148854|-0.43226647|0.46324646|1.3442736|0.29822338|0.8008096|0.6407672|0.50003755|-0.87150747|0.66212475|-0.5159169|-0.07580632|-0.07158971|0.089754105|0.27319178|-0.44200844|0.2066082|0.14605135|0.15426573|0.049431175|-0.30930167|0.66596717|-0.47133398|0.24812467|-0.1561181|-0.06758158
23;-0.7762556|0.3824759|-0.1440491|0.21694924|-0.29029828|-1.072852|0.0066108406|0.06632924|-0.80423945|0.05504723|0.68852425|0.15655586|-0.33583686|0.32043645|-1.0960975|-0.029476121|-0.49972937|0.39857617|-1.0085273|0.36524513|-0.17622389|0.51511747|-0.61663103|-0.75895|-0.39006123|0.30202526|0.083002776|-0.034232017|-0.37409624|-0.29836097|-0.10672781|0.61035216|0.16143367|1.2344565|0.065159924|-0.55720556|-0.46886075|-0.44405338|0.33583575|0.42369753|0.022546485|0.12749754|-0.6245337|0.21229807|-0.27424163|0.8229166|0.8101369|0.32455167|0.7258054|0.19700705|0.47157085|-0.27782357|-0.482563|-0.286965|-0.40458742|-0.6860092|-0.7446485|-0.030918896|-0.5503893|0.2988709|-0.21227431|-0.081732914|0.55069053|-0.6517626|-0.5322437|0.14775324|-0.015965044|-0.3534084|0.14224164|-0.3018092|-0.32390174|0.36093897|0.33074227|-0.10154244|0.21743365|-0.066204995|0.120250985|0.96305966|0.71913886|0.18924844|0.8520577|0.17661774|0.21763432|0.65645313|-0.03577903|0.13038942|0.4375549|0.52943486|0.3474952|-0.18136351|1.034449|-0.32638204|-0.29358473|0.15735242|-0.26706553|0.8421653|-0.40749297|0.48041648|-0.6281612|-0.56300795
24;-0.4558004|0.61356604|0.10366075|0.81476474|-0.28523284|-0.397029|-0.7296933|0.2605462|-0.4788084|0.10690364|0.019833833|-0.3319742|-0.27282175|0.7793354|-0.19252616|-0.970218|0.95857847|0.16647649|-1.0547814|0.5751629|-0.31816652|0.6562783|-0.6681441|-0.4331892|0.1182913|0.0059228837|-0.38303572|0.02960852|-0.0781481|-0.70289356|-0.049257636|0.6848591|-0.044695497|0.38950425|0.4726084|-0.11899464|-0.63492364|-0.09463829|0.15279917|0.88944674|0.033187404|0.38357618|-0.48369455|0.29364485|0.6794865|0.49079078|0.4195981|0.08572917|1.3533795|0.16791889|0.62770957|-0.036230892|0.011412084|0.2117161|-0.23268035|0.5420207|-0.14536005|-0.050802648|-0.03300646|0.22520158|-0.9153426|0.32610714|0.38314986|-1.0225871|-0.9016309|0.30324805|0.35514253|0.09093343|0.07237577|0.6038648|-0.08241682|0.07928938|0.35781947|0.572273|0.26633626|-0.0917505|0.7596118|0.609498|0.83477944|-0.29979107|0.6564614|0.28818455|-0.15681803|0.07552971|0.6668824|-0.769799|0.07783426|0.30888748|0.67390054|-0.41581368|0.48099285|-0.6066924|-0.30324334|0.25672564|-0.6245476|0.32614014|-0.33804727|-0.44190747|-0.8877902|-0.09005977
25;-0.4167812|0.6952028|0.10110687|-0.30881727|-0.09107666|-0.7454306|-0.26379395|0.18860503|0.065347284|0.094279885|-0.11425945|-0.25608432|-1.0174489|0.6764914|-0.37203452|-0.25116047|-0.0036510043|0.22628838|-0.18191361|0.40572232|0.1706895|-0.096280396|0.3020673|0.059031814|0.46663117|0.48221403|-0.5137172|0.12216273|-0.5126902|-0.9893876|0.009393871|1.0497128|0.45416847|0.30169588|0.08468554|0.06623018|0.03478253|0.3921204|0.22775184|0.8526472|-0.5505221|0.40051937|-0.17217626|-0.20013669|0.4327439|0.46446455|0.029161885|-0.15079534|0.94972|0.39148188|0.56501025|-0.47139582|-0.31602153|0.745588|-0.4370297|0.23983058|-0.26711604|0.9865694|-0.5865178|0.55858886|-0.39117926|0.060756132|0.5055195|-0.07694481|0.00080150366|0.33146995|-0.24408925|0.0955963|-0.042893108|-0.47044316|-0.040534914|0.2916544|0.7772771|0.5855545|0.06362644|-0.11612785|-0.06777635|0.8756552|0.9226402|0.27199644|0.4102071|0.67348444|-0.025691926|0.29355133|-0.29039404|-0.08530304|0.1223114|0.4287378|0.84942997|-0.4870035|0.23853162|-0.062053457|-0.72970796|0.4846145|-0.38074437|0.11868209|-0.3473843|-0.12195456|-0.6109262|-0.33013454
26;-0.54110986|0.33001414|0.4481914|-0.124868765|-0.52521783|-0.90172416|-0.079793304|-0.35844418|-0.47240084|-0.11447419|0.58405054|0.3820511|-0.43335894|0.11482917|-0.059245765|-0.049080282|-0.7265832|-0.41210145|-0.9171992|0.20983666|-0.060869813|0.8278948|0.016243815|0.11863305|0.040085822|-0.3647036|-0.039343774|0.27743965|-0.2146757|-0.8210602|0.4699629|0.39990732|0.41761482|0.1690785|0.40344328|-0.2370806|-0.12704615|-0.24314795|0.51424694|0.8545071|-0.049789816|-0.07767308|-0.44272134|-0.21808907|0.39142853|0.9115217|0.81772506|-0.03514287|0.78267723|0.5095473|0.46349105|-0.31475186|-0.650714|0.4011523|-0.17255747|-0.6008954|-0.55943656|0.4815482|-0.56796426|-0.13967752|-0.25825083|0.39019796|-0.0048342347|0.16971584|-0.559752|-0.06193152|0.07653977|-0.3721062|-0.22881624|-0.25513333|-0.106897935|0.37731782|0.76006705|0.3397423|0.6675832|-0.25378704|-0.06873047|0.48044774|0.46113765|0.31046373|0.56903064|0.43924993|-0.13102536|0.25946707|-0.56730294|0.18080153|-0.21120864|0.8440342|0.8808845|-0.34144723|0.3426948|0.23399425|-0.54893607|0.2730814|-0.3547615|0.20397675|-0.27032265|0.096658066|-0.13196382|-0.45953375
27;-0.11736244|-0.027441591|0.11926755|0.16167066|-0.21582219|-0.82326955|-0.9400382|-0.13608861|-0.6855551|0.5042947|0.1727822|0.26504427|-0.2070344|0.15013428|-0.11021733|-0.64903665|0.14140108|0.21558315|-0.9868524|0.5704174|-0.2515731|0.35714322|-0.5162561|-0.7423057|0.48293507|-0.14993891|-0.2006644|0.39996204|-0.4407702|-0.6691145|0.6685982|0.7021677|0.0840728|0.7145352|0.9464994|-0.31586295|-0.93021274|-0.47445512|0.037449136|0.48455167|0.12225504|-0.5426627|0.5949607|-0.6053716|0.63990736|0.46779314|0.71383476|-0.3684167|0.7089882|-0.18866634|-0.2488285|-0.68479705|-0.24468175|-0.016837254|-0.27428153|0.21216929|-0.21191627|0.087180436|-0.052467495|-0.3616869|0.3089701|0.67023826|-0.11320236|0.1536655|-0.27864105|0.5038313|0.35386127|-0.054446086|0.1030913|0.24333733|-0.16212131|0.39528286|0.14316742|0.8374313|0.9366487|-0.78094554|0.5451951|0.15194952|0.46715602|1.0140746|0.3851656|0.13346694|-0.65563935|0.058006614|-0.9065156|0.33631337|-0.7161669|0.25952116|0.2781148|-0.1862493|0.22734338|-0.01816924|-0.6337409|0.03462985|0.114674|0.5477462|-0.08388976|0.0014824644|-0.821625|-0.4036703
28;-0.45629168|0.22984323|0.012469646|0.11161414|-0.3894825|-0.35145968|-0.72566426|0.41271967|0.35424662|-0.2726463|0.64351696|-0.056236103|-0.60958534|0.55256134|-0.38467437|-0.006183848|-0.26932156|0.43221775|-0.68861914|0.5870272|-0.36934498|0.30926144|0.004132837|-0.15662313|0.08673321|-0.5132024|-0.6073311|-0.6863925|-0.20191842|-0.937291|-0.3733279|0.66746974|0.0147422105|0.66840935|-0.11830057|-0.004495114|-0.5401976|0.24992529|-0.1934402|0.11926824|-0.45063195|-0.2657423|-0.36640033|-0.28514457|0.18646218|0.30381975|-0.33775482|0.11148671|0.6784219|0.40242273|0.20762067|-0.383418|0.039931983|-0.10512687|-0.46137014|-0.078134045|-0.12886153|0.39192498|-0.13514474|0.11099125|-0.58252144|0.34287393|0.7274432|-0.4238051|-0.24851876|0.5345627|0.16614988|-0.6359331|0.23699412|0.05410087|-0.3786293|-0.0083091855|0.6155726|0.19767028|0.46709263|-0.08422464|0.24028231|1.227996|0.36209834|0.28585058|0.49041975|0.8400856|-0.032969117|-0.48572972|-0.009309858|-0.10147703|-0.3402912|0.41809878|0.6386661|0.06766537|0.5082986|0.01867719|-0.598762|0.45497233|-0.24539849|0.10439664|-0.42775345|0.15764572|-0.45499012|-0.8799151
29;-0.23056707|0.23574358|-0.3872912|0.31123203|-0.16104025|-0.66446483|-0.12793973|-0.008166701|-0.15703237|0.5199087|0.11801806|0.21104501|-0.47081244|0.52642334|0.171754|-0.6001674|0.38210553|-0.39081985|-0.33244076|0.50135547|-0.35251677|0.54279715|-0.3656451|-0.38339072|0.5485482|0.15639699|0.086979955|0.08964566|-0.5849508|-0.6026492|-0.029147029|0.4327562|-0.37374297|0.42287716|0.27283463|-0.26328543|-0.37566838|-0.19414526|0.24502617|0.55854374|-0.16855186|0.42884535|-0.06714374|-0.022197977|0.29224542|0.7064757|0.2822685|0.0036345432|1.0870764|0.14909141|0.45527947|-0.0699406|-0.21405357|0.48028266|-0.30632123|0.13673344|0.2160216|0.1446849|-0.007306814|0.32274088|-0.66083145|0.3810799|0.31277883|-0.22588836|-0.15116662|0.09871709|-0.09190893|-0.25560302|-0.30350602|0.46715036|-0.24979642|0.3613167|0.061787546|0.7061906|0.10575524|-0.56094074|0.12431051|0.5914396|0.57926583|0.68814576|0.6264365|-0.03336221|-0.57483864|0.5231935|-0.66859996|0.23147136|-0.6285122|0.37609088|0.38997662|-0.60162616|0.29776692|0.5602717|-0.6405128|0.4536548|-0.40158695|0.30574661|-0.26350743|0.18805818|-0.2637338|0.27036038
30;-0.49105197|0.2990716|0.08545451|0.34085736|0.14904907|-0.7709738|-0.5155101|0.49529782|-0.36083776|-0.11220415|0.1808692|-0.039914228|-0.35964313|0.019227892|-0.61843914|-0.31688988|-0.1503393|-0.22055894|-0.8414918|0.25047404|-0.6700299|0.570459|-0.16730364|0.094451234|0.72464585|0.3685708|-0.5147716|0.27360404|-0.8929144|-0.09676492|0.5730226|0.43618605|-0.5123136|0.73912334|0.024334446|-0.64122164|-0.2591585|0.17804086|0.17186691|0.7233792|-0.6664375|0.600849|-0.81951433|0.31541872|0.07630876|0.09089926|0.46377468|0.004290113|1.2152367|0.1734904|0.42291206|0.117304325|-0.5194961|0.004490368|-0.77055186|-0.054498073|-0.88832486|0.48898515|-0.38866425|0.07292795|0.07817404|0.11462628|1.0666656|0.027057186|-0.19550341|0.7083709|0.23086639|-0.14718027|-0.24030408|0.32985067|0.046306014|0.1700805|0.45989513|0.81441635|0.33578587|-0.42219928|0.2645733|0.6875031|0.5531838|0.48796868|0.09510741|-0.1818052|-0.12098329|0.48236084|-0.15994528|0.4337517|-0.31690037|0.63661474|0.8428021|-0.50413156|0.45924783|-0.070880696|-0.05133578|0.4062649|-0.6709839|0.7568222|-0.35161698|-0.15696667|-0.14245206|-0.58826727
31;-0.4698509|-0.0710226|0.38021874|0.18392044|-0.8562057|-0.3184094|-1.2071316|0.25280234|-0.33334732|-0.5080905|0.40751627|0.23600465|-0.16135523|0.25388885|-0.36070317|-0.54139435|-0.057433184|0.06695944|-0.80353564|1.0887109|-0.54537463|0.2199353|-0.3729525|-0.5079294|0.32562584|0.405847|-0.9022491|0.2612265|-0.5518244|-0.5398385|0.30361795|0.42641965|-0.20047984|0.65442395|-0.0950173|0.22093019|0.022210881|0.25741255|-0.21885565|0.7379956|0.15756653|0.16278046|-0.5235698|0.063108|0.24686545|0.031130075|0.50279135|-0.038013764|0.73572737|0.39013273|0.5501406|-0.21977839|-0.6203732|-0.49791694|-0.68302184|-0.21566528|-0.19824867|0.10065779|-0.4335338|-0.0074215382|-0.6600386|0.3016442|0.7176379|-0.14179848|-0.2066524|-0.03799528|0.30801597|-0.24730662|0.34935075|-0.39879254|-0.52528447|0.2021419|0.8001678|0.4379491|0.2974161|-0.46269915|-0.04541439|0.6102301|0.42741588|0.42151475|0.77501345|0.36743066|-0.27520072|-0.16710722|-0.44074434|0.63710785|-0.4336768|0.5070465|0.31151205|-1.0821376|0.73788345|-0.44745195|-0.05085507|0.5019568|-0.36938667|-0.06960577|0.049876407|0.36439335|-0.86424434|-0.25529352
32;0.23528421|0.66256523|-0.1355772|0.25185215|-0.39269406|-0.43524748|-1.084048|0.51429844|-0.09359425|-0.1661808|0.7721046|0.019356871|-0.45880276|0.5821809|-0.2434528|-0.3899799|0.33413374|0.05883187|-0.5987428|0.39399636|-0.06354007|0.23542002|-0.59927064|0.342766|-0.0369443|-0.4632697|-0.04669504|0.0066093653|-0.28137732|-0.9315394|0.22259781|0.2840286|0.22291088|0.53918177|0.2722517|-0.40217197|-0.020273134|-0.038285766|0.19261333|0.2856936|-0.34225404|-0.32264096|-0.3440501|0.11414668|0.15697668|0.38784057|0.49677038|-0.02123807|0.7378369|0.12641989|0.0041608512|-0.34459904|-0.87380314|-0.34208822|-0.6241573|-0.19035304|-0.3277722|0.46529686|-0.314697|0.061887667|-0.1770218|0.22526464|0.703244|-0.30543613|0.1838716|-0.34515622|0.5858817|-0.026645154|0.38147715|-0.015886374|-0.456562|0.4405927|-0.05576521|0.6153461|0.6764947|-0.33639973|0.73494434|0.93047905|0.8283948|0.6641309|0.17993224|0.4662857|-0.64505494|0.25374496|-0.3927968|-0.14490303|-0.09309621|0.19093609|0.52005184|-0.4572761|-0.34592202|-0.51211375|-0.6910237|0.6907129|-0.24154139|0.23465744|0.20762862|-0.03704301|-0.5064358|-0.11877118
33;-0.21582353|0.4475776|0.083021104|0.64997494|-0.44856757|-0.5389489|-0.6022469|0.0011208355|-0.31396493|0.21693298|0.16976576|0.041123442|-0.39061213|0.14393483|-0.23399468|-0.3926846|-0.048293814|-0.2257407|-0.51699924|0.42157012|-0.29901153|0.55090433|-0.22441608|-0.08300941|0.37044072|0.09200691|0.22088584|-0.11904097|-0.40864575|-0.50053656|0.35831323|0.46722707|0.03141722|0.2834112|0.3486057|-0.25075504|-0.3847071|-0.21162838|0.12463714|0.36640203|-0.30812594|-0.02149266|-0.25914884|0.10377726|0.14657629|0.34820303|0.21377328|-0.05144582|0.5788449|0.4976779|0.38473973|-0.14173774|-0.57252|0.06368065|-0.46934354|-0.032500327|-0.33811322|0.5631271|-0.4903493|0.2285833|-0.085982084|0.14920837|0.34177065|0.004685998|0.03654483|0.36560318|0.23891519|-0.47781265|0.14620559|0.039934278|-0.4903261|0.3289191|0.47448888|0.61775917|0.68130815|-0.1964714|0.10880427|0.4309838|0.24081019|0.3826644|0.55055207|0.47194988|-0.36137632|0.32901916|-0.50203574|0.28481588|-0.33349442|0.67312324|0.48144034|-0.48766267|0.23624185|0.2511509|-0.3776158|0.22591281|-0.6983502|0.44625187|-0.21429862|-0.014723547|-0.2766365|-0.23705912
34;-0.061296165|0.24904726|0.041619416|0.32986936|-0.32545313|-0.38680655|-0.682446|0.30609792|0.06513584|0.09320468|0.38953638|0.043133963|-0.61345714|0.13406742|-0.37402815|-0.36359864|0.28533173|-0.066712186|-0.619883|0.48408192|-0.093149334|0.53895104|-0.46562788|0.10625002|0.19052446|0.07530138|-0.26492846|-0.44993803|-0.3065531|-0.5961059|0.15308608|0.686383|0.3424291|0.6390105|0.50398993|-0.25629294|-0.17647035|-0.0084430985|0.13189344|0.41933876|-0.35934216|0.07817573|-0.29373568|-0.008855179|0.2446605|0.25795627|0.35461175|0.04118163|0.5148206|-0.023498982|0.7152264|-0.13338096|-0.2188713|0.32770622|-0.5036741|-0.18536967|-0.17130378|0.4147039|-0.536149|-0.030429885|-0.02969101|0.3789608|0.12998018|-0.22079477|-0.09578656|0.24432763|-0.0069488883|-0.1011326|-0.0714415|-0.1577265|-0.17385608|0.04965198|0.22233832|0.5042463|0.44191772|-0.5740844|-0.018817067|1.195328|0.65542156|0.15975562|0.46174267|0.21002251|-0.062470496|0.5787747|-0.20961177|0.34318316|-0.46612757|0.31417835|0.4487955|-0.37992603|0.036815226|0.006958857|-0.28126824|0.36504936|-0.1899507|0.50191027|-0.19194949|-0.20699121|-0.67944753|-0.29035956
35;-0.61458886|0.73800886|-0.005189676|0.04219991|-0.29161385|-0.69146055|-0.30750394|0.12728478|-0.049249947|0.32156056|0.27269244|-0.039817486|-0.32599366|0.27613878|-0.28257072|-0.2195294|0.051882755|-0.029466867|-0.7220582|0.7800859|-0.25769967|0.5878639|-0.30732027|0.36106217|0.03555134|-0.13454202|0.15095007|0.321468|-0.11533752|-0.6154313|0.01559636|0.054417044|0.094618596|0.12439448|0.56951946|-0.23742098|-0.17698058|-0.27233335|0.06494624|0.45900247|-0.31532818|0.055761874|-0.48487568|-0.16684876|0.21512091|-0.10392752|0.0002668798|-0.34458977|0.5345608|0.18388653|0.58225936|0.21592951|-0.0935643|-0.07771426|-0.4185542|-0.15234493|-0.04798135|0.46220893|-0.14829381|-0.15731391|-0.26179025|0.10039163|0.5489744|-0.41004872|0.03177187|-0.04569918|0.5723038|-0.102436595|-0.05970304|-0.054291297|0.12376475|0.64984035|0.09681761|0.12535754|0.28096327|-0.67176306|0.4500851|1.1020267|0.43334538|0.007534206|0.38334292|0.13324006|-0.10506086|0.38711393|-0.37375802|0.0663034|-0.1617653|0.46248227|0.57119524|-0.43628392|0.3398434|0.65305924|-0.68942714|0.06296036|-0.47368777|0.45728773|-0.12013133|-0.45674634|-0.32783875|-0.034820244
36;-0.16714016|0.330462|-0.38052902|0.24664603|-0.50924116|-0.8498925|-0.32157832|0.019784354|-0.27044493|0.35689378|0.5911852|0.06420982|-0.39083695|0.5061513|-0.24953234|-0.18581748|-0.24359052|0.1863622|-0.5577998|0.48363847|-0.5204128|0.50930065|-0.58330494|-0.12921183|0.22201721|0.008040622|0.018104553|-0.21869798|-0.58461857|-0.49044812|0.30297688|0.6008374|0.25074816|0.5282669|0.30128506|-0.47280517|-0.15063402|-0.19857295|0.33314323|0.5371387|-0.37374523|0.2506389|0.028427988|-0.28139392|0.2972482|0.21803881|0.48627806|0.13293336|0.5743394|0.162913|0.44357574|-0.15675592|-0.21972881|-0.10090202|-0.3443079|0.08300748|-0.046245098|0.44088274|-0.26885042|0.04984042|-0.100434534|0.15914024|0.5692242|-0.36747947|-0.34675804|0.35079718|0.24680915|-0.43477476|0.03361047|-0.2170505|0.08643526|0.71206987|0.39984554|0.22899999|0.23001759|-0.4101549|0.11430864|0.9001436|0.5489283|0.33818352|0.53815335|0.3225289|-0.21636999|0.036745436|-0.28400648|0.23546413|-0.2714416|0.2760244|0.43741605|-0.31849268|0.061782837|0.13576649|-0.39648485|0.4250308|-0.47944188|0.19819722|-0.053036116|-0.0069970638|-0.34599692|-0.1941382
37;-0.22323762|0.1496818|-0.48134282|-0.3775673|-0.086125225|-0.26757562|-0.25510773|0.054621898|0.1518775|0.14572412|0.55825734|-0.038946323|-0.90586877|0.04836285|0.13565081|0.10458256|-0.25582287|-0.16573676|-0.68284315|0.0406332|-0.8656262|0.24979469|-0.07531977|-0.25649616|0.083938956|-0.44704455|-0.5139502|-0.57366496|-0.32274514|-0.7978447|0.40346962|0.2574808|0.70425177|0.6748972|-0.21317653|-0.989555|0.7228384|0.01570851|0.18202546|0.46976948|-0.31521547|-0.010084808|-0.15086435|-0.65716505|0.64581007|0.1735344|0.39176506|-0.1559312|0.77570456|0.24786198|0.42543527|0.04980813|-0.09450376|0.06922397|-0.39055818|-0.19066909|-0.03759387|0.51267177|-0.50705737|0.1057177|-0.26971412|0.93835217|0.24251778|0.15520652|-0.1394763|0.4246852|-0.35454258|0.11028917|-0.24087003|0.1990816|-0.30952743|0.8175082|0.10474603|0.14468408|0.29229206|-0.7704302|-0.12080063|1.1958376|0.29191005|0.50357616|0.21043584|0.12415716|-0.4084733|-0.26225156|-0.5166933|0.5743593|-0.2208197|0.3238371|0.15401405|-0.33568642|0.31822813|0.65248585|-0.39745796|0.6897837|-0.43708372|-0.15663841|0.4302938|0.013806753|-0.23114178|-0.040848106
38;-0.021402687|0.6400981|-0.14927202|0.6442884|-0.6240367|-0.20005077|-0.3455119|0.24149412|-0.38662946|0.27609774|0.19452563|0.25831014|-0.42752483|0.7201872|-0.42045644|-0.069460064|0.11586113|-0.28190923|-0.14692602|0.24732588|-0.5568578|0.54739964|-0.052158087|-0.25662434|0.8619882|-0.12769821|-0.38462308|-0.5863548|-0.57173896|-0.29140982|0.67447364|0.72224593|0.3152641|0.2356838|-0.24724315|-0.54989016|-0.14290696|-0.410917|0.50208306|0.7151712|-0.31818798|0.8218529|-0.61973584|-1.0346292|0.4188382|0.64152884|0.78542113|-0.6111238|0.9636607|0.51333094|0.49601817|-0.19339418|-0.17108162|0.69844455|-0.17153166|-0.35862255|0.089087635|0.2712338|-0.42976218|0.115508735|-0.018064603|0.21964851|0.001801759|-0.1632624|0.0009096265|0.21234122|0.015201017|-0.74312085|0.45211202|0.48917893|-0.22002259|0.3606394|0.1610508|0.40085554|-0.3340418|-0.23568554|-0.0058398545|0.67007935|0.87310565|0.35898954|0.28773162|-0.07912707|-0.5453055|0.25788468|-0.03823778|0.21957687|-0.48051757|0.6276256|0.7621928|0.0155159235|-0.0368087|0.37782213|-0.5022227|0.5007814|-0.4629277|-0.015464127|-0.4056608|-0.09315634|-0.1336543|-0.029843897
39;-0.470474|0.44439647|-0.24385504|0.4963544|-0.48404723|-0.48906356|-0.8114593|-0.011667907|-0.016196877|0.31361908|0.22969599|-0.027359705|-0.38809785|0.7434442|-0.2996668|0.03218347|0.012309205|0.1268194|-0.6106496|0.4429842|-0.57572615|1.0637114|-0.5692233|-0.56797475|0.55322546|0.39487737|0.2398335|0.21213725|0.039579302|-0.7444824|0.82915103|0.78444165|-0.09952587|0.4794886|-0.23051627|-0.2897638|0.21697891|-0.524844|0.10747281|0.6862368|-0.024547994|0.30307552|0.036373645|0.060572967|0.30022267|0.29724854|0.009012014|-0.16576618|0.8795635|0.41159642|0.59695953|0.00968878|-0.3728448|-0.18822035|-0.33419287|-0.12969542|-0.077983424|0.2699711|-0.270188|-0.0878599|-0.61190236|0.056863412|0.027405828|-0.16914481|-0.2398049|0.3421976|0.22286864|-0.21303909|0.019110411|-0.40050918|-0.26836818|0.75646603|0.6884936|0.53968114|0.44904333|-0.6189144|0.031805754|0.672189|0.39422145|0.9560478|0.12881532|0.31020972|-0.6949998|0.19123212|-0.6371158|0.1365952|-0.5818311|0.7004459|0.4786119|-0.26818034|0.2700627|-0.11222611|-0.5083734|0.48573828|-0.46696353|0.56312835|-0.031367213|-0.012596808|-0.6558065|-0.4755053
